subj,exp_id,ses_id,marker,object,timestamp,x,y,duration,sacc_amplitude,sacc_dur
014,1,1,layout3,fxtn,0.180695,846.357120,382.368600,0.065654,404.126719,0.098591
014,1,1,layout3,fxtn,0.344940,977.172480,0.000000,0.016347,20.894045,0.016588
014,1,1,layout3,fxtn,0.377875,956.408667,2.329200,1.182814,5.475881,0.394240
014,1,1,layout3,fxtn,1.954929,961.629886,0.678701,1.462165,134.121881,0.049277
014,1,1,layout3,fxtn,3.466371,920.510400,128.341800,0.032803,130.610252,0.049305
014,1,1,layout3,fxtn,3.548479,960.765250,4.089697,0.607802,51.001805,0.016445
014,1,1,layout3,fxtn,4.172726,909.927680,0.000000,0.049268,142.331652,0.065722
014,1,1,layout3,fxtn,4.287716,942.749440,138.495600,0.049370,141.696522,0.065702
014,1,1,layout3,fxtn,4.402788,912.801600,0.000000,0.065698,85.086412,0.049272
014,1,1,layout3,fxtn,4.517758,963.492864,68.338080,0.082133,44.205146,0.016570
014,1,1,layout3,fxtn,4.616461,962.926720,112.539600,0.049224,64.700559,0.049311
014,1,1,layout3,fxtn,4.714996,941.050043,51.649754,0.213326,55.840884,0.049331
014,1,1,layout3,fxtn,4.977653,962.275200,0.000000,0.049297,111.186061,0.032899
014,1,1,layout3,fxtn,5.059849,932.951040,107.249400,0.032989,76.871394,0.016363
014,1,1,layout3,fxtn,5.109201,990.779520,56.602800,0.016436,0.000000,0.016363
014,1,1,layout2,fxtn,0.049198,250.289280,1049.619600,0.016416,87.073013,0.016538
014,1,1,layout2,fxtn,0.082152,248.441280,962.566200,0.032756,135.233999,0.065740
014,1,1,layout2,fxtn,0.180648,315.504960,1080.000000,0.065811,1243.832774,0.164260
014,1,1,layout2,fxtn,0.410719,1532.372640,822.409200,0.065675,268.484057,0.098503
014,1,1,layout2,fxtn,0.574897,1629.267360,1072.799100,0.065752,15.023327,0.016498
014,1,1,layout2,fxtn,0.657147,1642.452480,1080.000000,0.016448,1279.290375,0.131383
014,1,1,layout2,fxtn,0.804978,934.319314,14.574600,0.230043,1281.499957,0.180709
014,1,1,layout2,fxtn,1.215730,1646.436480,1080.000000,0.016376,30.467096,0.049303
014,1,1,layout2,fxtn,1.281409,1615.990351,1078.869877,0.640651,1250.480461,0.147738
014,1,1,layout2,fxtn,2.069798,365.510400,1080.000000,0.148105,134.586943,0.049208
014,1,1,layout2,fxtn,2.267111,231.489280,1067.671800,0.098593,45.397443,0.032815
014,1,1,layout2,fxtn,2.398519,275.180736,1080.000000,0.164358,130.162540,0.065712
014,1,1,layout2,fxtn,2.628589,211.010560,966.754800,0.147833,104.552655,0.032835
014,1,1,layout2,fxtn,2.809257,176.104320,868.201200,0.016377,224.766445,0.082185
014,1,1,layout2,fxtn,2.907819,266.600320,1073.944800,0.049409,207.463761,0.049257
014,1,1,layout2,fxtn,3.006485,205.630080,875.642400,0.016400,143.597630,0.065695
014,1,1,layout2,fxtn,3.088580,225.450697,1017.865543,0.689946,73.198687,0.016433
014,1,1,layout2,fxtn,3.794959,218.083200,945.038571,0.115026,147.459153,0.065593
014,1,1,layout2,fxtn,3.975578,277.493760,1080.000000,0.016529,171.219735,0.049153
014,1,1,layout2,fxtn,4.041260,171.497280,945.534600,0.032951,96.997279,0.049271
014,1,1,layout2,fxtn,4.123482,233.447616,1020.171240,0.164350,51.034014,0.016356
014,1,1,layout2,fxtn,4.304188,247.944960,1069.102800,0.032965,97.318672,0.032741
014,1,1,layout2,fxtn,4.369894,229.379520,973.571400,0.032841,26.049839,0.016544
014,1,1,layout2,fxtn,4.419279,222.684480,998.746200,0.032869,1093.846147,0.180669
014,1,1,layout2,fxtn,4.632817,825.868526,86.239543,0.114984,92.696142,0.032872
014,1,1,layout2,fxtn,4.780673,811.067520,177.746400,0.016410,0.000000,0.032872
002,1,1,layout5,fxtn,0.049374,1407.962880,1080.000000,0.016183,11.577600,0.016602
002,1,1,layout5,fxtn,0.082159,1419.540480,1080.000000,0.016912,77.890944,0.032710
002,1,1,layout5,fxtn,0.131781,1497.431424,1080.000000,0.246503,47.111424,1.297567
002,1,1,layout5,fxtn,1.675851,1450.320000,1080.000000,0.016769,30.821440,0.015802
002,1,1,layout5,fxtn,1.708422,1481.141440,1080.000000,0.098909,47.594207,0.016509
002,1,1,layout5,fxtn,1.823840,1528.735647,1080.000000,0.739182,116.557195,0.049501
002,1,1,layout5,fxtn,2.612523,1643.857760,1061.766000,0.460034,42.399224,0.016193
002,1,1,layout5,fxtn,3.088750,1611.493440,1034.375400,0.032825,127.283948,0.032805
002,1,1,layout5,fxtn,3.154380,1492.667520,1080.000000,0.016575,117.578880,0.082009
002,1,1,layout5,fxtn,3.252964,1610.246400,1080.000000,0.033011,0.000000,0.082009
002,1,1,layout4,fxtn,0.689860,1050.514560,1080.000000,0.016596,761.040433,1.083825
002,1,1,layout4,fxtn,1.790281,1810.813440,1046.412000,0.016401,47.391683,0.016432
002,1,1,layout4,fxtn,1.823114,1777.379657,1080.000000,0.559053,0.000000,0.016432
011,1,1,layout2,fxtn,0.049450,1599.932160,847.281600,0.016771,85.409791,0.032940
011,1,1,layout2,fxtn,0.099161,1651.426944,915.422040,0.163712,104.810806,0.065818
011,1,1,layout2,fxtn,0.328691,1697.391360,1009.616400,0.016618,31.639759,0.016525
011,1,1,layout2,fxtn,0.361834,1727.516160,999.943200,0.049458,1500.050098,0.312082
011,1,1,layout2,fxtn,0.723374,271.669120,638.474400,0.049034,1109.027111,0.393804
011,1,1,layout2,fxtn,1.166212,1380.109440,674.546400,0.016451,23.786736,0.016492
011,1,1,layout2,fxtn,1.199155,1384.116480,651.099600,0.016571,1234.567323,0.394719
011,1,1,layout2,fxtn,1.610445,185.477760,946.771200,0.016550,62.651957,0.016278
011,1,1,layout2,fxtn,1.643273,205.532640,887.415750,0.427057,79.743817,0.016628
011,1,1,layout2,fxtn,2.086958,182.820480,963.856800,0.016337,26.681882,0.016388
011,1,1,layout2,fxtn,2.119683,196.539733,940.972200,0.295237,75.652775,0.049557
011,1,1,layout2,fxtn,2.464477,208.147200,1015.729200,0.016357,129.431358,0.049081
011,1,1,layout2,fxtn,2.529915,174.385920,890.778600,0.033101,207.129229,0.115357
011,1,1,layout2,fxtn,2.678373,258.634240,1080.000000,0.048934,72.815418,0.033027
011,1,1,layout2,fxtn,2.760334,185.818822,1080.000000,0.180835,337.948390,0.114979
011,1,1,layout2,fxtn,3.056148,217.679863,743.556857,0.229730,97.329616,0.032825
011,1,1,layout2,fxtn,3.318703,287.688960,811.171800,0.033050,183.541441,0.115198
011,1,1,layout2,fxtn,3.466951,197.803536,971.197020,0.657084,36.475081,0.016423
011,1,1,layout2,fxtn,4.140458,204.991200,1006.956900,0.065769,41.949109,0.016222
011,1,1,layout2,fxtn,4.222449,224.103331,969.614509,0.541870,28.920975,0.016383
011,1,1,layout2,fxtn,4.780702,250.191360,982.098000,0.016402,0.000000,0.016383
007,1,1,layout,fxtn,0.049158,939.836160,0.000000,0.016330,13.324950,0.016391
007,1,1,layout,fxtn,0.081879,952.544418,4.006800,0.427654,15.252283,0.016111
007,1,1,layout,fxtn,0.525644,937.827840,0.000000,0.016663,1154.875487,0.115199
007,1,1,layout,fxtn,0.657506,302.155840,964.188000,0.098206,115.609213,0.065617
007,1,1,layout,fxtn,0.821329,256.763567,1070.513122,0.673882,68.953841,0.032903
007,1,1,layout,fxtn,1.528114,188.257280,1062.669600,0.048990,86.885429,0.049459
007,1,1,layout,fxtn,1.626563,275.135680,1061.564400,0.689882,86.762611,0.049443
007,1,1,layout,fxtn,2.365888,202.416000,1014.240000,0.147665,61.280191,0.016637
007,1,1,layout,fxtn,2.530190,248.930760,1054.135350,0.542217,41.462992,0.016409
007,1,1,layout,fxtn,3.088816,284.731794,1075.051029,0.344639,42.806455,0.016818
007,1,1,layout,fxtn,3.450273,261.111573,1039.351200,0.295438,115.875483,0.049415
007,1,1,layout,fxtn,3.795126,192.449280,946.009800,0.032484,130.435863,0.049489
007,1,1,layout,fxtn,3.877099,260.859219,1057.066518,0.558449,39.508758,0.016315
007,1,1,layout,fxtn,4.451863,277.624320,1021.291200,0.016388,0.000000,0.016315
011,1,1,layout3,fxtn,0.049141,1716.691200,1010.761200,0.016623,27.416838,0.016277
011,1,1,layout3,fxtn,0.082041,1690.363520,1018.412100,0.196861,1184.395292,0.131330
011,1,1,layout3,fxtn,0.410232,1085.690880,0.000000,0.016415,9.648384,0.016634
011,1,1,layout3,fxtn,0.443281,1095.339264,0.000000,0.082018,1183.865795,0.180612
011,1,1,layout3,fxtn,0.705911,281.867520,860.117400,0.032998,122.147797,0.082071
011,1,1,layout3,fxtn,0.820980,250.512320,978.172200,0.098669,982.462434,0.131409
011,1,1,layout3,fxtn,1.051058,790.364160,157.323600,0.016238,62.619891,0.033098
011,1,1,layout3,fxtn,1.100394,818.304000,213.364800,0.016385,282.551512,0.098421
011,1,1,layout3,fxtn,1.215200,1004.109600,0.499500,0.131688,1099.809820,0.591221
011,1,1,layout3,fxtn,1.938109,210.879360,762.318000,0.016468,91.383638,0.016470
011,1,1,layout3,fxtn,1.971047,276.738240,825.670800,0.033186,105.061248,0.049359
011,1,1,layout3,fxtn,2.053592,191.925600,763.665300,0.065821,206.021971,0.082032
011,1,1,layout3,fxtn,2.201445,233.329280,965.484000,0.048857,10.436576,0.016814
011,1,1,layout3,fxtn,2.267116,233.721600,955.054800,0.016435,1210.538253,0.279091
011,1,1,layout3,fxtn,2.562642,977.544960,0.000000,0.032868,15.142721,0.016921
011,1,1,layout3,fxtn,2.612431,988.003617,10.950730,0.755031,2.244792,0.049363
011,1,1,layout3,fxtn,3.416825,986.938351,8.974800,0.377664,9.062912,0.016476
011,1,1,layout3,fxtn,3.810965,988.199040,0.000000,0.016655,0.000000,0.016476
001,1,1,layout11,fxtn,0.049372,211.678080,913.604400,0.016399,15.470970,0.016399
001,1,1,layout11,fxtn,0.082170,204.128000,900.100800,0.098568,73.595067,0.032881
001,1,1,layout11,fxtn,0.213619,205.921920,973.674000,0.032824,75.864596,0.032880
001,1,1,layout11,fxtn,0.279323,222.325333,899.604000,0.147863,54.957978,0.049298
001,1,1,layout11,fxtn,0.476484,237.982080,952.284600,0.032823,1310.750478,0.147909
001,1,1,layout11,fxtn,0.657216,1547.347200,1012.532400,0.016373,262.022621,0.197028
001,1,1,layout11,fxtn,0.870617,1671.403200,781.738200,0.098748,105.134419,0.032827
001,1,1,layout11,fxtn,1.002192,1604.858880,863.132914,0.115039,1054.104779,0.147838
001,1,1,layout11,fxtn,1.265069,999.765120,0.000000,0.016421,35.866708,0.016447
001,1,1,layout11,fxtn,1.297937,963.898412,0.000000,0.427108,13.229908,0.016461
001,1,1,layout11,fxtn,1.741506,977.128320,0.000000,0.016370,1191.469412,0.147740
001,1,1,layout11,fxtn,1.905616,266.369280,956.253600,0.016550,46.625419,0.016452
001,1,1,layout11,fxtn,1.938618,235.506502,921.304800,0.180703,131.454270,0.032771
001,1,1,layout11,fxtn,2.152092,192.566400,1045.548000,0.098656,1365.166650,0.180676
001,1,1,layout11,fxtn,2.431424,1553.243520,934.923600,0.016527,135.076535,0.032785
001,1,1,layout11,fxtn,2.480736,1660.721280,853.105500,0.197173,79.718417,0.016405
001,1,1,layout11,fxtn,2.694314,1674.188160,774.532800,0.032732,118.592611,0.049420
001,1,1,layout11,fxtn,2.776466,1592.826240,860.814000,0.016433,51.842030,0.032846
001,1,1,layout11,fxtn,2.825745,1636.238080,832.476600,0.098534,81.141627,0.049359
001,1,1,layout11,fxtn,2.973638,1711.974240,861.597000,0.131391,38.827222,0.016416
001,1,1,layout11,fxtn,3.121445,1748.990160,873.317700,0.131443,174.965347,0.065709
001,1,1,layout11,fxtn,3.318597,1604.931840,972.615600,0.016451,202.772694,0.082086
001,1,1,layout11,fxtn,3.417134,1746.359040,827.305200,0.049308,167.654634,0.049220
001,1,1,layout11,fxtn,3.515662,1643.822924,959.949164,0.361456,98.453146,0.016322
001,1,1,layout11,fxtn,3.893440,1688.426880,1047.718800,0.016612,103.089318,0.049287
001,1,1,layout11,fxtn,3.959339,1710.038400,946.920240,0.082085,38.216999,0.016375
001,1,1,layout11,fxtn,4.057799,1737.306720,920.143800,0.131340,135.829715,0.049338
001,1,1,layout11,fxtn,4.238477,1688.686629,1046.973600,0.115046,62.285960,0.016441
001,1,1,layout11,fxtn,4.369964,1650.811008,997.526880,0.082248,0.000000,0.016441
001,1,1,layout10,fxtn,0.049128,114.856320,1053.475200,0.016429,23.267103,0.016563
001,1,1,layout10,fxtn,0.082120,114.975040,1076.742000,0.098570,211.882295,0.098489
001,1,1,layout10,fxtn,0.279179,229.342080,898.376400,0.032938,45.010218,0.016477
001,1,1,layout10,fxtn,0.328594,230.113920,943.380000,0.016385,1127.626292,0.131387
001,1,1,layout10,fxtn,0.476366,847.831680,0.000000,0.016478,2.748480,0.016372
001,1,1,layout10,fxtn,0.509216,850.580160,0.000000,0.032855,127.040747,0.065743
001,1,1,layout10,fxtn,0.607814,977.620907,0.000000,0.147898,40.623253,0.016483
001,1,1,layout10,fxtn,0.772195,1018.244160,0.000000,0.558441,194.977920,0.082193
001,1,1,layout10,fxtn,1.412829,1213.222080,0.000000,0.032812,7.387200,0.016407
001,1,1,layout10,fxtn,1.462048,1205.834880,0.000000,0.032906,1051.429390,0.115002
001,1,1,layout10,fxtn,1.609956,1700.728320,927.676800,0.016447,45.699561,0.016369
001,1,1,layout10,fxtn,1.642772,1691.711040,882.875700,0.065763,260.464795,0.082123
001,1,1,layout10,fxtn,1.790658,1847.657280,674.254800,0.032799,119.078967,0.032867
001,1,1,layout10,fxtn,1.856324,1742.832960,730.749600,0.032830,87.686081,0.032845
001,1,1,layout10,fxtn,1.921999,1803.256960,667.206000,0.049449,80.658491,0.032811
001,1,1,layout10,fxtn,2.004259,1758.444480,734.270400,0.032735,31.267921,0.016550
001,1,1,layout10,fxtn,2.053544,1728.128640,741.927600,0.032739,1050.001064,0.115138
001,1,1,layout10,fxtn,2.201421,985.130880,0.000000,0.016298,18.292608,0.016441
001,1,1,layout10,fxtn,2.234160,966.838272,0.000000,2.382217,38.759808,0.016408
001,1,1,layout10,fxtn,4.632785,1005.598080,0.000000,0.016429,0.000000,0.016408
007,1,1,layout4,fxtn,0.049488,302.215680,1034.294400,0.016250,63.714280,0.016414
007,1,1,layout4,fxtn,0.082152,362.656427,1054.454400,0.147922,1125.672508,0.361560
007,1,1,layout4,fxtn,0.591634,1363.796160,539.811000,0.032509,13.398338,0.017021
007,1,1,layout4,fxtn,0.641164,1353.951360,530.722800,0.016158,483.740484,0.098800
007,1,1,layout4,fxtn,0.756122,1693.514880,875.253600,0.016347,102.208161,0.032932
007,1,1,layout4,fxtn,0.805401,1727.199360,778.755600,0.032618,104.013486,0.163950
007,1,1,layout4,fxtn,1.001969,1743.491520,881.485200,0.033133,201.757882,0.082059
007,1,1,layout4,fxtn,1.117161,1682.987840,1073.957400,0.098550,109.776589,0.033139
007,1,1,layout4,fxtn,1.248850,1718.133120,969.958800,0.032703,141.653229,0.082292
007,1,1,layout4,fxtn,1.363845,1631.428480,857.941200,0.049372,92.024631,0.032931
007,1,1,layout4,fxtn,1.446148,1639.031680,949.651200,0.049262,170.800911,0.049189
007,1,1,layout4,fxtn,1.544599,1674.954240,782.670600,0.098425,117.650498,0.065829
007,1,1,layout4,fxtn,1.708853,1622.828160,888.143400,0.032909,135.396315,0.114877
007,1,1,layout4,fxtn,1.856639,1567.579776,764.532000,0.082274,120.913946,0.049159
007,1,1,layout4,fxtn,1.988072,1637.667840,666.003600,0.016531,199.647499,0.065771
007,1,1,layout4,fxtn,2.070374,1530.078720,834.181200,0.016324,182.667699,0.048997
007,1,1,layout4,fxtn,2.135695,1564.453440,654.777000,0.033012,195.381275,0.098452
007,1,1,layout4,fxtn,2.267159,1557.530880,850.035600,0.016284,165.143744,0.049367
007,1,1,layout4,fxtn,2.332810,1579.714560,686.388600,0.032923,239.642292,0.066073
007,1,1,layout4,fxtn,2.431806,1536.157440,922.039200,0.016053,230.682688,0.082278
007,1,1,layout4,fxtn,2.530137,1614.620160,705.110400,0.016486,226.643345,0.065518
007,1,1,layout4,fxtn,2.612141,1666.513920,925.732800,0.016805,92.445427,0.032622
007,1,1,layout4,fxtn,2.661568,1712.890080,845.761500,0.065703,236.536208,0.098618
007,1,1,layout4,fxtn,2.825889,1668.845897,1078.160914,0.115129,171.637231,0.098390
007,1,1,layout4,fxtn,3.039408,1676.561707,906.697200,0.148035,71.156558,0.032674
007,1,1,layout4,fxtn,3.220117,1699.173600,974.165400,0.065561,100.028677,0.032773
007,1,1,layout4,fxtn,3.318451,1662.956160,1067.407200,0.032866,69.963394,0.033091
007,1,1,layout4,fxtn,3.384408,1709.056640,1014.780000,0.147799,65.184336,0.016552
007,1,1,layout4,fxtn,3.548759,1696.759406,1078.793871,0.460068,156.257127,0.065815
007,1,1,layout4,fxtn,4.074642,1627.324160,938.811600,0.048837,132.495228,0.065972
007,1,1,layout4,fxtn,4.189451,1709.136000,834.591600,0.032919,219.475404,0.082260
007,1,1,layout4,fxtn,4.304630,1583.618880,1014.633000,0.032749,146.197888,0.049137
007,1,1,layout4,fxtn,4.386516,1642.563200,880.844400,0.049194,16.979602,0.016742
007,1,1,layout4,fxtn,4.452452,1643.984640,863.924400,0.016180,0.000000,0.016742
007,1,1,layout5,fxtn,0.049643,939.350400,0.000000,0.015867,17.075776,0.016556
007,1,1,layout5,fxtn,0.082066,956.388069,1.140171,0.230110,1119.221563,0.312309
007,1,1,layout5,fxtn,0.624485,242.954880,863.503200,0.016594,1127.742234,0.279294
007,1,1,layout5,fxtn,0.920373,968.327040,0.000000,0.016304,19.346560,0.016237
007,1,1,layout5,fxtn,0.952914,948.980480,0.000000,0.049444,44.704504,0.016637
007,1,1,layout5,fxtn,1.018995,993.674880,0.950400,0.016176,1095.838618,0.279112
007,1,1,layout5,fxtn,1.314283,1662.756480,868.816800,0.016233,52.274478,0.016660
007,1,1,layout5,fxtn,1.347176,1678.136320,918.777600,0.148004,79.172338,0.049429
007,1,1,layout5,fxtn,1.544609,1646.729200,991.453950,0.394204,80.576843,0.065690
007,1,1,layout5,fxtn,2.004503,1650.884480,910.984320,0.246455,75.949766,0.065594
007,1,1,layout5,fxtn,2.316552,1596.340693,963.836400,0.147686,35.213398,0.016462
007,1,1,layout5,fxtn,2.480700,1601.131126,928.950369,0.213601,102.791658,0.032956
007,1,1,layout5,fxtn,2.727257,1698.995520,897.507000,0.032668,201.554673,0.082396
007,1,1,layout5,fxtn,2.842321,1592.038080,1068.341400,0.032693,177.922515,0.049218
007,1,1,layout5,fxtn,2.924232,1693.617600,922.266000,0.033002,66.843340,0.016702
007,1,1,layout5,fxtn,2.973936,1638.168320,959.594400,0.049089,64.065232,0.016464
007,1,1,layout5,fxtn,3.039489,1700.894080,946.562400,0.049139,150.945998,0.049555
007,1,1,layout5,fxtn,3.138183,1627.894080,1078.682400,0.032807,220.187398,0.065535
007,1,1,layout5,fxtn,3.236525,1706.501280,873.004500,0.065793,158.387822,0.082138
007,1,1,layout5,fxtn,3.384456,1624.005669,1008.212400,0.115137,94.910705,0.032656
007,1,1,layout5,fxtn,3.532249,1663.422080,921.873600,0.049066,131.336312,0.049411
007,1,1,layout5,fxtn,3.630726,1596.427520,1034.838000,0.098904,134.706172,0.032863
007,1,1,layout5,fxtn,3.762493,1641.098667,907.754400,0.476133,17.677906,0.032932
007,1,1,layout5,fxtn,4.271558,1649.245440,923.443200,0.016676,0.000000,0.032932
017,1,1,layout10,fxtn,0.049271,942.764160,0.000000,0.016621,26.686778,0.016738
017,1,1,layout10,fxtn,0.082630,969.450938,0.000000,0.360951,1090.157541,0.230448
017,1,1,layout10,fxtn,0.674029,293.251200,855.100800,0.016289,106.735335,0.065639
017,1,1,layout10,fxtn,0.755957,193.754880,893.739046,0.213472,163.568759,0.082164
017,1,1,layout10,fxtn,1.051593,287.818560,1027.555200,0.032736,114.134561,0.082244
017,1,1,layout10,fxtn,1.166573,194.818720,961.390800,0.394123,120.088638,0.032861
017,1,1,layout10,fxtn,1.593557,182.038080,841.984200,0.032831,63.592388,0.016665
017,1,1,layout10,fxtn,1.643053,204.876343,901.334057,0.114907,24.343853,0.033159
017,1,1,layout10,fxtn,1.791119,197.779200,924.620400,0.016307,320.980765,0.114945
017,1,1,layout10,fxtn,1.922371,95.511936,620.367120,0.082073,91.068761,0.032788
017,1,1,layout10,fxtn,2.037232,160.832640,683.823600,0.016589,247.775983,0.098500
017,1,1,layout10,fxtn,2.152321,242.382720,917.794800,0.016600,94.243675,0.032984
017,1,1,layout10,fxtn,2.201905,183.915520,843.879600,0.049056,76.157698,0.016549
017,1,1,layout10,fxtn,2.267510,219.661824,911.126880,0.082119,84.273661,0.016403
017,1,1,layout10,fxtn,2.366032,285.971840,963.136800,0.048864,220.070959,0.049435
017,1,1,layout10,fxtn,2.464331,310.077120,744.390000,0.032932,117.806953,0.049386
017,1,1,layout10,fxtn,2.546649,295.054560,861.235200,0.065495,76.720605,0.032556
017,1,1,layout10,fxtn,2.644700,358.062720,905.007600,0.016595,1332.748653,0.148127
017,1,1,layout10,fxtn,2.809422,1689.320320,841.982400,0.049586,62.279080,0.032792
017,1,1,layout10,fxtn,2.891800,1711.161600,783.658800,0.016325,7.149600,0.016653
017,1,1,layout10,fxtn,2.924778,1711.161600,776.509200,0.016235,1506.116255,0.131412
017,1,1,layout10,fxtn,3.072425,212.900400,930.130650,0.394314,83.981060,0.016309
017,1,1,layout10,fxtn,3.483048,200.954880,847.003500,0.065840,77.971676,0.032829
017,1,1,layout10,fxtn,3.581717,236.110080,916.600154,0.213225,126.413360,0.065650
017,1,1,layout10,fxtn,3.860592,157.822720,817.345800,0.098994,114.991639,0.049242
017,1,1,layout10,fxtn,4.008828,263.654400,862.320600,0.032895,123.256902,0.049257
017,1,1,layout10,fxtn,4.090980,146.151040,825.102000,0.049442,212.784591,0.098604
017,1,1,layout10,fxtn,4.239026,225.564902,1022.512032,0.410723,184.112091,0.098220
017,1,1,layout10,fxtn,4.747969,225.153920,838.400400,0.049365,213.451371,0.081755
017,1,1,layout10,fxtn,4.879089,186.730560,628.435800,0.032929,78.322508,0.016410
017,1,1,layout10,fxtn,4.928428,117.870720,665.755200,0.016325,0.000000,0.016410
017,1,1,layout11,fxtn,0.049529,955.658880,423.619200,0.016548,50.224507,0.016379
017,1,1,layout11,fxtn,0.082456,961.533120,473.499000,0.033027,81.344958,0.016430
017,1,1,layout11,fxtn,0.131913,963.869440,554.810400,0.049280,114.373822,0.032900
017,1,1,layout11,fxtn,0.214093,949.563520,441.334800,0.049051,441.420995,0.115005
017,1,1,layout11,fxtn,0.378149,940.840615,0.000000,0.213578,9.688025,0.016330
017,1,1,layout11,fxtn,0.608057,950.528640,0.000000,0.016407,1109.571594,0.131363
017,1,1,layout11,fxtn,0.755827,228.288064,842.328720,0.492603,71.996039,0.016764
017,1,1,layout11,fxtn,1.265194,198.826560,908.020800,0.032806,1477.627160,0.115206
017,1,1,layout11,fxtn,1.413206,1676.071680,941.619600,0.016574,40.492481,0.016224
017,1,1,layout11,fxtn,1.446004,1640.732544,961.387920,0.082336,95.238323,0.049338
017,1,1,layout11,fxtn,1.577678,1676.432000,873.093600,0.049042,120.642857,0.016418
017,1,1,layout11,fxtn,1.643138,1622.428800,980.974800,0.016311,1200.264351,0.131355
017,1,1,layout11,fxtn,1.790804,930.819840,0.000000,0.394614,13.543586,0.065567
017,1,1,layout11,fxtn,2.250985,943.984691,3.180477,1.675868,116.742081,0.081989
017,1,1,layout11,fxtn,4.008842,1060.683440,0.000000,0.394437,109.904008,0.049045
017,1,1,layout11,fxtn,4.452324,950.779432,0.000000,0.476592,56.541352,0.016301
017,1,1,layout11,fxtn,4.945217,894.238080,0.000000,0.016675,0.000000,0.016301
008,1,1,layout5,fxtn,0.082278,949.010511,1.656000,0.640764,157.683816,0.082357
008,1,1,layout5,fxtn,0.805399,925.752960,157.615200,0.016253,1064.879660,0.131548
008,1,1,layout5,fxtn,0.953200,297.878400,1017.697886,0.114854,64.357205,0.032876
008,1,1,layout5,fxtn,1.100930,251.255884,1062.062182,1.084517,1323.987148,0.147682
008,1,1,layout5,fxtn,2.333129,1564.227456,891.628560,0.082132,150.394897,0.081844
008,1,1,layout5,fxtn,2.497105,1581.516480,1041.026400,0.098594,102.190370,0.131649
008,1,1,layout5,fxtn,2.727348,1676.936960,1077.602400,0.049531,93.934553,0.049022
008,1,1,layout5,fxtn,2.825901,1712.646187,990.720000,0.147623,101.583478,0.049671
008,1,1,layout5,fxtn,3.023195,1672.638080,897.346800,0.049124,64.777804,0.016678
008,1,1,layout5,fxtn,3.088997,1633.328640,948.834000,0.065126,45.333368,0.016853
008,1,1,layout5,fxtn,3.170976,1676.342400,934.518600,0.032889,121.089941,0.065899
008,1,1,layout5,fxtn,3.269764,1643.562720,1051.087320,0.328115,46.273277,0.016423
008,1,1,layout5,fxtn,3.614302,1675.379200,1017.487800,0.098434,61.939152,0.032933
008,1,1,layout5,fxtn,3.745669,1700.842667,961.024800,0.148219,48.595578,0.016128
008,1,1,layout5,fxtn,3.910016,1715.444846,1007.374629,0.115357,226.439955,0.115012
008,1,1,layout5,fxtn,4.140385,1656.858880,788.644800,0.048654,104.834418,0.066096
008,1,1,layout5,fxtn,4.255135,1613.968640,884.304000,0.049596,99.603492,0.032711
008,1,1,layout5,fxtn,4.337442,1646.555520,790.182000,0.049191,136.490070,0.049017
008,1,1,layout5,fxtn,4.435650,1639.914240,926.510400,0.016911,162.000477,0.048856
008,1,1,layout5,fxtn,4.501417,1660.283520,765.795600,0.016238,102.793304,0.033441
008,1,1,layout5,fxtn,4.551096,1647.117120,867.742200,0.032759,104.319722,0.032918
008,1,1,layout5,fxtn,4.616773,1619.634000,767.107800,0.131106,83.024478,0.016333
008,1,1,layout5,fxtn,4.764212,1613.508480,684.309600,0.016420,0.000000,0.016333
008,1,1,layout4,fxtn,0.049354,263.863680,804.556800,0.016403,184.029305,0.066015
008,1,1,layout4,fxtn,0.131772,355.302720,964.261800,0.032831,239.035513,0.082337
008,1,1,layout4,fxtn,0.246940,268.540800,741.528000,0.016369,1045.291706,0.410692
008,1,1,layout4,fxtn,0.674001,1005.270720,0.000000,0.065749,89.285606,0.032873
008,1,1,layout4,fxtn,0.772623,976.572480,84.547800,0.032435,80.655207,0.033335
008,1,1,layout4,fxtn,0.838393,958.704000,5.896800,0.016146,1159.647746,0.131207
008,1,1,layout4,fxtn,0.985746,1575.653760,987.811200,0.016424,20.843299,0.016614
008,1,1,layout4,fxtn,1.018784,1596.411520,989.697600,0.049119,22.651177,0.016413
008,1,1,layout4,fxtn,1.084316,1612.841280,1005.290509,0.361595,1256.488493,0.180989
008,1,1,layout4,fxtn,1.626900,358.417920,1077.300000,0.016332,41.800078,0.016512
008,1,1,layout4,fxtn,1.659744,400.138560,1079.875800,0.032899,111.161389,0.049235
008,1,1,layout4,fxtn,1.741878,324.290560,998.611200,0.049091,111.321294,0.065771
008,1,1,layout4,fxtn,1.856740,231.496320,937.116000,0.016691,126.889399,0.065621
008,1,1,layout4,fxtn,1.939052,290.824960,1049.281200,0.049203,28.282633,0.016534
008,1,1,layout4,fxtn,2.004789,280.340160,1023.013800,0.032550,41.754924,0.016769
008,1,1,layout4,fxtn,2.054108,321.748224,1017.642960,0.081664,36.115509,0.016947
008,1,1,layout4,fxtn,2.152719,287.292800,1006.819200,0.048668,113.611159,0.871138
008,1,1,layout4,fxtn,3.072525,374.195424,1080.000000,0.656814,2.507616,0.016645
008,1,1,layout4,fxtn,3.745984,376.703040,1080.000000,0.032600,186.252480,0.065836
