0.049207 0.551694 0.549390 0.065688 -0.695220 -0.434957 9.637923 229.375697 0.065797
0.230240 0.461024 0.130930 0.065688 4.374166 -1.422145 6.001676 90.735368 0.049510
0.443975 0.514310 0.000000 0.065688 -0.199589 -0.438265 16.254976 450.683255 0.114997
0.640966 0.869124 0.901740 0.065688 1.577398 0.000000 19.306517 407.335278 0.115231
1.002696 0.486832 0.000000 0.065688 -1.000703 -2.283452 18.938020 404.024033 0.098070
1.314246 0.106587 0.796760 0.065688 0.019175 0.000000 18.277310 450.540152 0.131642
1.643175 0.507453 0.000000 0.065688 -0.022743 0.588248 9.381834 216.431152 0.098735
1.823956 0.740587 0.305480 0.065688 0.732705 1.838051 12.613591 326.748530 0.098569
2.793283 0.908696 0.942650 0.065688 -0.326439 -0.657504 4.081575 82.869407 0.065698
2.875186 0.924592 0.813620 0.065688 -2.379825 2.976989 5.206441 114.242417 0.049647
3.121772 0.910079 0.918300 0.065688 1.038422 -2.827320 3.991987 76.896179 0.049384
3.203739 0.918230 0.804250 0.065688 -0.080973 -0.034409 2.721189 84.807366 0.049502
3.368124 0.928771 0.913490 0.065688 0.625307 0.000000 21.988251 456.958952 0.098516
