0.000000 2.672750
0.016635 2.674068
0.033042 2.675356
0.049546 2.676606
0.066157 2.677810
0.082535 2.678961
0.099086 2.680052
0.115305 2.681073
0.131858 2.682018
0.148140 2.682877
0.164726 2.683643
0.181097 2.684306
0.197634 2.684857
0.214012 2.685288
0.230560 2.685590
0.247013 2.685753
0.263390 2.685769
0.279766 2.685628
0.296014 2.685323
1.939025 2.684843
1.955405 2.684181
2.678283 2.683329
2.694570 2.682279
2.711125 2.681024
2.727477 2.679558
2.743985 2.677874
2.760258 2.675968
2.776843 2.673835
2.793147 2.671470
2.809705 2.668871
3.384296 2.666035
3.400870 2.662962
3.417486 2.659651
3.434154 2.656102
3.450621 2.652319
3.466958 2.648302
3.482976 2.644058
3.499802 2.639592
3.516127 2.634911
3.532336 2.630023
3.548678 2.624938
3.729244 2.619667
3.746260 2.614222
4.699041 2.608615
4.715287 2.602863
4.731844 2.596979
4.748219 2.590980
4.764686 2.584882
4.781030 2.578703
4.797640 2.572461
4.813823 2.566172
4.830518 2.559856
4.846900 2.553532
