0.049539 912.360960 43.632000 0.016476 36.248580 0.016584
0.082599 918.390545 7.888418 0.360956 8.699645 0.016355
0.459910 922.058880 0.000000 0.016493 1250.900814 0.295941
0.772344 290.906880 1080.000000 0.016715 18.272640 0.016396
0.805455 272.634240 1080.000000 0.032980 54.405257 0.032395
0.870830 218.228983 1080.000000 0.230278 104.768494 0.049073
1.150181 227.303040 975.625200 0.049511 99.791406 0.049148
1.248840 305.130240 1038.085200 0.016650 1248.743075 0.295190
1.560680 999.204000 0.000000 0.065770 17.732640 0.016403
1.642853 981.471360 0.000000 0.016503 788.419795 0.148122
1.807478 1520.883200 575.013600 0.049354 510.212626 0.114878
1.971710 1637.883520 1071.630000 0.049029 98.965208 0.033069
2.053808 1684.229760 984.187800 0.065463 39.861124 0.016861
2.136132 1715.681280 1008.676800 0.032840 1276.304779 0.279132
2.448104 933.680640 0.000000 0.016487 13.853419 0.016533
2.481124 920.947933 5.458516 1.166176 34.570999 0.016408
3.663708 917.047680 39.808800 0.016597 0.000000 0.016408
