0.394234 0.510924 0.000000 0.065303 -2.515397 -1.896926 16.920902 434.286028 0.114940
0.641282 0.130331 0.571370 0.065303 2.878259 1.805415 3.221954 66.919243 0.048616
0.722759 0.166454 0.671830 0.065303 -0.363925 0.399005 7.267666 216.337798 0.065743
0.953286 0.123496 0.957530 0.065303 -1.148872 -1.612020 26.178860 797.691326 0.098577
1.462465 0.893638 0.867550 0.065303 2.388173 0.000000 17.870596 444.724915 0.114495
2.169038 0.507020 0.000000 0.065303 1.436965 -0.423708 18.695636 402.961304 0.098271
2.300220 0.127614 0.762980 0.065303 -0.176218 0.311220 2.170424 55.412778 0.049340
2.415217 0.109462 0.701760 0.065303 1.703987 -1.182640 3.549607 94.406160 0.065953
2.497047 0.162708 0.824590 0.065303 -1.999921 -0.163220 4.144642 87.989047 0.049767
2.562861 0.109569 0.695020 0.065303 3.158195 0.498038 3.191132 49.510620 0.049588
2.645034 0.190344 0.773240 0.065303 -0.556923 2.136168 14.597475 767.689887 0.164255
2.924169 0.875131 0.761610 0.065303 -1.370315 -0.644932 5.651496 135.697026 0.082157
3.121621 0.911148 0.854950 0.065303 1.490089 -1.398548 2.909785 46.503060 0.065785
3.203994 0.941326 0.771430 0.065303 1.226033 0.000000 25.824857 160.293266 0.295593
