0.000000 0.438816
0.065956 0.074778
0.131373 -0.050634
0.197446 0.056953
0.263120 -0.019729
0.328992 0.120616
0.394440 0.054849
0.460183 -0.018516
0.526234 -0.013029
0.591914 -0.006198
0.657432 0.013186
0.723205 -0.009055
0.788517 -0.015441
0.854445 0.013267
0.920144 -0.055268
0.985953 0.021829
1.051943 -0.193939
1.117595 -0.022291
1.183403 -0.140373
1.248730 -0.077890
1.314620 -0.019130
1.380332 -0.049075
1.446093 -0.060288
1.511825 -0.025193
1.577568 0.007966
1.643294 -0.035977
1.709088 -0.081803
1.774567 0.139764
1.840420 -0.139038
1.906382 0.059965
1.971483 0.067377
2.037150 0.027966
2.102861 0.216016
2.168630 -0.201081
2.234804 0.022813
2.300328 0.124105
2.365712 0.204332
2.431356 0.075589
2.497512 0.123111
2.563353 0.407424
2.628956 -0.058814
2.694784 -0.228217
2.760036 -0.002217
2.825924 0.090117
2.891731 0.061557
2.957462 -0.000492
3.023242 -0.023217
3.088483 -0.019557
3.154331 0.018041
3.220034 0.017456
3.286015 0.003670
3.351867 0.025506
3.417068 -0.026725
3.483177 0.083088
3.548869 0.108326
3.614799 0.066731
3.680489 0.007750
3.745678 0.268626
3.811666 -0.030337
3.877370 0.040257
3.942821 0.013860
4.008992 0.067259
4.074755 -0.014614
4.140312 -0.042768
4.206265 -0.074828
4.271795 -0.071779
4.337173 0.040975
4.402808 0.019478
4.468905 -0.111898
4.534452 0.004120
4.600366 -0.134940
