0.049784 245.051520 864.205200 0.016372 0.000000 0.405764
0.082655 238.093760 858.817800 0.196932 1.000000 0.405764
0.444052 870.818880 0.000000 0.032830 0.000000 0.405764
0.493097 886.915560 0.000000 0.262485 0.000000 0.405764
1.068295 997.017452 9.593723 0.213568 0.000000 0.405764
1.330927 879.201853 0.000000 0.624192 0.000000 0.405764
1.971473 861.504000 0.000000 0.016407 0.000000 0.405764
2.087059 1509.384960 661.359600 0.016076 0.000000 0.405764
2.119116 1510.735680 686.931300 0.066283 0.000000 0.405764
2.283770 1640.863754 890.975077 0.427402 0.000000 0.405764
2.727448 1547.782400 913.302000 0.049378 0.000000 0.405764
2.793246 1560.904747 846.794400 0.147624 0.000000 0.405764
3.006286 1688.277120 897.050541 0.279763 0.000000 0.405764
3.302597 1696.804224 820.136880 0.082060 0.000000 0.405764
3.417258 1711.950720 910.288800 0.033116 0.000000 0.405764
