0.082728 1163.735040 283.186800 0.049164 322.088994 0.147952
0.279844 995.674647 8.419582 0.361557 12.307589 0.016019
0.657420 986.697600 0.000000 0.016722 1192.394934 0.131063
0.805205 1696.258560 958.294800 0.016381 101.898581 0.065741
0.887327 1683.970560 1059.449760 0.246649 20.736417 0.016498
1.150474 1686.743040 1080.000000 0.016462 1410.643406 0.164315
1.331251 278.984160 989.834850 0.131400 252.012421 0.115012
1.577663 142.775040 777.803400 0.098508 114.824339 0.049288
1.725459 176.381280 668.007000 0.065722 1071.482572 0.427010
2.218191 1014.141120 0.000000 0.032804 6.507072 0.016794
2.267789 1020.648192 0.000000 0.081762 1192.627179 0.213697
2.563248 1724.327040 962.910000 0.049453 118.582663 0.114942
2.727643 1709.403840 845.270100 0.065872 125.036595 0.048960
2.842475 1656.148608 958.398480 0.082338 113.978016 0.049017
2.973830 1659.333120 1072.332000 0.016848 101.947744 0.048853
3.039531 1666.065600 970.606800 0.032703 81.912627 0.032871
3.105105 1612.028160 1032.166800 0.016426 145.393984 0.065676
3.187207 1650.578469 891.976629 0.115445 124.857277 0.065620
3.368272 1638.272640 1016.226000 0.016612 13.470499 0.032859
3.417743 1644.184448 1004.122080 0.246368 110.664623 0.049140
3.713251 1692.801920 904.708800 0.049443 1346.699715 0.147881
3.910575 351.041280 1019.941200 0.016170 33.864618 0.016692
3.943437 360.463488 987.413760 0.081902 1374.139574 0.147537
4.172876 1732.618240 1061.244000 0.049199 27.686906 0.033033
4.255108 1712.252160 1080.000000 0.016239 0.000000 0.033033
