0.049187 965.345280 54.226800 0.016587 41.966139 0.016303
0.082077 963.864320 12.286800 0.394291 406.747496 0.377895
0.854263 572.935680 124.618114 0.115022 154.033694 0.065689
1.034974 642.761280 261.916200 0.032805 110.284385 0.049237
1.117016 565.140480 183.573000 0.065820 46.443404 0.016416
1.199252 563.791200 229.996800 0.065714 662.872712 1.494933
2.759899 152.979840 750.222000 0.016506 272.298891 0.082082
2.858487 260.903360 1000.220400 0.098634 117.949944 0.065711
3.022832 146.150400 972.945000 0.032752 81.718011 0.032822
3.088406 217.764480 1012.305600 0.032957 156.472391 0.082106
3.203469 152.836480 869.940000 0.098703 93.529183 0.032784
3.334956 211.246720 942.987600 0.049289 65.777364 0.032837
3.417082 145.482432 944.299080 0.164326 95.961670 0.032898
3.614306 137.974080 848.631600 0.032735 247.915259 0.065740
3.712781 258.522240 1065.265200 0.049330 121.287372 0.032732
3.794843 167.280000 985.356000 0.049365 104.209796 0.032878
3.877086 218.254818 1076.247415 0.213587 137.673034 0.065702
4.156375 149.556480 956.939400 0.032728 133.198923 0.065734
4.254837 228.080640 1064.530800 0.049304 80.180986 0.032944
4.337085 149.160320 1050.368400 0.049267 92.892199 0.032888
4.419240 237.199680 1080.000000 0.032745 126.343305 0.065812
4.517797 210.587520 956.491200 0.016390 125.736843 0.065729
4.599916 234.152960 1080.000000 0.049294 127.592484 0.049320
4.698530 185.186880 962.177400 0.032810 120.674851 0.049263
4.780603 241.328935 1068.997292 0.213572 0.000000 0.049263
