0.180681 0.104022 0.963260 0.065617 3.942619 -0.865049 17.828106 441.067446 0.065413
0.377379 0.369590 0.316280 0.065617 -2.123399 -2.654494 13.082726 317.764427 0.065621
0.541813 0.140776 0.721900 0.065617 0.484108 1.470883 6.387959 167.584339 0.065754
0.837681 0.095006 0.964920 0.065617 -2.018659 0.000000 20.123927 489.548318 0.098708
2.348999 0.547835 0.000000 0.065617 -2.402087 -1.230277 17.071120 373.011020 0.115103
2.562114 0.839823 0.762350 0.065617 -1.496440 0.000000 4.497710 101.095877 0.098632
2.792615 0.870125 1.000000 0.065617 -0.719217 2.529937 4.839081 130.239046 0.065915
2.989890 0.831301 0.748830 0.065617 2.747057 0.000000 6.165966 166.699576 0.065479
3.186549 0.859263 1.000000 0.065617 -1.976715 -2.357753 20.942530 530.616127 0.115477
3.925825 0.120284 0.905640 0.065617 1.258967 -1.123534 20.202648 571.027536 0.082664
4.139558 0.482000 0.000000 0.065617 -2.062327 0.000000 21.248721 505.493696 0.098649
4.665183 0.877331 1.000000 0.065617 0.000000 0.000000 21.095096 498.228668 0.098748
