0.065757 0.128300 0.736970 0.065657 0.968905 -0.505537 4.098444 110.237140 0.066015
0.148317 0.180151 0.847520 0.065657 -1.881261 -1.327535 4.080217 86.039460 0.098623
0.263309 0.136597 0.689280 0.065657 1.381567 0.906072 5.662178 157.172628 0.082061
0.361888 0.149101 0.970080 0.065657 3.373020 -1.105670 9.521619 373.088095 0.295490
0.739750 0.514574 0.000000 0.065657 -1.149539 0.252329 2.195212 52.675088 0.049053
0.805058 0.498020 0.071240 0.065657 1.670037 1.214619 2.370034 48.606433 0.049481
0.871308 0.497981 0.000000 0.065657 -1.915483 0.286075 19.797923 420.449865 0.098356
1.051365 0.835779 0.917880 0.065657 -0.347378 0.561339 1.884015 52.960480 0.049220
1.216062 0.834243 0.941690 0.065657 -0.017645 -0.089550 1.485704 35.297131 0.049233
1.511724 0.857435 0.935300 0.065657 0.542611 0.601923 20.376036 484.227894 0.098610
1.708874 0.181737 0.972780 0.065657 -1.238423 0.862843 2.212545 51.070797 0.049207
1.807593 0.157145 0.976920 0.065657 2.055938 0.357097 3.488647 77.764578 0.049147
1.889531 0.137863 0.864620 0.065657 -0.474658 1.179773 3.388895 82.795610 0.049521
