0.049275 933.108480 0.000000 0.016482 0.000000 0.231451
0.082210 942.337252 0.225391 0.377875 0.000000 0.231451
0.476429 905.448960 0.000000 0.016491 0.000000 0.231451
0.591465 210.059520 1041.433200 0.016486 0.000000 0.231451
0.640735 237.611947 1052.828400 0.147873 0.000000 0.231451
0.837835 173.659886 965.268514 0.115055 0.000000 0.231451
1.117211 884.200480 6.372000 0.197046 1.000000 0.231451
1.330682 879.194880 0.000000 0.032973 0.000000 0.231451
1.478585 1644.255360 993.373200 0.016419 0.000000 0.231451
1.544426 1636.411200 1049.472000 0.098458 0.000000 0.231451
1.659325 1616.179200 985.107600 0.147890 0.000000 0.231451
1.823634 1630.361280 1055.986200 0.032785 0.000000 0.231451
1.971483 945.258240 0.000000 0.016229 0.000000 0.231451
2.004344 921.831057 2.290697 3.072075 0.000000 0.231451
5.092897 921.757440 0.000000 0.016424 0.000000 0.231451
