0.000000 1.000000
0.032747 1.000000
0.065580 1.000000
0.098483 1.000000
0.131277 1.000000
0.164073 1.000000
0.197120 1.000000
0.229909 1.000000
0.262799 1.000000
0.295624 1.000000
0.328401 1.000000
0.361289 1.000000
0.394220 1.000000
0.427123 1.000000
0.459997 1.000000
0.492775 1.000000
0.525565 1.000000
0.558476 1.000000
0.591259 1.000000
0.624194 1.000000
0.656997 1.000000
0.689896 1.000000
0.722696 1.000000
0.755642 1.000000
0.788547 1.000000
0.821224 1.000000
0.854193 1.000000
0.887016 1.000000
0.919851 1.000000
0.952691 1.000000
0.985564 1.000000
1.018499 1.000000
1.051265 1.000000
1.084190 1.000000
1.117047 1.000000
1.149883 1.000000
1.182700 1.000000
1.215603 1.000000
1.248497 1.000000
1.281290 1.000000
1.314217 1.000000
1.347004 1.000000
1.379881 1.000000
1.412692 1.000000
1.445601 1.000000
1.478422 1.000000
1.511362 1.000000
1.544193 1.000000
1.577065 1.000000
1.609875 1.000000
1.642719 1.000000
1.675672 1.000000
1.708464 1.000000
1.741312 1.000000
1.774074 1.000000
1.806959 1.000000
1.839920 1.000000
1.872796 1.000000
1.905688 1.000000
1.938321 1.000000
1.971258 1.000000
2.004230 1.000000
2.037092 1.000000
2.069962 1.000000
2.102690 1.000000
2.135671 1.000000
2.168412 1.000000
2.201340 1.000000
2.234246 1.000000
2.267020 1.000000
2.299785 1.000000
2.332763 1.000000
2.365534 1.000000
2.398488 1.000000
2.431339 1.000000
2.464195 1.000000
2.497071 1.000000
2.529824 1.000000
2.562730 1.000000
2.595630 1.000000
2.628420 1.000000
2.661358 1.000000
2.694192 1.000000
2.727090 1.000000
2.759953 1.000000
2.792695 1.000000
2.825648 1.000000
2.858322 1.000000
2.891351 1.000000
2.924034 1.000000
2.956969 1.000000
2.989819 1.000000
3.022772 1.000000
3.055512 1.000000
3.088527 1.000000
3.121319 1.000000
3.154241 1.000000
3.187088 1.000000
3.219890 1.000000
3.252787 1.000000
3.285618 1.000000
3.318453 1.000000
3.351239 1.000000
3.384063 1.000000
3.417068 1.000000
3.449901 1.000000
3.482790 1.000000
3.515569 1.000000
3.548412 1.000000
3.581263 1.000000
3.614195 1.000000
3.647072 1.000000
3.679944 1.000000
3.712751 1.000000
3.745575 1.000000
3.778501 1.000000
3.811251 1.000000
3.844114 1.000000
3.876993 1.000000
3.909900 1.000000
3.942695 1.000000
3.975546 1.000000
4.008445 1.000000
4.041354 1.000000
4.074175 1.000000
4.107093 1.000000
4.139892 1.000000
4.172654 1.000000
4.205648 1.000000
4.238427 1.000000
4.271341 1.000000
4.304182 1.000000
4.337082 1.000000
4.369881 1.000000
4.402750 1.000000
4.435624 1.000000
4.468419 1.000000
4.501321 1.000000
4.534215 1.000000
4.567018 1.000000
4.599876 1.000000
4.632772 1.000000
4.665576 1.000000
4.698476 1.000000
4.731276 1.000000
4.764131 1.000000
4.796952 1.000000
4.829782 1.000000
4.862686 1.000000
4.895618 1.000000
4.928343 1.000000
4.961301 1.000000
4.994224 1.000000
5.027034 1.000000
5.059901 1.000000
