0.000000 2.550011
0.016328 2.549578
0.032975 2.549175
0.049643 2.548828
0.065510 2.548567
0.082066 2.548418
0.098700 2.548409
0.114993 2.548567
0.131360 2.548915
0.147770 2.549479
0.164160 2.550281
0.180655 2.551342
0.197158 2.552682
0.213537 2.554320
0.230227 2.556271
0.246546 2.558550
0.263164 2.561171
0.279305 2.564142
0.295805 2.567474
0.312176 2.571173
0.328965 2.575243
0.345140 2.579687
0.361877 2.584505
0.558721 2.589696
0.575371 2.595257
0.591460 2.601182
0.608229 2.607466
0.624485 2.614100
0.641079 2.621074
0.657327 2.628378
0.673878 2.636000
0.870906 2.643926
0.887641 2.652142
0.903427 2.660632
0.920373 2.669379
0.936677 2.678366
0.952914 2.687573
0.969497 2.696981
0.986066 2.706569
1.002358 2.716314
1.018995 2.726195
1.035171 2.736188
1.051810 2.746270
1.068063 2.756416
1.264911 2.766602
1.281240 2.776804
1.297796 2.786998
1.314283 2.797161
1.330516 2.807269
1.347176 2.817301
1.363564 2.827234
1.380141 2.837048
1.396568 2.846724
1.412879 2.856245
1.429686 2.865592
1.446109 2.874752
1.462264 2.883709
1.479043 2.892452
1.495180 2.900970
1.511832 2.909253
1.528051 2.917294
1.544609 2.925087
1.560904 2.932628
1.577535 2.939913
1.593915 2.946941
1.610366 2.953712
1.626486 2.960229
1.643028 2.966494
1.659457 2.972513
1.676105 2.978291
1.692265 2.983836
1.708462 2.989156
1.725253 2.994261
1.741575 2.999160
1.758204 3.003866
1.774304 3.008389
1.791008 3.012742
1.807307 3.016939
1.823931 3.020992
1.840129 3.024914
1.856831 3.028719
1.873038 3.032421
1.889686 3.036032
1.905897 3.039565
1.922488 3.043034
1.938813 3.046450
1.955150 3.049825
1.971606 3.053170
1.988231 3.056495
2.004503 3.059810
2.021081 3.063122
2.037476 3.066440
2.053641 3.069769
2.070307 3.073115
2.086525 3.076483
2.103183 3.079874
2.119505 3.083290
2.136012 3.086732
2.152259 3.090199
2.168330 3.093689
2.185193 3.097198
2.201809 3.100721
2.218102 3.104253
2.234485 3.107787
2.250958 3.111315
2.267324 3.114828
2.283677 3.118315
2.300320 3.121766
2.316552 3.125169
2.332919 3.128512
2.349253 3.131781
2.365845 3.134963
2.382258 3.138043
2.398544 3.141006
2.414922 3.143837
2.431317 3.146520
2.447793 3.149041
2.464238 3.151383
2.480700 3.153530
2.497070 3.155467
2.513647 3.157179
2.529987 3.158650
2.546571 3.159867
2.562900 3.160815
2.579735 3.161481
2.596010 3.161853
2.612096 3.161919
2.628653 3.161668
2.644872 3.161090
2.661896 3.160179
2.678030 3.158925
2.694301 3.157323
2.710941 3.155368
2.727257 3.153055
2.743548 3.150382
2.759925 3.147346
2.776569 3.143946
2.793148 3.140182
2.809490 3.136055
2.825994 3.131566
2.842321 3.126718
2.858933 3.121516
2.875014 3.115962
2.891928 3.110063
2.908129 3.103825
2.924232 3.097254
2.941030 3.090358
2.957234 3.083145
2.973936 3.075624
2.990052 3.067803
3.006723 3.059693
3.023025 3.051303
3.039489 3.042645
3.055794 3.033728
3.072440 3.024566
3.088628 3.015168
3.105392 3.005549
3.121551 2.995719
3.138183 2.985692
3.154489 2.975482
3.170990 2.965102
3.187319 2.954566
3.203935 2.943888
3.220426 2.933084
3.236525 2.922168
3.253209 2.911157
3.269237 2.900065
3.285973 2.888909
3.302318 2.877705
3.318936 2.866471
3.335253 2.855223
3.351812 2.843976
3.368086 2.832750
3.384456 2.821558
3.400925 2.810419
3.417206 2.799348
3.433481 2.788362
3.450141 2.777474
3.466605 2.766702
3.482644 2.756058
3.499593 2.745557
3.515591 2.735213
3.532249 2.725039
3.548490 2.715048
3.564936 2.705251
3.581315 2.695660
3.597800 2.686286
3.614280 2.677138
3.630726 2.668228
3.647064 2.659562
3.663595 2.651151
3.679969 2.643000
3.696220 2.635117
3.712794 2.627508
3.729630 2.620179
3.745965 2.613133
3.762493 2.606376
3.778837 2.599908
3.794944 2.593734
3.811847 2.587854
3.828049 2.582268
3.844366 2.576976
3.860672 2.571977
3.877456 2.567267
3.893691 2.562845
3.909746 2.558705
3.926541 2.554842
3.943228 2.551250
3.958952 2.547921
3.976097 2.544848
4.025201 2.542022
4.041731 2.539433
4.058103 2.537071
4.074644 2.534923
4.090898 2.532979
4.107214 2.531225
4.123901 2.529650
4.140212 2.528238
4.156775 2.526977
4.172974 2.525851
4.189636 2.524848
4.205833 2.523951
4.222453 2.523146
4.238626 2.522418
4.271558 2.521753
4.288234 2.521133
4.304461 2.520545
4.320603 2.519972
