0.131377 0.142121 0.979140 0.065662 0.111401 -0.085801 1.749607 60.906599 0.049351
0.213561 0.142903 0.925060 0.065662 1.139619 0.161235 16.939367 468.007032 0.114992
0.673559 0.473827 0.000000 0.065662 2.231663 0.683530 13.185349 482.878617 0.197150
0.886962 0.889093 1.000000 0.065662 -4.168432 0.000000 19.252701 566.563038 0.131614
1.199215 0.554664 0.000000 0.065662 -0.863745 0.612069 16.447019 560.022791 0.115062
1.396422 0.849521 0.992130 0.065662 -7.891771 0.384889 23.713280 639.932648 0.098589
1.577133 0.033176 1.000000 0.065662 0.099716 0.000000 20.611733 204.587951 0.377795
2.184960 0.483952 0.000000 0.065662 -0.814301 -1.005761 12.670549 448.340759 0.197143
2.530014 0.866508 0.872590 0.065662 0.049878 0.000000 16.719509 472.375204 0.164269
3.515737 0.485848 0.000000 0.065662 -0.200059 0.000000 14.944624 569.644247 0.131356
