0.049124 0.483215 0.000000 0.312175 1.164791 0.053377 2.349864 50.094492 0.148032
0.279272 0.475599 0.003200 0.312175 1.370785 0.000000 1.228794 20.849395 0.082119
0.492730 0.465277 0.000000 0.312175 -1.611545 0.000000 2.467923 58.926104 0.131489
1.199198 0.491709 0.000000 0.312175 -0.603663 0.000000 2.139078 68.575904 0.164303
1.478416 0.485825 0.000000 0.312175 -0.550061 0.000000 1.716202 47.832852 0.164345
1.856344 0.511211 0.000000 0.312175 2.556157 0.071243 2.339071 65.447631 0.065697
1.954945 0.507959 0.029320 0.312175 -2.718017 0.000000 2.092061 41.272750 0.049218
2.464266 0.560846 0.000000 0.312175 0.345417 0.339673 4.692119 159.379333 0.164269
2.710627 0.675179 0.308810 0.312175 -7.093664 1.087585 8.042576 244.824978 0.049286
2.776332 0.677924 0.671230 0.312175 0.597546 0.000000 14.323883 92.880663 0.295761
4.123474 0.514462 0.000000 0.312175 0.328831 0.134767 2.563297 65.920829 0.098619
4.238471 0.457610 0.098620 0.312175 1.442611 0.144472 2.062431 64.845047 0.147862
4.402859 0.485999 0.039970 0.312175 1.641615 -0.265563 1.499438 27.677132 0.049246
4.484870 0.491096 0.000000 0.312175 2.355563 0.415326 3.136778 39.223505 0.131545
4.632847 0.532867 0.074220 0.312175 0.044545 0.056465 1.469442 45.437565 0.065819
4.714867 0.538301 0.000000 0.312175 -2.602678 0.919084 2.573282 100.798879 0.114868
4.846290 0.521836 0.149120 0.312175 0.000000 0.000000 3.414673 21.206101 0.295651
