0.000000 -0.035021
0.065922 0.022482
0.131297 0.021484
0.197199 0.078910
0.262723 -0.001665
0.328913 -0.006757
0.394685 -0.032891
0.460282 0.048836
0.525779 -0.169846
0.591938 0.159247
0.657425 0.131637
0.723097 0.021922
0.788838 0.044947
0.854701 -0.070279
0.920557 -0.021088
0.986091 0.031537
1.051816 -0.016688
1.117541 0.015429
1.183080 -0.342500
1.511865 -0.038169
1.577547 -0.052682
1.643003 -0.034516
1.708557 -0.018005
1.774633 0.031674
1.840458 -0.033954
1.905496 0.044299
1.971781 -0.032225
2.037438 -0.032349
2.103255 -0.000007
2.169063 0.012148
2.234612 -0.040951
2.300244 0.075071
2.365505 0.064412
2.431393 -0.078025
2.497111 0.013768
2.562863 0.087077
2.628747 -0.014908
2.694593 -0.027185
2.760350 -0.032601
2.826033 -0.029667
2.891905 -0.093584
2.957592 0.014681
3.023243 -0.037926
3.088684 -0.007989
3.154488 -0.042805
3.220351 0.046002
3.285992 -0.013683
3.351894 0.015514
3.417429 -0.061725
3.483025 0.094900
3.548649 -0.093760
3.614128 -0.067331
3.679882 0.060552
3.745969 -0.012829
3.811674 0.076971
3.876999 -0.063018
3.943299 -0.014149
4.008925 -0.158431
4.074673 0.084906
4.140320 0.117875
4.206109 0.032406
4.271916 0.038413
4.337638 -0.019774
4.402748 0.034155
4.468996 -0.013165
4.534350 0.009769
4.600043 -0.028865
4.665678 -0.004933
4.731310 0.055488
4.797064 -0.007306
4.862838 -0.164496
4.929017 0.022373
