0.000000 0.011607
0.065678 0.041354
0.131363 0.056840
0.197180 -0.024378
0.262852 0.028958
0.328537 0.024298
0.394274 -0.035147
0.459969 -0.464535
0.525695 -0.001608
0.591467 0.043729
0.657114 0.010508
0.722923 0.017148
0.788570 -0.129601
0.854671 0.014092
0.920592 -0.017435
0.986190 -0.009246
1.051511 -0.002484
1.117645 0.010258
1.183201 0.020016
1.249019 0.137102
1.314651 0.003665
1.380383 -0.032614
1.446012 -0.015286
1.511444 0.087432
1.577574 -0.036321
1.642797 0.103436
1.708721 -0.225794
1.938898 0.128260
2.004457 -0.030305
2.070412 0.179586
2.136221 -0.515246
2.201761 -0.002591
2.267592 -0.193601
2.332877 0.064101
2.398867 0.052437
2.464594 -0.009225
2.530462 -0.014407
2.596077 -0.035895
2.661866 -0.085791
2.727517 -0.020313
2.793470 -0.207150
2.858719 0.021269
2.924206 -0.047708
2.990149 -0.044565
3.056191 0.006856
3.121862 -0.017040
3.187682 -0.017980
3.253426 0.008555
3.318702 -0.059653
3.384349 -0.087048
3.450348 -0.026220
3.516103 0.020050
3.581766 0.006957
3.647654 -0.005014
3.713433 0.028636
3.778676 0.067968
3.844752 -0.044492
3.910586 0.049442
3.975785 -0.025553
4.041600 0.004357
4.107020 0.003394
4.172977 -0.048954
4.239051 0.052634
4.304670 -0.037233
4.370499 -0.017400
4.436233 0.032130
4.502005 0.042067
4.567270 0.052992
4.633157 -0.018005
4.698875 0.095506
4.764635 -0.141136
