0.000000 -0.051622
0.065769 0.116818
0.131554 0.020794
0.196791 0.000420
0.262631 -0.008366
0.328729 -0.040389
0.394218 0.000479
0.459874 0.043178
0.525425 -0.037002
0.591221 0.024646
0.656721 -0.025181
0.722881 -0.005596
0.788679 -0.006950
0.854379 -0.022901
0.919680 -0.003531
0.985647 -0.007228
1.051352 0.001928
1.117037 -0.003911
1.182916 -0.016525
1.248657 -0.006100
1.314299 0.016800
1.379550 0.038232
1.445298 0.024300
1.511025 0.014676
1.576793 -0.010210
1.642411 -0.016551
1.708308 -0.027044
1.774226 -0.017051
1.840047 -0.012394
1.905442 0.000499
1.971000 0.004552
2.036723 -0.002138
2.102798 -0.016673
2.168652 0.040046
2.234404 -0.019969
2.299883 0.000724
2.365770 -0.004608
2.431030 0.011330
2.496823 -0.032591
2.562753 -0.005894
2.628418 -0.024624
2.693971 -0.043027
2.759511 -0.004285
2.825358 0.025325
2.891214 0.005780
2.957288 0.011788
3.022599 0.002486
3.088434 -0.008135
3.154102 -0.037418
3.219851 0.012871
3.285634 0.005051
3.351273 -0.000299
3.416638 0.062512
3.482782 0.002815
3.548549 -0.055969
3.613801 -0.029297
3.679590 -0.010719
3.745290 0.017663
3.811454 -0.007321
3.876853 -0.016257
3.942411 -0.007935
4.008144 -0.013098
4.074109 0.025837
4.139855 -0.005244
4.205869 0.050770
