0.082169 532.223040 203.677200 0.032939 196.742265 0.065562
0.180670 564.568320 397.742400 0.016447 534.413683 0.131538
0.328655 921.498240 0.000000 0.016462 43.468800 0.032742
0.377859 964.967040 0.000000 0.016428 963.037083 0.394366
0.788653 1645.809920 681.097200 0.147798 176.316970 0.082223
1.018674 1691.881920 851.288400 0.098478 86.046403 0.016480
1.133632 1667.400960 933.778800 0.016409 199.745821 0.049318
1.199359 1740.883200 748.040400 0.016305 1392.568701 0.147878
1.363542 359.163840 921.531600 0.032857 102.146595 0.065754
1.462153 295.918080 841.320000 0.016418 107.067445 0.049379
1.527950 189.041920 834.922800 0.049253 9.781272 0.016373
1.593576 194.928000 842.734800 0.032880 182.144626 0.082152
1.708608 256.542720 671.328000 0.016458 964.120101 0.131364
1.856430 948.529920 0.000000 0.016416 2.348234 0.016382
1.889228 950.878154 0.000000 0.427275 988.239052 0.180630
2.497133 1649.800000 698.659200 0.098440 277.721771 0.115257
2.710830 1666.698240 975.866400 0.016415 40.186602 0.016370
2.743615 1646.281728 1010.480400 0.082139 227.499460 0.098533
2.924287 1738.998720 802.731600 0.032944 14.179340 0.016233
2.973464 1734.662400 816.231600 0.016598 190.261396 0.065547
3.055609 1678.124160 997.898400 0.016525 179.849537 0.065688
3.137822 1600.256640 835.779600 0.033045 77.562030 0.032767
3.203634 1662.053760 788.907600 0.016451 1340.520767 0.147774
3.367859 321.557760 780.759000 0.032810 75.849402 0.032916
3.433585 364.026720 843.604200 0.065705 95.339250 0.049272
3.548562 271.195520 865.328400 0.098655 1094.741683 0.164169
3.811386 941.767002 0.000000 0.279273 1068.353522 0.164378
4.255037 214.762560 782.843400 0.032742 85.701315 0.016580
4.304359 275.398800 843.407100 0.131312 0.000000 0.016580
