0.049324 -0.095818
0.082176 -0.365446
0.115008 3.168491
0.262837 -0.839258
0.345067 2.650747
0.443627 -6.108244
0.575044 0.470648
0.640753 0.076968
0.722859 -0.458027
1.051430 -0.116661
1.248618 -0.819333
1.462101 0.056175
1.774256 -1.714194
1.889310 -0.227122
1.922187 1.749610
2.070037 -0.459079
2.102827 -0.521165
2.168564 0.581684
2.217846 0.522329
2.283510 0.665096
2.414985 -1.405944
2.464312 -1.320308
2.530008 -0.369615
2.595750 0.958571
2.677854 -0.156160
2.710643 -0.138242
2.743561 3.176447
2.924317 1.356245
2.989960 -0.067860
3.055765 0.056847
3.121559 -0.586864
3.187083 -1.514075
3.285733 -1.337868
3.351439 -1.193330
3.433588 2.503036
3.532163 -0.259755
3.844335 2.485611
3.959383 0.153739
4.041365 0.113936
4.090709 0.768100
4.139966 1.999855
4.386455 0.018278
4.452057 0.660210
4.517783 -1.282965
4.583568 -1.635403
4.665711 -0.565879
4.731487 -0.565879
