0.673936 0.514597 0.000000 0.065679 -0.349182 -0.679781 17.780899 428.085868 0.114699
1.150339 0.103415 0.808120 0.065679 -2.615925 2.460712 5.782130 104.458778 0.065769
1.593732 0.139139 1.000000 0.065679 0.529789 -0.363053 21.574339 585.111807 0.098571
2.234210 0.498858 0.000000 0.065679 2.126927 -1.958227 22.264932 624.161999 0.098886
2.842232 0.865839 0.925500 0.065679 -1.034031 -1.035977 5.337504 153.409598 0.065778
3.400663 0.900680 0.695160 0.065679 -1.126837 1.071264 5.907916 175.747256 0.066068
4.517689 0.869000 1.000000 0.065679 0.312558 -0.316293 19.027513 470.672187 0.115691
