0.377840 1695.026560 707.308200 0.098540 0.000000 0.486759
0.492731 1696.344960 686.815200 0.016500 0.000000 0.486759
0.657095 376.832640 995.619600 0.016495 0.000000 0.486759
0.689993 370.012800 1053.918000 0.032937 0.000000 0.486759
0.804974 185.498880 854.236800 0.016494 0.000000 0.486759
0.870691 302.853120 983.880000 0.016369 0.000000 0.486759
0.952788 246.380160 845.175600 0.016536 0.000000 0.486759
1.051333 236.108160 982.407600 0.049381 0.000000 0.486759
1.117009 321.644160 1006.927200 0.032927 0.000000 0.486759
1.199239 243.704320 901.447200 0.049289 0.000000 0.486759
1.297814 295.911360 964.501200 0.098604 0.000000 0.486759
1.445690 410.749440 1080.000000 0.032881 0.000000 0.486759
1.577030 231.436800 920.980800 0.032916 0.000000 0.486759
1.675669 266.426453 1001.323200 0.147775 0.000000 0.486759
1.922006 102.599040 900.266400 0.016537 0.000000 0.486759
1.987788 127.277867 984.504000 0.147884 0.000000 0.486759
2.184873 166.199680 883.890000 0.049469 0.000000 0.486759
2.349332 251.727840 966.357000 0.065574 0.000000 0.486759
2.480734 211.808640 816.247800 0.032897 0.000000 0.486759
2.529998 235.935360 831.081600 0.016353 0.000000 0.486759
2.579204 215.048160 904.095000 0.065782 0.000000 0.486759
2.710752 338.405760 1014.066000 0.016326 0.000000 0.486759
2.809239 191.623680 766.605600 0.016450 0.000000 0.486759
2.924203 302.241600 1008.639000 0.032893 0.000000 0.486759
2.989931 264.599040 917.737200 0.049199 0.000000 0.486759
3.055606 266.388480 941.731527 0.180838 1.000000 0.486759
3.302106 210.274560 779.187600 0.016438 0.000000 0.486759
3.384049 279.688320 1007.405486 0.115266 0.000000 0.486759
3.532079 267.363840 878.299200 0.032945 0.000000 0.486759
3.614170 303.705600 958.640400 0.016506 0.000000 0.486759
3.679836 228.283200 833.922000 0.032809 0.000000 0.486759
3.745543 219.316480 973.962000 0.098730 0.000000 0.486759
3.877050 228.752640 869.130000 0.016513 0.000000 0.486759
3.942729 232.792320 1042.869600 0.032937 0.000000 0.486759
4.008557 236.830400 948.123000 0.098473 0.000000 0.486759
4.123557 162.425280 907.605000 0.032764 0.000000 0.486759
4.189239 242.809920 1054.058400 0.032854 0.000000 0.486759
4.271354 205.273920 877.581000 0.032841 0.000000 0.486759
4.320706 231.358080 930.339000 0.098392 0.000000 0.486759
4.485002 237.798720 1010.421000 0.032709 0.000000 0.486759
4.567116 217.704960 933.530400 0.016381 0.000000 0.486759
