0.131393 0.463421 0.335640 0.065762 1.042814 -0.097711 4.029310 140.959158 0.262959
0.410681 0.500062 0.008020 0.065762 -0.118930 -0.832186 3.204937 85.537599 0.115016
0.788500 0.477050 0.000000 0.065762 -0.317381 -1.050974 1.947249 47.207805 0.098738
2.760047 0.492541 0.000000 0.065762 -2.342315 2.786540 3.678039 81.638502 0.098437
3.318520 0.435042 0.209780 0.065762 0.020743 -0.044555 7.615032 180.123915 0.098642
3.515713 0.255138 0.533690 0.065762 0.939145 -0.492524 2.170145 63.631751 0.098552
3.680017 0.264965 0.530210 0.065762 0.312558 0.000000 14.287039 106.180978 0.229885
4.337123 0.483013 0.062490 0.065762 -0.519006 -0.354892 1.411428 26.408528 0.049234
4.747766 0.466126 0.000000 0.065762 -1.258967 -0.271959 2.969903 71.135654 0.065839
4.846374 0.509405 0.093070 0.065762 0.818967 0.357980 1.951011 43.581328 0.082133
4.994181 0.508021 0.053620 0.065762 -0.513281 -0.874753 1.565583 27.439030 0.049347
