0.000000 74.013326 66.830443
0.016443 55.975794 51.700503
0.032855 26.839816 26.450326
0.049687 -2.992858 -0.102984
0.065922 -19.520671 -14.540653
0.082265 -1.501767 1.118476
0.098712 1.256029 6.315082
0.114961 1.299331 7.344399
0.131297 -2.338839 -9.417062
0.147851 -5.258918 -27.750501
0.164304 -8.477025 -44.489000
0.180643 -10.484707 -52.736829
0.197199 -11.411644 -48.313144
0.213618 -9.199802 -35.824782
0.230025 -3.878791 -18.822947
0.246761 1.509192 -5.489067
0.262723 1.702729 -5.929864
0.279601 2.114790 -10.029328
0.296038 0.637820 -8.590189
0.311987 -3.062551 -10.991682
0.328913 3.657263 7.046828
0.345047 11.188183 25.126596
0.361818 24.329339 42.487071
0.378071 34.817571 53.497596
0.394685 38.426197 53.103373
0.410941 31.933137 43.896630
0.427571 21.983399 27.693778
0.443824 9.869566 10.461507
0.460282 1.889101 0.696428
0.476762 0.359867 2.009187
0.493265 -2.398428 -3.226924
0.509593 -0.273541 -1.253383
0.525779 -1.033073 -1.424781
0.542520 -1.339242 0.365385
0.558691 0.598569 6.307622
0.575191 -1.596648 1.911825
0.591938 1.435931 1.610001
0.608326 -11.618452 -18.856454
0.624325 -27.446177 -41.988775
0.641266 -39.992155 -58.295274
0.657425 -43.822133 -61.720333
0.674031 -38.385912 -52.351596
0.689908 -26.303300 -33.217907
0.706843 -13.290621 -12.356499
0.723097 -2.593803 0.665583
0.739763 6.447154 9.672104
0.756019 -0.510401 0.000000
0.772568 1.454484 0.000000
0.788838 2.960359 0.000000
0.804952 1.968092 0.000000
0.821822 0.031083 0.000000
0.838321 -0.120710 0.000000
0.854701 -0.045319 0.000000
0.870816 0.907924 0.000000
0.887622 0.040537 0.000000
0.903846 -1.019888 0.000000
0.920557 -0.612751 0.000000
0.936706 0.226346 0.000000
0.953343 0.519196 0.000000
0.969453 1.703982 0.000000
0.986091 0.754300 0.000000
1.002397 -0.277402 0.000000
1.018988 -0.770003 0.000000
1.035261 0.400642 0.000000
1.051816 0.522692 0.000000
1.068213 0.405851 0.000000
1.084365 -0.356943 0.000000
1.100965 -1.214050 0.000000
1.117541 -2.096339 0.000000
1.133876 -4.780591 0.000000
1.150578 -1.363920 0.000000
1.166518 4.204191 0.000000
1.183080 7.790708 0.000000
1.199107 8.318842 0.000000
1.478999 15.099567 -3.800844
1.495306 9.387376 -4.324315
1.511865 -9.848133 6.314163
1.527987 -30.971112 19.671686
1.544818 -45.151333 31.722218
1.560971 -45.530368 37.133299
1.577547 -38.130866 34.460665
1.593970 -23.825065 27.672254
1.610427 -5.000444 17.068091
1.626853 8.746285 7.330566
1.643003 6.461331 6.863311
1.659676 3.245911 8.505374
1.675937 2.505792 3.461793
1.692553 0.240849 -2.327206
1.708557 -2.347649 -2.249931
1.725115 -4.477615 3.045857
1.741493 -5.404256 9.398479
1.758295 -5.398205 11.633625
1.774633 -4.894690 10.932005
1.791194 -4.163802 7.255827
1.807580 -2.781430 2.473453
1.823784 0.214306 0.540476
1.840458 0.643350 -0.490271
1.856703 0.207831 1.744832
1.873280 -0.326762 0.728826
1.889548 -1.195247 -2.703943
1.905496 -2.460042 -4.624286
1.922505 -2.608812 -4.985939
1.938997 -1.796294 -1.438210
1.955419 1.163058 2.496359
1.971781 3.446045 4.554277
1.988298 3.353478 2.249502
2.004484 4.779237 3.083979
2.021194 5.781597 4.804913
2.037438 6.196023 3.253820
2.053945 4.659725 3.110657
2.070437 1.465220 1.765632
2.086714 -0.272298 1.332329
2.103255 -1.195062 -0.398790
2.119628 -2.572422 -1.257991
2.136004 -2.822883 -1.823921
2.152372 -1.845297 -1.742479
2.169063 -1.761768 -5.266960
2.185216 -1.446937 -6.527784
2.201577 -2.564218 -5.364644
2.218283 -2.372132 -2.768149
2.234612 -2.706204 -1.867982
2.250939 -2.636652 -0.688266
2.267467 -0.497076 0.818061
2.283733 -0.229599 0.569100
2.300244 -0.425975 -1.550747
2.316967 -0.779745 -2.725824
2.333045 -0.320253 -1.846663
2.349466 -0.508337 -2.786731
2.365505 0.495839 -1.400113
2.382082 1.207372 -0.850837
2.398530 3.126750 2.943438
2.414980 2.961545 3.917897
2.431393 -0.430816 3.708809
2.447856 -1.658929 1.449408
2.464079 -11.480989 -0.214363
2.480603 -8.240572 -4.754991
2.497111 14.988715 -4.045196
2.513514 36.711051 -2.264534
2.530016 62.117065 2.969333
2.546613 78.935974 9.107911
2.562863 79.888706 13.020410
2.579427 63.135377 14.114984
2.595967 36.017161 10.393288
2.612590 10.205873 5.500045
2.628747 1.580891 0.148219
2.645395 -3.171462 -0.152719
2.661639 -8.236782 -1.373687
2.678348 -2.239681 -0.000000
2.694593 -0.278570 0.165965
2.711126 1.804581 0.836231
2.727200 2.437112 -0.495981
2.743997 2.902734 -1.951545
2.760350 2.771358 -2.897771
2.776386 0.978696 -3.889736
2.792971 1.153936 -4.283801
2.809313 0.390174 -2.873944
2.826033 -1.064692 -1.912430
2.842317 -0.291534 -0.840523
2.858991 -0.230850 -0.716967
2.875179 0.507036 -1.195725
2.891905 1.646515 0.108421
2.908013 2.575072 0.234265
2.924676 1.787868 2.124958
2.940709 0.355616 3.752255
2.957592 -1.713061 3.711039
2.973763 -1.642810 1.761420
2.990394 -0.327327 -1.812974
3.006746 2.116872 -6.962268
3.023243 3.699703 -10.294591
3.039654 1.921054 -9.705875
3.055763 -1.988974 -4.772257
3.072591 -6.215258 2.636625
3.088684 -7.758988 7.047423
3.105429 -6.247681 8.847974
3.121495 -2.828784 6.623670
3.138234 0.688760 2.506767
