x,y,d,t
0.486314,-0.056790,4.150000,75.673632
0.489762,-0.077580,4.105000,75.690051
0.489796,-0.073850,4.130000,75.706559
0.472387,-0.089860,4.100000,75.722849
0.481359,-0.059640,4.095000,75.739573
0.481044,-0.083770,4.040000,75.755743
0.485623,-0.088790,4.050000,75.772319
0.454404,-0.093100,4.065000,75.788647
0.454572,-0.063290,4.060000,75.805103
0.474879,0.043980,4.110000,75.821597
0.476043,0.102360,4.130000,75.837551
0.477421,0.154840,4.120000,75.854407
0.461098,0.136130,4.080000,75.870977
0.486089,0.099830,4.155000,75.887365
0.485611,0.060350,4.110000,75.903393
0.471751,0.001380,4.095000,75.920186
0.467212,-0.203500,4.160000,75.936269
0.466807,-0.225320,4.205000,75.953068
0.474513,-0.167170,4.220000,75.969323
0.459253,-0.207860,4.185000,75.985996
0.458667,-0.233830,4.175000,76.002242
0.471847,-0.251720,4.180000,76.018898
0.475672,-0.280170,4.165000,76.035179
0.475672,-0.280170,4.155000,76.051726
0.486854,-0.281680,4.120000,76.067932
0.474103,-0.251440,4.130000,76.084517
0.474839,-0.203430,4.160000,76.100728
0.473956,-0.113910,4.140000,76.117380
0.476144,-0.132630,4.235000,76.133739
0.476465,-0.111120,4.150000,76.150257
0.481297,-0.038780,4.215000,76.166336
0.485032,-0.050170,4.220000,76.182543
0.485313,-0.083660,4.220000,76.199233
0.469681,-0.200780,4.220000,76.216021
0.393283,0.020560,4.115000,76.232472
0.391921,-0.002500,4.020000,76.248397
0.189224,0.590620,3.865000,76.265147
0.183965,0.637180,3.990000,76.281539
0.186508,0.651110,3.955000,76.297996
0.193618,0.681480,3.900000,76.314247
0.201408,0.592600,3.865000,76.330917
0.204164,0.602740,3.880000,76.347325
0.203793,0.648820,3.880000,76.363892
0.190737,0.613630,3.915000,76.380087
0.190676,0.613400,3.865000,76.396431
0.189196,0.578900,3.980000,76.412946
0.194889,0.570430,3.950000,76.429549
0.189697,0.545330,3.950000,76.445658
0.216731,0.566640,4.000000,76.461975
0.357204,-0.011430,4.230000,76.478594
0.355454,-0.013360,4.225000,76.494772
0.504359,-0.170810,4.375000,76.511027
0.505889,-0.109250,4.365000,76.527735
0.507200,-0.038230,4.350000,76.544117
0.487709,-0.065740,4.420000,76.560321
0.503954,-0.157470,4.230000,76.576859
0.502717,-0.203290,4.410000,76.593346
0.509799,-0.225840,4.155000,76.609792
0.481966,-0.176480,4.165000,76.626250
0.482754,-0.160610,4.300000,76.642585
0.505861,-0.179170,4.185000,76.659159
0.505895,-0.194550,4.190000,76.675441
0.505293,-0.205520,4.140000,76.692158
0.509377,-0.217590,4.230000,76.708134
0.488373,-0.234160,4.215000,76.725057
0.488992,-0.222610,4.155000,76.741638
0.496321,-0.187090,4.115000,76.757916
0.489785,-0.145200,4.315000,76.774560
0.489273,-0.134760,4.205000,76.790521
0.497176,-0.105450,4.200000,76.806913
0.488407,-0.041270,4.205000,76.823276
0.488778,-0.055770,4.220000,76.840213
0.514985,-0.109070,4.225000,76.856467
0.518309,-0.223970,4.250000,76.873076
0.518478,-0.267470,4.315000,76.889353
0.489391,-0.223770,4.165000,76.905897
0.493599,-0.188630,4.200000,76.922307
0.493773,-0.163230,4.195000,76.938920
0.507571,-0.200590,4.125000,76.954943
0.511526,-0.200040,4.275000,76.971523
0.511526,-0.200040,4.250000,76.987890
0.503611,-0.210500,4.255000,77.004161
0.497902,-0.211900,4.310000,77.020600
0.497902,-0.211900,4.275000,77.037345
0.492867,-0.236100,4.275000,77.053822
0.497671,-0.242590,4.170000,77.070028
0.497233,-0.231590,4.245000,77.086744
0.518844,-0.174840,4.245000,77.102908
0.496231,-0.106380,4.260000,77.119504
0.496878,-0.095470,4.260000,77.135731
0.525267,-0.100700,4.280000,77.152270
0.490848,-0.177840,4.360000,77.168522
0.490662,-0.199880,4.385000,77.185223
0.473900,-0.152570,4.380000,77.201429
0.473844,-0.160260,4.340000,77.218019
0.474176,-0.139110,4.345000,77.234400
0.463831,-0.073420,4.335000,77.250443
0.482343,-0.084250,4.375000,77.267280
0.482023,-0.109480,4.395000,77.283852
0.484351,-0.197550,4.380000,77.300128
0.487422,-0.102320,4.395000,77.316401
0.487214,-0.122340,4.360000,77.333047
0.474108,-0.231240,4.385000,77.349378
0.491101,-0.172220,4.410000,77.365880
0.491315,-0.147000,4.400000,77.382220
0.484413,-0.160980,4.375000,77.398943
0.487974,-0.147630,4.425000,77.415053
0.487974,-0.147630,4.410000,77.431605
0.499167,-0.131040,4.360000,77.447513
0.483277,-0.121610,4.375000,77.464477
0.483277,-0.121610,4.410000,77.480698
0.487192,-0.176310,4.445000,77.497315
0.471616,-0.131520,4.445000,77.513741
0.470829,-0.146070,4.475000,77.529896
0.498256,-0.143870,4.405000,77.546484
0.503718,-0.145630,4.405000,77.563091
0.503712,-0.149430,4.405000,77.579216
0.492744,-0.119030,4.405000,77.595920
0.534869,-0.109650,4.495000,77.612273
0.535224,-0.095250,4.555000,77.628582
0.757147,0.531200,4.230000,77.645123
0.807969,0.719300,4.260000,77.661389
0.802338,0.739670,4.280000,77.677750
0.790942,0.766150,4.325000,77.694017
0.756849,0.750880,4.300000,77.710480
0.755949,0.757530,4.290000,77.726656
0.741307,0.762080,4.285000,77.743339
0.778533,0.734420,4.265000,77.759638
0.784141,0.709920,4.240000,77.776027
0.792236,0.673180,4.270000,77.792573
0.867206,0.903230,4.120000,77.809116
0.867206,0.903230,4.250000,77.825980
0.893401,1.021880,4.170000,77.842060
0.871132,1.013940,4.200000,77.858445
0.871132,1.013940,4.185000,77.874596
0.872077,0.914570,4.200000,77.891601
0.848187,0.927240,4.230000,77.908089
0.845881,0.932050,4.225000,77.924219
0.859977,1.000440,4.225000,77.940692
0.850466,1.014650,4.260000,77.957414
0.845662,1.028750,4.255000,77.973542
0.831470,0.989800,4.305000,77.990171
0.836960,0.983570,4.310000,78.006360
0.838209,0.978600,4.250000,78.022945
0.839148,1.003410,4.195000,78.039248
