x,y,d,t
0.449938,0.313630,4.510000,65.160954
0.450551,0.317050,4.500000,65.177321
0.491473,0.101900,4.575000,65.193741
0.507245,0.024160,4.560000,65.210225
0.506328,-0.018960,4.560000,65.226600
0.505631,-0.019560,4.580000,65.243232
0.487366,-0.029340,4.590000,65.259482
0.486646,-0.053640,4.605000,65.276426
0.490409,-0.114920,4.565000,65.292283
0.484014,-0.146730,4.560000,65.308951
0.483288,-0.160050,4.590000,65.325335
0.499482,-0.147520,4.555000,65.341657
0.493632,-0.093660,4.530000,65.358082
0.494240,-0.069980,4.550000,65.374484
0.487096,-0.054160,4.595000,65.390945
0.499404,-0.022690,4.575000,65.407422
0.499494,-0.033870,4.575000,65.423832
0.502734,-0.130440,4.540000,65.440296
0.500934,-0.139460,4.515000,65.456633
0.500956,-0.138540,4.540000,65.473282
0.500501,-0.070060,4.450000,65.489684
0.491765,-0.099870,4.500000,65.506154
0.491636,-0.087900,4.465000,65.522789
0.488885,-0.081890,4.495000,65.539286
0.493430,-0.078180,4.555000,65.555651
0.494021,-0.066260,4.545000,65.571732
0.506165,-0.068200,4.460000,65.588613
0.500315,-0.064260,4.470000,65.604484
0.499752,-0.076530,4.505000,65.621308
0.480166,-0.088560,4.555000,65.637545
0.486185,-0.065790,4.550000,65.653822
0.486883,-0.042140,4.535000,65.670441
0.492974,-0.028920,4.495000,65.687062
0.494499,-0.020570,4.540000,65.703152
0.495168,0.004480,4.540000,65.719950
0.495703,0.002270,4.550000,65.735903
0.492181,0.019040,4.605000,65.752304
0.492237,0.007770,4.630000,65.769082
0.491298,0.026240,4.650000,65.785421
0.494504,-0.014670,4.670000,65.802062
0.493250,-0.051440,4.710000,65.818192
0.507402,-0.031540,4.705000,65.835048
0.495967,-0.069540,4.775000,65.851073
0.496563,-0.045870,4.765000,65.867802
0.479694,0.033770,4.810000,65.883996
0.509444,0.051970,4.870000,65.900602
0.510350,0.096200,4.835000,65.916989
0.505237,0.088790,4.855000,65.933458
0.481449,0.125710,4.900000,65.949764
0.482163,0.145940,4.960000,65.966353
0.490066,0.129200,5.000000,65.982606
0.493891,0.221080,4.955000,65.999198
0.493222,0.190500,4.920000,66.015598
0.254964,0.709620,5.055000,66.032032
0.167023,0.918010,4.975000,66.048423
0.162573,0.905240,5.015000,66.065018
0.163046,0.936280,5.025000,66.081104
0.142503,0.901950,5.005000,66.097507
0.146604,0.913210,5.010000,66.114154
0.177699,0.952150,5.025000,66.130305
0.134628,0.953320,5.040000,66.147087
0.130398,0.942490,5.030000,66.163285
0.144877,0.927470,5.030000,66.179935
0.177744,0.958990,5.085000,66.196207
0.174065,0.948560,5.080000,66.212837
0.137660,0.954350,5.065000,66.229008
0.109434,0.991970,5.095000,66.245685
0.108140,0.989370,5.105000,66.261884
0.138251,1.003390,5.065000,66.278520
0.120566,1.024820,5.095000,66.294856
0.120431,1.024320,5.105000,66.311357
0.133874,0.993530,5.085000,66.327610
0.130747,0.998690,5.075000,66.344125
0.131079,0.999490,5.080000,66.360432
0.132817,1.026810,5.090000,66.376776
0.121145,1.015590,5.100000,66.393710
0.123243,1.020630,5.110000,66.409584
0.117714,0.987870,5.035000,66.426348
0.138554,0.922780,5.095000,66.442161
0.139179,0.924460,5.110000,66.458884
0.139049,0.986650,5.055000,66.475319
0.156076,0.955310,5.085000,66.491442
0.156076,0.955310,5.070000,66.508071
0.130618,1.000870,5.015000,66.524441
0.136321,0.985940,5.030000,66.540781
0.131411,0.973740,5.015000,66.557344
0.136051,0.960970,4.950000,66.573753
0.107544,0.949020,4.970000,66.590131
0.107544,0.949020,4.945000,66.606591
0.113922,1.002890,4.920000,66.623437
0.120251,0.969660,4.925000,66.639580
0.120251,0.969660,4.925000,66.656156
0.130944,1.000530,4.875000,66.672807
0.128047,0.984710,4.880000,66.689239
0.126022,0.979170,4.870000,66.705364
0.103516,1.028660,4.790000,66.722109
0.126202,1.004790,4.740000,66.738307
0.130404,1.014800,4.765000,66.754857
0.120358,1.000580,4.795000,66.771148
0.132957,0.976650,4.705000,66.787853
0.135106,0.982460,4.695000,66.804006
0.106396,0.939030,4.675000,66.820609
0.120436,1.001310,4.700000,66.836890
0.123142,1.007700,4.700000,66.853377
0.130668,1.001390,4.625000,66.869541
0.129127,1.037540,4.710000,66.886352
0.129318,1.037980,4.705000,66.902743
0.147571,1.044880,4.605000,66.918642
0.137412,1.008120,4.600000,66.935557
0.137412,1.008120,4.605000,66.951785
0.145226,0.975800,4.610000,66.968465
0.121432,1.013210,4.540000,66.984679
0.125763,1.023290,4.565000,67.001271
0.152482,1.010490,4.525000,67.017610
0.150305,0.971700,4.490000,67.033892
0.143381,0.954140,4.505000,67.050416
0.145124,0.943330,4.495000,67.067103
0.147223,0.985290,4.510000,67.083227
0.145889,0.981040,4.475000,67.099874
0.117674,1.016400,4.470000,67.116187
0.152606,0.968900,4.515000,67.132748
0.152780,0.969360,4.490000,67.149031
0.134600,0.979470,4.480000,67.165582
0.137334,1.005040,4.445000,67.181987
0.132496,0.993200,4.540000,67.198358
0.124666,0.992250,4.405000,67.214816
0.111014,0.947650,4.470000,67.231225
0.113034,0.953430,4.460000,67.247729
0.135331,0.954750,4.420000,67.263838
0.122703,1.043730,4.475000,67.280556
0.132744,1.066390,4.460000,67.296924
0.140236,1.021050,4.405000,67.313449
0.146986,1.025290,4.465000,67.329659
0.146986,1.025290,4.470000,67.346401
0.175769,1.016240,4.390000,67.362650
0.271158,0.995700,4.535000,67.379120
0.269786,0.989820,4.445000,67.395372
0.622451,0.776000,4.395000,67.412125
0.788816,0.747340,4.360000,67.428316
0.788253,0.745530,4.365000,67.444928
0.813881,0.818880,4.290000,67.461277
0.804560,0.846090,4.355000,67.477709
0.803694,0.851430,4.385000,67.494083
0.807063,0.798320,4.405000,67.510334
0.822976,0.845130,4.440000,67.526568
0.828826,0.820110,4.490000,67.543150
0.810950,0.812920,4.435000,67.559917
0.814651,0.801530,4.450000,67.576215
0.810179,0.821140,4.485000,67.592742
0.848576,0.905370,4.505000,67.608949
0.829901,0.941590,4.530000,67.625209
0.820760,0.976250,4.515000,67.641605
0.821885,0.949810,4.475000,67.658059
0.819489,0.949210,4.490000,67.674411
0.816530,0.960780,4.485000,67.690733
0.833107,0.991010,4.450000,67.707281
0.822132,0.978140,4.430000,67.723719
0.829096,0.954530,4.460000,67.740205
0.828117,0.928000,4.460000,67.756653
0.848778,0.930870,4.520000,67.773193
0.858172,0.896980,4.500000,67.789714
0.907880,0.927210,4.445000,67.805968
0.903380,0.906390,4.420000,67.822812
0.899431,0.917880,4.415000,67.839193
0.886449,0.987230,4.390000,67.855261
0.874091,1.011510,4.410000,67.872026
0.867009,1.032990,4.415000,67.888302
0.873776,0.993340,4.365000,67.905043
0.879429,1.020920,4.360000,67.921271
0.885605,1.003640,4.335000,67.937833
0.878489,0.965670,4.380000,67.953692
0.891354,0.928910,4.340000,67.970663
0.894622,0.918610,4.350000,67.986855
0.893581,0.903120,4.325000,68.003449
0.888659,0.913590,4.330000,68.019810
0.888659,0.913590,4.325000,68.036380
0.897491,0.921700,4.290000,68.052647
0.900056,0.904510,4.325000,68.069223
0.902188,0.898350,4.355000,68.085481
0.884812,0.963900,4.310000,68.102039
0.877961,0.918630,4.280000,68.118411
0.879541,0.912550,4.310000,68.134478
0.853408,0.867730,4.230000,68.151281
0.886612,0.824090,4.225000,68.167400
0.886752,0.823590,4.225000,68.184149
0.856468,0.833060,4.220000,68.200435
0.870277,0.835980,4.220000,68.217051
0.868741,0.843280,4.205000,68.233273
0.835942,0.880440,4.240000,68.249951
0.846275,0.855010,4.240000,68.266193
0.846151,0.855520,4.240000,68.282831
0.874400,0.923230,4.240000,68.298958
0.864601,0.859140,4.220000,68.315077
0.864601,0.859140,4.215000,68.331930
0.881589,0.871450,4.145000,68.348443
0.882854,0.873900,4.150000,68.364819
0.877454,0.890850,4.120000,68.381363
0.849279,0.949750,4.125000,68.397726
0.830570,0.981720,4.115000,68.414236
0.830694,0.981260,4.180000,68.430718
0.851894,0.958040,4.185000,68.446801
0.844132,0.934830,4.145000,68.463652
0.845926,0.928830,4.190000,68.479643
0.857030,0.940670,4.145000,68.496331
0.855849,0.969020,4.175000,68.512556
0.853661,0.975590,4.190000,68.529154
0.839053,0.970180,4.080000,68.545358
0.850544,0.959260,4.135000,68.562130
0.847029,0.971440,4.140000,68.578249
0.868781,0.935670,4.170000,68.594815
0.870614,0.967300,4.205000,68.611242
0.868713,0.972490,4.260000,68.627182
0.859499,1.012220,4.135000,68.643659
0.860225,1.010250,4.120000,68.660466
0.862098,1.004810,4.170000,68.676757
0.866384,1.065440,4.175000,68.692999
0.862852,1.036780,4.225000,68.710030
0.864871,1.031640,4.185000,68.726096
0.860596,1.013660,4.165000,68.742132
0.868151,0.989310,4.200000,68.758833
0.869827,0.983190,4.160000,68.775256
0.876470,0.903730,4.170000,68.791465
0.868449,0.929010,4.210000,68.808002
0.870102,0.924370,4.205000,68.824403
0.868713,0.968560,4.140000,68.840876
0.881999,0.943850,4.125000,68.857296
0.887489,0.924960,4.130000,68.873690
0.878771,0.940780,4.145000,68.890165
0.888299,0.873370,4.130000,68.906623
0.890606,0.866810,4.130000,68.923157
0.884615,0.864140,4.130000,68.939689
0.894453,0.943660,4.130000,68.955993
0.896090,0.937740,4.140000,68.972869
0.879935,0.860990,4.100000,68.989161
0.878866,0.879270,4.125000,69.005361
0.875249,0.891650,4.115000,69.021405
0.884587,0.890910,4.050000,69.038081
0.876127,0.892380,4.085000,69.054842
0.871211,0.909810,4.095000,69.070970
0.897884,0.936890,4.140000,69.087546
0.881471,0.951270,4.150000,69.104004
0.883040,0.945130,4.140000,69.120519
0.879446,0.905310,4.070000,69.136869
0.918708,0.945800,4.050000,69.153383
0.922466,0.935070,4.080000,69.169638
0.889745,0.905790,4.030000,69.186327
0.872864,0.930360,4.125000,69.202576
0.867965,0.947950,4.170000,69.219135
0.842309,0.803040,4.075000,69.235397
0.840903,0.792480,4.025000,69.252025
0.844256,0.778350,4.120000,69.268392
0.861440,0.753350,4.160000,69.284447
0.859049,0.750530,4.220000,69.301339
0.865411,0.724360,4.195000,69.317405
0.864382,0.715790,4.195000,69.333981
0.875750,0.730790,4.070000,69.349993
0.867138,0.763620,4.120000,69.366653
0.864309,0.782270,4.105000,69.383176
0.852642,0.821700,4.125000,69.399654
0.845403,0.850150,4.055000,69.416089
0.831774,0.814900,4.020000,69.432707
0.844649,0.791350,4.015000,69.448984
0.847659,0.778830,4.020000,69.465685
0.867009,0.746540,4.170000,69.481806
0.853677,0.759700,4.205000,69.498396
0.859280,0.737230,4.235000,69.514806
0.859786,0.698020,4.165000,69.531241
0.863707,0.773410,4.085000,69.547587
0.864174,0.771580,4.065000,69.563916
0.868438,0.811750,4.135000,69.580587
0.854122,0.857880,4.215000,69.596604
0.854122,0.857880,4.230000,69.613515
0.857817,0.747450,4.105000,69.629712
0.863746,0.714560,4.050000,69.646352
0.864731,0.709070,4.055000,69.662371
0.868724,0.757230,4.070000,69.678609
0.862638,0.797350,4.125000,69.695374
0.859083,0.811160,4.085000,69.712050
0.856664,0.795770,4.110000,69.728404
0.854994,0.768120,4.275000,69.744809
0.856929,0.761090,4.310000,69.761172
