x,y,d,t
0.501232,-0.045700,3.825000,136.489721
0.499207,-0.038860,3.935000,136.506471
0.502998,0.025880,3.980000,136.522814
0.502998,0.025880,3.970000,136.539405
0.517252,0.017590,3.965000,136.555515
0.499032,0.031840,3.950000,136.572416
0.499032,0.031840,3.965000,136.588534
0.516436,0.026120,3.890000,136.605145
0.499089,0.034190,3.900000,136.621521
0.498594,0.010240,3.915000,136.638158
0.500669,-0.054360,3.910000,136.654336
0.498926,-0.044440,4.010000,136.670929
0.498431,-0.068400,3.950000,136.687299
0.483412,-0.065740,3.985000,136.703532
0.474665,-0.067520,3.980000,136.720103
0.474665,-0.067520,3.965000,136.736337
0.474783,-0.075590,4.030000,136.752583
0.514524,-0.107200,3.915000,136.769338
0.514844,-0.082740,4.075000,136.785824
0.522376,-0.109730,3.925000,136.802356
0.519738,-0.102330,3.955000,136.818735
0.520019,-0.077070,3.965000,136.835254
0.512938,-0.098670,3.940000,136.851528
0.522224,-0.071390,3.910000,136.867978
0.521949,-0.096540,3.995000,136.884466
0.519052,-0.140950,3.905000,136.900604
0.521223,-0.164530,3.860000,136.917274
0.521223,-0.164530,3.835000,136.933551
0.390988,0.105740,3.305000,136.950213
0.222479,0.447020,3.595000,136.966478
0.225854,0.465440,3.315000,136.983133
0.116763,0.727760,3.630000,136.999221
0.139533,0.753240,3.350000,137.015950
0.135202,0.738080,3.370000,137.032246
0.150513,0.679000,3.405000,137.048785
0.146913,0.683890,3.375000,137.065102
0.146913,0.683890,3.420000,137.081664
0.132569,0.668530,3.395000,137.097956
0.111093,0.700750,3.450000,137.114104
0.115678,0.716250,3.300000,137.130543
0.135551,0.740990,3.250000,137.146913
0.231845,0.778240,3.210000,137.163454
0.228487,0.763190,3.120000,137.179774
0.695159,0.829020,2.935000,137.196614
0.858251,0.801050,3.300000,137.213095
0.863746,0.777940,3.315000,137.229551
0.860979,0.811840,3.380000,137.245653
0.877016,0.750580,3.505000,137.261709
0.878152,0.742410,3.465000,137.278504
0.850724,0.794910,3.350000,137.294743
0.884058,0.751260,3.335000,137.311029
0.882854,0.759500,3.335000,137.327637
0.866778,0.774620,3.345000,137.344078
0.876447,0.800460,3.380000,137.360406
0.879727,0.785500,3.380000,137.376911
0.892535,0.754090,3.410000,137.393356
0.885566,0.759590,3.445000,137.409915
0.880115,0.782490,3.450000,137.426354
0.879912,0.822430,3.350000,137.442772
0.850201,0.800460,3.460000,137.459274
0.843839,0.831590,3.425000,137.475869
0.854291,0.854550,3.475000,137.492153
0.877038,0.827160,3.465000,137.508819
0.877038,0.827160,3.430000,137.525001
0.874287,0.827400,3.470000,137.541547
