x,y,d,t
0.101334,0.891530,4.430000,95.970725
0.101564,0.895050,4.345000,95.987149
0.110536,0.892650,4.460000,96.003597
0.114986,0.905670,4.450000,96.020016
0.129296,0.955640,4.435000,96.036426
0.138566,0.972420,4.390000,96.052868
0.132789,0.953840,4.395000,96.069368
0.126089,0.892760,4.365000,96.085773
0.126725,0.869550,4.390000,96.102130
0.122624,0.856860,4.390000,96.118551
0.102076,0.899660,4.390000,96.134909
0.114654,0.873460,4.405000,96.151390
0.116487,0.877430,4.395000,96.167869
0.123305,0.830270,4.365000,96.184301
0.107611,0.861140,4.400000,96.200737
0.110542,0.872740,4.435000,96.217135
0.103443,0.884170,4.425000,96.233566
0.118777,0.925360,4.460000,96.250031
0.124087,0.940760,4.405000,96.266417
0.304166,0.352860,4.300000,96.282872
0.422403,0.202560,4.545000,96.299286
0.421138,0.171810,4.610000,96.315719
0.468927,0.020380,4.515000,96.332183
0.467988,-0.027270,4.605000,96.348560
0.468095,-0.016370,4.645000,96.364992
0.459387,-0.015410,4.525000,96.381465
0.454747,0.062790,4.625000,96.397745
0.455456,0.085200,4.590000,96.414318
0.452654,0.100820,4.610000,96.430700
0.448565,0.149450,4.645000,96.447136
0.447817,0.128780,4.645000,96.463576
0.452576,0.205920,4.685000,96.479848
0.451445,0.157770,4.755000,96.496472
0.452053,0.167430,4.795000,96.512825
0.493368,-0.153780,4.810000,96.529320
0.483013,-0.142830,4.860000,96.545678
0.482129,-0.195680,4.985000,96.562122
0.509242,-0.298110,4.915000,96.578581
0.512263,-0.350080,4.865000,96.595047
0.512263,-0.350080,4.860000,96.611446
0.509293,-0.304770,4.805000,96.627826
0.506604,-0.229740,4.785000,96.644274
0.506727,-0.188540,4.820000,96.660744
0.778432,0.592290,4.690000,96.677206
0.868494,0.827080,4.690000,96.693435
0.868387,0.827500,4.640000,96.709960
0.861159,0.842250,4.615000,96.726516
0.861468,0.798250,4.645000,96.742797
0.857964,0.812080,4.605000,96.759206
0.859004,0.785220,4.440000,96.775744
0.849566,0.782000,4.520000,96.792210
0.849566,0.782000,4.520000,96.808446
0.854234,0.737960,4.485000,96.825073
0.856169,0.731010,4.485000,96.841324
0.857924,0.722530,4.555000,96.857866
0.862486,0.740830,4.515000,96.874299
0.875857,0.792230,4.480000,96.890700
0.870693,0.812560,4.505000,96.907095
0.850252,0.919380,4.480000,96.923488
0.856299,0.842010,4.405000,96.939988
0.859454,0.829830,4.300000,96.956465
0.857699,0.950980,4.335000,96.972825
0.859933,0.944180,4.335000,96.989348
0.865541,0.925720,4.405000,97.005707
0.881712,0.938610,4.415000,97.022022
0.874901,0.944550,4.405000,97.038477
0.872898,0.950110,4.365000,97.054966
0.893255,0.946850,4.335000,97.071486
0.878017,0.934860,4.390000,97.087881
0.870395,0.960220,4.375000,97.104345
0.872358,1.007760,4.335000,97.120732
0.872651,1.021460,4.405000,97.137212
0.872651,1.021460,4.390000,97.153572
0.859494,0.988260,4.390000,97.169978
0.718919,0.986690,4.335000,97.186365
0.722452,0.968190,4.305000,97.202774
0.429327,0.915070,4.245000,97.219283
0.223076,0.884920,4.215000,97.235780
0.221203,0.878880,4.280000,97.252158
0.138329,0.880550,4.485000,97.268574
0.132114,0.914640,4.460000,97.284997
0.138734,0.933020,4.440000,97.301485
0.136901,0.947410,4.435000,97.317823
0.127940,0.941030,4.450000,97.334306
0.125532,0.935430,4.475000,97.350701
0.152544,0.963600,4.415000,97.367125
0.142734,0.935960,4.435000,97.383572
0.141159,0.929400,4.410000,97.400066
0.138594,0.954570,4.375000,97.416377
0.278802,0.868480,4.455000,97.432764
0.277149,0.862210,4.290000,97.449312
0.654221,0.847050,4.150000,97.465666
0.786605,0.910750,4.500000,97.482119
0.783725,0.923910,4.450000,97.498585
0.870704,0.941470,4.550000,97.514815
0.890499,0.939300,4.595000,97.531417
0.894363,0.926840,4.580000,97.547892
0.886218,0.925720,4.580000,97.564228
0.894779,0.913400,4.580000,97.580756
0.894779,0.913400,4.580000,97.597146
0.892074,0.935180,4.575000,97.613678
0.882432,0.870480,4.575000,97.629951
0.884643,0.864230,4.575000,97.646438
0.885577,0.821210,4.590000,97.662863
0.892940,0.900780,4.625000,97.679376
0.894554,0.894280,4.675000,97.695636
