x,y,d,t
0.515491,-0.038340,4.090000,125.829908
0.525273,-0.030900,4.025000,125.846245
0.517758,-0.125000,4.165000,125.862911
0.518652,-0.148990,4.070000,125.879296
0.500748,-0.167440,3.980000,125.895654
0.507897,-0.204340,3.955000,125.912133
0.506812,-0.227410,4.150000,125.928608
0.519777,-0.223700,4.075000,125.944946
0.504832,-0.206020,3.940000,125.961509
0.505692,-0.182990,3.905000,125.977811
0.507357,-0.169930,3.940000,125.994336
0.506891,-0.170310,4.030000,126.010740
0.506379,-0.179240,4.025000,126.027024
0.516262,-0.108310,3.895000,126.043625
0.515272,-0.116350,4.030000,126.059964
0.515761,-0.104310,3.940000,126.076496
0.494774,-0.071810,3.875000,126.092927
0.395060,0.202710,2.965000,126.109314
0.393777,0.182220,3.220000,126.125681
0.156605,0.708020,2.890000,126.142174
0.110846,0.918330,2.830000,126.158577
0.110846,0.918330,3.210000,126.174919
0.110019,0.857710,3.135000,126.191434
0.112663,0.864700,3.145000,126.207856
0.114418,0.870740,3.150000,126.224327
0.108309,0.906490,3.170000,126.240732
0.110879,0.870970,3.170000,126.257187
0.120920,0.898670,3.125000,126.273612
0.138689,0.985630,2.705000,126.289944
0.134921,0.978990,2.695000,126.306435
0.137396,0.983490,3.110000,126.322802
0.141952,0.937400,2.500000,126.339184
0.152060,0.912140,3.100000,126.355699
0.148381,0.901810,2.645000,126.372020
0.155390,0.945050,2.585000,126.388470
0.159193,0.921080,3.010000,126.404982
0.162719,0.931070,3.120000,126.421481
0.142796,0.924470,3.265000,126.437854
0.143881,0.877900,3.160000,126.454261
0.140202,0.867450,3.125000,126.470709
0.138836,0.906860,3.115000,126.487103
0.117612,0.954170,3.105000,126.503538
0.113759,0.944760,3.130000,126.519961
0.133295,0.985410,3.000000,126.536438
0.160627,0.877900,3.375000,126.552881
0.156577,0.865810,2.375000,126.569303
0.450303,0.624220,1.985000,126.585720
0.520953,0.711060,2.215000,126.602154
0.520953,0.711060,2.270000,126.618584
0.573277,0.641670,2.165000,126.634953
0.560036,0.767670,2.235000,126.651411
0.560036,0.767670,2.285000,126.667892
0.589297,0.717880,2.225000,126.684199
0.592301,0.674590,2.260000,126.700694
0.591772,0.680250,2.230000,126.717211
0.584077,0.656280,2.165000,126.733632
0.566111,0.710200,2.275000,126.749984
0.564783,0.766420,2.835000,126.766390
0.824214,0.951810,3.050000,126.782830
0.821407,0.898840,3.060000,126.799239
0.824383,0.887700,3.230000,126.815687
0.841387,0.902000,3.200000,126.832161
0.855511,0.868650,3.330000,126.848562
0.853306,0.873790,3.410000,126.865066
0.803435,0.902350,3.240000,126.881467
0.828798,0.998560,3.295000,126.897976
0.834356,0.985180,3.220000,126.914335
0.848581,0.926790,3.335000,126.930618
0.846534,0.841100,3.185000,126.947090
0.853582,0.811990,2.665000,126.963525
0.615493,0.091090,3.275000,126.979963
0.516611,0.008320,3.430000,126.996380
0.516526,0.053810,3.685000,127.012821
0.476167,0.033200,3.670000,127.029328
0.476960,0.028950,3.640000,127.045740
0.476898,-0.005780,3.600000,127.062050
0.481415,-0.072830,3.595000,127.078685
0.449752,-0.111000,4.065000,127.095078
0.449634,-0.115550,3.135000,127.111461
0.164480,0.502330,2.430000,127.127978
0.130865,0.675400,2.420000,127.144239
0.136873,0.696660,3.275000,127.160646
0.096637,0.799020,2.730000,127.177154
0.106807,0.765160,2.740000,127.193688
0.113101,0.784880,2.735000,127.209908
0.083441,0.963570,3.190000,127.226421
0.137609,0.999790,3.225000,127.242852
0.140011,1.004270,2.875000,127.259328
0.127068,0.971320,2.785000,127.275673
0.117191,0.983540,3.430000,127.292180
0.109197,0.964770,2.825000,127.308625
0.095141,0.920390,2.815000,127.324969
0.098038,0.870970,2.835000,127.341383
0.101992,0.880990,3.300000,127.357877
0.096164,0.940610,2.820000,127.374318
0.102155,0.878380,2.865000,127.390685
0.102155,0.878380,3.190000,127.407125
0.106514,0.890570,2.915000,127.423588
0.111498,0.871210,3.325000,127.439980
0.105856,0.853970,3.445000,127.456469
0.087997,0.841530,3.330000,127.472938
0.094983,0.799320,3.210000,127.489251
0.093526,0.799060,3.405000,127.505685
0.095540,0.858310,3.175000,127.522165
0.122872,0.904770,3.155000,127.538630
0.131428,0.927120,3.330000,127.555031
0.106931,0.881710,3.245000,127.571340
0.135247,0.913740,3.255000,127.587853
0.135247,0.913740,3.345000,127.604286
0.119148,0.877280,3.245000,127.620682
0.120937,0.879950,3.235000,127.637164
0.119339,0.874150,3.475000,127.653575
0.121786,0.879380,3.325000,127.669874
0.106554,0.808590,3.280000,127.686441
0.102504,0.797400,3.300000,127.702920
0.105446,0.799720,3.335000,127.719215
0.105564,0.840440,3.355000,127.735732
0.110919,0.856440,3.300000,127.752186
0.123508,0.922140,3.095000,127.768486
0.135804,0.952010,3.180000,127.784945
0.136181,0.949950,3.375000,127.801463
0.130573,0.945920,3.175000,127.817883
0.106655,0.922270,3.160000,127.834353
0.095844,0.897490,3.190000,127.851147
0.081798,0.727450,3.235000,127.867022
0.106160,0.785830,3.300000,127.883554
0.114598,0.809620,3.335000,127.900002
0.108697,0.875310,3.440000,127.916421
0.131726,0.873420,3.455000,127.932834
0.137002,0.889800,3.470000,127.949194
0.121466,0.864260,3.370000,127.965614
0.122000,0.891940,3.425000,127.982066
0.124531,0.896970,3.400000,127.998538
0.113202,0.825630,3.400000,128.014913
0.122759,0.842670,3.385000,128.031421
0.114766,0.820400,3.420000,128.047902
0.121319,0.784910,3.475000,128.064149
0.127619,0.815990,3.460000,128.080593
0.123924,0.805290,3.500000,128.097133
0.076499,0.822630,3.430000,128.113544
0.099286,0.858840,3.310000,128.129999
0.103229,0.868970,3.390000,128.146400
0.105474,0.804290,3.345000,128.162833
