x,y,d,t
0.494859,-0.035010,3.450000,139.458269
0.479817,-0.034230,3.545000,139.474704
0.468528,-0.070030,3.565000,139.491057
0.467915,-0.081510,3.595000,139.507438
0.476566,-0.081710,3.515000,139.523914
0.473799,0.000440,3.505000,139.540415
0.475064,0.034140,3.630000,139.556628
0.495860,0.016230,3.465000,139.573297
0.469406,-0.014540,3.630000,139.589660
0.467977,-0.048090,3.595000,139.605990
0.486404,-0.016020,3.445000,139.622538
0.486787,-0.045900,3.600000,139.638955
0.487456,-0.022510,3.600000,139.655353
0.491298,-0.021930,3.580000,139.671790
0.493261,0.011350,3.555000,139.688268
0.493863,0.033640,3.555000,139.704531
0.485341,0.038360,3.665000,139.721079
0.480408,0.049450,3.765000,139.737552
0.479187,0.001120,3.655000,139.753898
0.472207,-0.015820,3.590000,139.770342
0.472004,-0.091280,3.640000,139.786867
0.470682,-0.116670,3.640000,139.803314
0.494099,-0.076120,3.495000,139.819734
0.484874,-0.041280,3.540000,139.836102
0.486286,-0.001170,3.620000,139.852492
0.488851,-0.010990,3.555000,139.868972
0.472814,-0.064160,3.520000,139.885309
0.472004,-0.087500,3.520000,139.901779
0.471431,-0.112630,3.515000,139.918184
0.480065,-0.069740,3.625000,139.934656
0.480312,-0.057730,3.630000,139.951118
0.481612,-0.045980,3.595000,139.967454
0.477359,-0.065940,3.655000,139.983923
0.477404,-0.064580,3.655000,140.000352
0.483671,0.027010,3.595000,140.016760
0.484694,-0.012410,3.525000,140.033230
0.484694,-0.012410,3.530000,140.049555
0.467752,-0.012440,3.485000,140.065921
0.491624,-0.081800,3.605000,140.082528
0.491411,-0.093740,3.590000,140.098934
0.470795,-0.057590,3.540000,140.115332
0.477500,-0.115640,3.575000,140.131907
0.476752,-0.139340,3.530000,140.148148
0.454781,-0.128440,3.490000,140.164658
0.477714,-0.155020,3.550000,140.181003
0.477714,-0.155020,3.545000,140.197520
0.465552,-0.153120,3.605000,140.213869
0.473866,-0.119140,3.590000,140.230418
0.473866,-0.119140,3.530000,140.246830
0.472404,-0.164630,3.585000,140.263236
0.489644,-0.164000,3.460000,140.279590
0.490409,-0.129690,3.420000,140.296014
0.421554,0.083810,3.255000,140.312477
0.285738,0.579530,3.065000,140.328863
0.285282,0.577060,3.010000,140.345256
0.164457,1.102230,2.890000,140.361758
0.151627,1.009800,3.025000,140.378230
0.145349,0.995000,2.925000,140.394579
0.158411,1.061180,2.665000,140.411060
0.094117,1.025300,2.855000,140.427555
0.094893,1.026840,2.855000,140.443928
0.155615,1.010380,2.760000,140.460333
0.165352,0.997780,2.900000,140.476814
0.167157,1.002580,2.905000,140.493160
0.168451,0.982480,2.780000,140.509607
0.160098,1.050950,2.815000,140.526032
0.162506,1.056610,2.830000,140.542434
0.148505,1.052340,2.810000,140.558872
0.153247,1.077190,2.825000,140.575309
0.150755,1.071850,2.820000,140.591807
0.146542,1.061280,2.790000,140.608217
0.139516,1.051670,2.895000,140.624704
0.139516,1.051670,2.825000,140.641078
0.126562,1.059440,2.835000,140.657576
0.125212,1.085420,2.820000,140.673979
0.125212,1.085420,2.850000,140.690336
0.139516,1.051670,2.805000,140.706931
0.138386,1.096130,2.820000,140.723074
0.138386,1.096130,2.875000,140.739636
0.287859,1.049930,3.030000,140.756134
0.392264,1.067000,2.570000,140.772541
0.392264,1.067000,2.670000,140.788907
0.484784,1.111650,2.645000,140.805374
0.479384,1.080910,2.760000,140.821797
0.479384,1.080910,2.670000,140.838175
0.493047,1.132980,2.550000,140.854645
0.524519,1.098000,2.600000,140.871056
0.522939,1.102510,2.640000,140.887435
0.489166,1.072580,2.515000,140.903954
0.840836,0.983050,2.745000,140.920318
0.837747,0.992950,2.730000,140.936771
0.822847,1.052400,2.570000,140.953134
0.837635,1.037610,2.710000,140.969547
0.839131,1.033210,2.685000,140.986126
0.848671,0.948550,2.740000,141.002367
0.836915,0.896880,2.785000,141.018908
0.838636,0.891570,2.755000,141.035346
0.842158,0.863680,2.695000,141.051829
0.848801,0.852560,2.695000,141.068199
0.850528,0.846220,2.670000,141.084532
0.861749,0.810920,2.745000,141.101013
0.853436,0.827790,2.750000,141.117432
0.848744,0.845610,2.745000,141.133911
0.844571,0.912140,2.720000,141.150354
0.858172,0.819580,2.755000,141.166759
0.858374,0.818850,2.745000,141.183192
0.863999,0.822590,2.640000,141.199557
0.865602,0.825520,2.710000,141.216103
0.865602,0.825520,2.695000,141.232449
0.847383,1.084420,2.680000,141.248909
0.850094,1.070420,2.775000,141.265352
0.850094,1.070420,2.775000,141.281760
0.878771,0.945490,2.670000,141.298160
0.871070,0.983680,2.735000,141.314599
0.868961,0.989510,2.755000,141.331075
0.851810,1.025790,2.580000,141.347562
0.819163,1.125020,2.645000,141.363909
0.818982,1.125550,2.645000,141.380263
0.859921,1.017130,2.605000,141.396795
0.836752,0.976680,2.640000,141.413196
0.841606,0.961010,2.525000,141.429777
0.879361,0.954760,2.645000,141.446118
0.848418,1.051150,2.565000,141.462478
0.854133,1.035290,2.555000,141.479032
0.900224,0.912900,2.500000,141.495290
0.854397,1.069690,2.515000,141.511753
0.856006,1.065530,2.535000,141.528163
0.905619,0.873480,2.520000,141.544624
0.875030,0.935360,2.660000,141.560922
0.870800,0.948150,2.690000,141.577564
0.904134,1.041340,2.370000,141.758099
0.900466,1.050240,2.350000,141.774706
0.883490,1.137920,2.305000,141.791059
0.852558,1.151370,2.440000,141.807409
0.852558,1.151370,2.400000,141.823932
0.902283,1.170520,2.315000,141.840301
1.031906,0.682560,2.380000,141.856729
1.036754,0.669780,2.395000,141.873109
1.040450,0.872860,2.235000,141.889558
0.806141,1.246520,2.435000,141.906041
0.809409,1.238310,2.325000,141.922492
0.911126,1.025170,2.270000,141.938899
0.881004,1.196370,2.320000,141.955315
0.885065,1.187880,2.365000,141.971706
0.927095,1.104960,2.415000,141.988169
0.917932,1.008600,2.390000,142.004557
0.915969,1.013880,2.280000,142.021011
0.388006,2.659620,2.360000,142.037407
0.854853,1.207600,2.395000,142.054006
0.852766,1.211760,2.310000,142.070270
0.869641,1.130080,2.305000,142.086764
0.830969,1.197490,2.275000,142.103216
0.825552,1.210970,2.365000,142.119579
0.849262,1.202710,2.370000,142.136030
0.867037,1.119400,2.410000,142.152442
0.865321,1.124440,2.465000,142.168904
0.885262,1.094150,2.340000,142.185322
0.864978,1.086550,2.295000,142.201705
0.868494,1.077450,2.325000,142.218126
0.915378,1.084270,2.350000,142.234661
0.882072,1.016400,2.415000,142.251078
0.884339,1.011280,2.390000,142.267420
0.742454,1.613750,2.230000,142.283950
0.908364,1.110320,2.295000,142.300412
0.908397,1.109110,2.340000,142.316782
0.888665,1.008400,2.590000,142.727480
0.888839,1.014430,2.590000,142.743935
0.888839,1.014430,2.620000,142.760276
0.872639,0.967060,2.660000,142.776702
0.894217,0.925530,2.650000,142.793208
0.894217,0.925530,2.655000,142.809609
0.876948,0.934440,2.670000,142.826067
0.871829,0.983840,2.680000,142.842507
0.870395,0.990080,2.670000,142.858920
0.878293,0.944120,2.595000,142.875380
0.861676,1.003420,2.580000,142.891755
0.863364,0.995800,2.695000,142.908211
0.858886,0.669560,2.715000,142.924670
0.841460,0.606120,2.680000,142.940967
0.846269,0.584180,2.725000,142.957482
0.823437,0.616100,2.730000,142.973866
0.828134,0.631010,2.695000,142.990410
0.823769,0.652040,2.660000,143.006933
0.840020,0.639850,2.635000,143.023105
0.824062,0.669340,2.715000,143.039769
0.820462,0.686390,2.655000,143.056057
0.811569,0.772100,2.405000,143.072603
0.840026,0.758380,2.505000,143.253232
0.875862,0.859220,2.625000,143.778926
0.879322,0.847840,2.725000,143.795292
0.861131,0.766630,2.600000,143.811733
0.866823,0.737670,2.635000,143.828127
0.870046,0.725320,2.600000,143.844590
0.882792,0.706270,2.695000,143.860992
0.866345,0.754740,2.695000,143.877472
0.864629,0.761280,2.655000,143.893814
0.881735,0.797360,2.590000,143.910309
0.888479,0.738700,2.715000,143.926858
0.886550,0.745490,2.750000,143.943163
0.875514,0.805550,2.655000,143.959703
0.885037,0.775310,2.635000,143.975921
0.888688,0.762570,2.730000,143.992395
0.867740,0.789870,2.585000,144.008878
0.896118,0.782490,2.660000,144.025317
0.896118,0.782490,2.710000,144.041689
0.887523,0.697990,2.645000,144.058107
0.867403,0.688310,2.775000,144.074595
0.869551,0.680210,2.735000,144.090944
0.895719,0.762720,2.695000,144.107500
0.920750,0.656820,2.685000,144.123906
0.922994,0.648670,2.695000,144.140315
0.886033,0.716180,2.650000,144.156631
0.901023,0.746890,2.590000,144.173131
0.893041,0.774290,2.755000,144.189687
0.851039,0.862190,2.715000,144.206078
0.842399,0.732130,2.645000,144.222420
0.836414,0.757700,2.645000,144.238818
0.839249,0.813940,2.735000,144.255290
0.872341,0.805420,2.735000,144.271750
0.878973,0.782150,2.940000,144.583936
0.815264,0.712320,2.810000,144.600265
0.821120,0.725430,2.765000,144.616754
