x,y,d,t
0.887354,0.800980,4.075000,114.721553
0.868212,0.811170,3.875000,114.738083
0.867616,0.794350,3.975000,114.754395
0.867380,0.795200,3.995000,114.771178
0.871149,0.767750,3.940000,114.787624
0.878388,0.805710,4.000000,114.804079
0.880520,0.800570,3.995000,114.820600
0.878703,0.757480,3.995000,114.836875
0.885537,0.747100,3.980000,114.853477
0.888980,0.734950,4.000000,114.869774
0.894104,0.739230,3.970000,114.886294
0.882995,0.720470,4.030000,114.902522
0.882995,0.720470,4.025000,114.919285
0.892057,0.733330,4.055000,114.935568
0.883794,0.707200,3.995000,114.952173
0.878681,0.723990,4.030000,114.968346
0.724342,0.440750,3.815000,114.984922
0.690581,0.332280,3.845000,115.001292
0.689934,0.350790,4.055000,115.017502
0.650272,0.368440,4.050000,115.034197
0.653630,0.349040,4.130000,115.050414
0.653630,0.349040,4.135000,115.066785
0.647262,0.367520,4.170000,115.083217
0.648252,0.384440,4.135000,115.100012
0.648252,0.384440,4.050000,115.116110
0.647319,0.381350,4.035000,115.132584
0.625640,0.325900,4.175000,115.149042
0.620617,0.357950,4.465000,115.165262
0.505282,0.013620,4.170000,115.181951
0.503465,0.046360,4.400000,115.198522
0.503088,0.044450,4.505000,115.214869
0.489144,0.034930,4.425000,115.231370
0.480622,0.052720,4.400000,115.247654
0.480841,0.065100,4.570000,115.264129
0.499876,0.063910,4.515000,115.280460
0.498864,0.032860,4.350000,115.296817
0.499415,-0.012380,4.410000,115.312926
0.508089,-0.104610,4.320000,115.329702
0.527838,-0.130730,4.380000,115.346374
0.528502,-0.169760,4.330000,115.362446
0.535263,-0.118190,4.390000,115.378805
0.521369,-0.130140,4.500000,115.395132
0.521094,-0.111820,4.405000,115.411548
0.519519,-0.105680,4.355000,115.427979
0.514062,-0.126270,4.355000,115.444526
0.514062,-0.126270,4.470000,115.460830
0.404696,0.119520,2.820000,115.477303
0.403604,0.096650,3.875000,115.658009
0.115509,0.666850,4.010000,115.674407
0.112302,0.708640,4.065000,115.690840
0.118631,0.729360,3.945000,115.707146
0.150507,0.709080,3.850000,115.723625
0.182947,0.813290,3.845000,115.740095
0.186569,0.827110,3.035000,115.756956
0.313413,0.766760,3.340000,115.773313
0.315556,0.787380,3.980000,115.954048
0.855674,0.985200,3.905000,115.970643
0.842726,0.908750,3.870000,115.986842
0.851917,0.878670,3.880000,116.003498
0.856389,0.912290,3.915000,116.019479
0.882461,0.805810,3.810000,116.035831
0.885639,0.795220,3.860000,116.052246
0.885026,0.842540,3.915000,116.068622
0.862582,0.827930,3.780000,116.085136
0.857587,0.842790,3.980000,116.101948
0.877595,0.867200,3.970000,116.118042
0.853857,0.961820,4.005000,116.134362
0.852586,0.967540,3.930000,116.151235
0.878399,0.968050,3.935000,116.167770
0.762547,0.647060,3.820000,116.183957
0.763025,0.644420,2.655000,116.200249
0.537834,0.027730,3.930000,116.216737
0.536529,0.061800,3.950000,116.233248
0.535786,0.094310,4.180000,116.249978
0.541546,0.064770,4.190000,116.266305
0.527000,0.114240,4.055000,116.282724
0.527287,0.099450,4.165000,116.298991
0.525369,0.031780,4.180000,116.315597
0.526213,0.043120,4.160000,116.332173
0.526106,0.037050,4.035000,116.348264
0.524457,0.056440,4.130000,116.364707
0.514529,0.074410,4.245000,116.381061
0.514231,0.083760,4.300000,116.397297
0.504568,-0.032630,4.270000,116.955810
0.510029,-0.035190,4.360000,116.972509
0.510114,-0.024760,4.420000,116.989205
0.514642,-0.046210,4.625000,117.005459
0.514304,-0.115420,4.785000,117.022018
0.514805,-0.157050,4.595000,117.038272
0.504393,-0.368060,3.695000,117.054927
0.510046,-0.433960,4.100000,117.071196
0.510553,-0.466440,3.730000,117.087690
0.522714,-0.460370,4.105000,117.104056
0.502616,-0.507420,4.110000,117.120443
0.502143,-0.471990,4.200000,117.136972
0.512966,-0.444010,3.690000,117.153559
