x,y,d,t
0.475801,-0.184770,3.140000,102.945651
0.476915,-0.100820,3.150000,102.962142
0.471144,-0.158520,3.130000,102.978569
0.471819,-0.134120,3.180000,102.994992
0.485465,-0.081140,3.180000,103.011488
0.490561,-0.084270,3.530000,103.028259
0.490527,-0.096690,3.170000,103.044453
0.474704,-0.105880,3.145000,103.060993
0.473669,-0.159610,3.190000,103.077389
0.472544,-0.194760,3.190000,103.093942
0.493987,-0.192330,3.235000,103.110336
0.496811,-0.166360,3.210000,103.126720
0.497233,-0.154910,3.210000,103.142898
0.482754,-0.195440,3.585000,103.159629
0.485172,-0.224120,3.645000,103.175861
0.485324,-0.211310,3.640000,103.192326
0.477466,-0.163030,3.660000,103.208438
0.469698,-0.120760,3.650000,103.225295
0.470396,-0.096980,3.695000,103.241545
0.523743,-0.001580,3.190000,103.257707
0.573626,0.086000,3.125000,103.274485
0.573980,0.075460,4.135000,103.290653
0.583633,0.089350,4.310000,103.306993
0.574121,0.064050,4.490000,103.323540
0.573851,0.075280,4.420000,103.339973
0.564924,0.100580,4.375000,103.356395
0.568288,0.123550,4.375000,103.372863
0.568287,0.123070,4.405000,103.389296
0.568423,0.100740,4.370000,103.405950
0.564192,0.085340,4.450000,103.422147
0.564024,0.072280,4.405000,103.438875
0.585022,0.126740,4.185000,103.455081
0.572174,0.049690,4.290000,103.471932
0.572039,0.068090,4.120000,103.488168
0.586400,0.113560,4.075000,103.504736
0.577276,0.130660,4.115000,103.521028
0.577974,0.111370,4.070000,103.537487
0.576281,0.072200,3.910000,103.553815
0.576506,0.038830,4.145000,103.570265
0.576815,-0.000060,4.070000,103.586718
0.550068,-0.019980,4.075000,103.603309
0.435262,0.180140,2.855000,103.619506
0.435571,0.190420,3.290000,103.636194
0.150839,0.601010,3.225000,103.652582
0.116566,0.713960,3.145000,103.668748
0.126286,0.747760,3.435000,103.685446
0.146092,0.917770,3.325000,103.701766
0.163079,0.930560,3.330000,103.718195
0.167866,0.940390,3.275000,103.734577
0.163321,0.945980,3.275000,103.751115
0.123766,0.882560,3.265000,103.767332
0.115717,0.859940,3.265000,103.783524
0.102296,0.900310,3.255000,103.800219
0.112572,0.899860,3.280000,103.816862
0.116307,0.909780,3.285000,103.832834
0.124160,0.920070,3.230000,103.849698
0.144680,0.912150,3.370000,103.865906
0.144680,0.912150,3.315000,103.882518
0.134218,0.921340,3.360000,103.898825
0.133312,0.885300,3.345000,103.915544
0.129751,0.875190,3.350000,103.931734
0.233291,0.619720,3.490000,103.948061
0.370569,0.408650,4.315000,104.128609
0.501659,0.078040,4.330000,104.145356
0.516723,0.083500,4.420000,104.161716
0.516509,0.049660,3.755000,104.178119
0.718154,0.245470,2.930000,104.194376
0.773600,0.290020,3.075000,104.211100
0.773718,0.288540,3.260000,104.227396
0.798266,0.592310,3.075000,104.243963
0.798558,0.595710,3.065000,104.260338
0.797332,0.602370,3.100000,104.276717
0.795824,0.603150,3.080000,104.293090
0.797540,0.603030,3.075000,104.309575
0.799739,0.591080,3.075000,104.325918
0.801461,0.576010,3.055000,104.342434
0.807676,0.556060,3.000000,104.358694
0.809049,0.545560,3.320000,104.375107
0.890741,0.866000,3.485000,104.391827
0.874692,0.923410,3.435000,104.407951
0.872510,0.935030,3.880000,104.424237
0.882984,1.006780,3.195000,104.440614
0.866463,0.969770,3.270000,104.457081
0.875694,0.938850,3.605000,104.473410
0.898723,0.964340,3.700000,104.489909
0.908881,0.950400,3.640000,104.506372
0.900871,0.969900,3.220000,104.522745
0.866311,1.022260,3.185000,104.539262
0.874799,1.042140,3.630000,104.555728
0.872634,1.053210,3.535000,104.571982
0.873753,1.092780,3.190000,104.588785
0.887416,1.035760,3.235000,104.605405
0.895100,1.011080,3.165000,104.621473
0.893474,0.889880,3.525000,104.638298
0.880295,0.959250,3.135000,104.654475
0.873455,0.981310,2.895000,104.671021
0.756309,0.669590,2.950000,104.687305
0.754003,0.684470,3.585000,104.868003
0.489582,-0.086580,3.745000,104.884717
0.463533,-0.172810,3.500000,104.900923
0.462273,-0.207990,2.975000,104.917448
0.471954,-0.191070,2.910000,104.933759
0.471599,-0.170230,3.665000,104.949837
0.472933,-0.122690,2.955000,104.966629
0.472376,-0.081840,2.860000,104.983219
0.472561,-0.102660,2.865000,104.999540
0.472342,-0.115400,2.835000,105.016135
0.479306,-0.085020,2.865000,105.032451
0.456344,-0.179950,2.880000,105.048561
0.455568,-0.203660,2.835000,105.065331
0.457948,-0.119360,2.930000,105.360519
0.461840,-0.112350,2.905000,105.377425
0.483277,-0.081400,2.960000,105.394023
0.483626,-0.085150,2.970000,105.410224
0.474946,-0.140750,2.900000,105.426920
0.454634,-0.171720,2.985000,105.442901
0.452289,-0.239760,3.970000,105.459547
0.469439,-0.206280,2.970000,105.475757
0.458459,-0.163860,2.875000,105.492570
0.458622,-0.151760,3.615000,105.508402
0.466959,-0.151830,3.700000,105.525028
0.467533,-0.150090,4.165000,105.541480
0.468230,-0.126740,3.805000,105.557647
0.459708,-0.129720,4.460000,105.574298
0.450944,-0.096020,4.570000,105.590704
0.451558,-0.085020,4.490000,105.606882
0.476707,-0.115790,4.235000,105.623396
0.469647,-0.055320,4.310000,105.639967
0.469794,-0.042550,4.260000,105.656381
0.461677,-0.057670,4.325000,105.672843
0.470052,-0.070420,4.715000,105.689218
0.470041,-0.070670,4.025000,105.705954
0.463539,-0.052470,4.000000,105.738658
0.463235,-0.068210,3.795000,105.903052
0.474457,-0.022570,3.065000,105.919646
0.466728,-0.062800,3.145000,105.935869
0.467172,-0.053220,3.860000,105.952490
0.475121,-0.068880,3.035000,105.968780
0.468056,-0.123690,3.120000,105.985190
0.466694,-0.168230,3.145000,106.001682
0.478203,-0.139140,3.040000,106.018243
0.474474,-0.192500,3.100000,106.034359
0.475256,-0.157160,3.120000,106.051069
0.469867,-0.051360,3.010000,106.067470
0.481342,-0.015410,3.030000,106.083959
0.481589,-0.017900,3.015000,106.100313
0.483732,-0.111450,2.985000,106.116450
0.487569,-0.213760,2.975000,106.132667
0.486539,-0.258300,3.005000,106.149148
0.486584,-0.140670,2.910000,106.165471
0.470154,-0.131870,2.915000,106.182334
0.470862,-0.107920,3.720000,106.198961
0.500512,-0.106490,2.865000,106.214815
0.484576,-0.107390,2.850000,106.231714
0.484160,-0.108460,2.885000,106.248085
0.463213,-0.086350,2.815000,106.264592
0.467712,-0.060040,2.820000,106.280952
0.468140,-0.051540,2.875000,106.297470
0.471881,-0.057770,2.825000,106.313824
0.488339,-0.044010,2.855000,106.330420
0.488367,-0.051500,2.880000,106.346694
0.470052,-0.092080,2.795000,106.363297
0.471504,-0.091300,2.885000,106.379597
0.471521,-0.090780,2.830000,106.396119
0.473737,-0.102190,2.840000,106.412437
0.480993,-0.084090,2.860000,106.428609
0.481359,-0.061760,2.905000,106.445367
0.490156,-0.063740,2.835000,106.461379
0.477911,0.004540,2.855000,106.478177
0.478265,0.013370,2.850000,106.494505
0.475768,-0.008930,2.835000,106.511091
0.478653,-0.024460,2.835000,106.527251
0.477247,-0.079250,2.845000,106.543763
0.474873,-0.099270,2.820000,106.560325
0.470952,-0.099480,2.885000,106.576966
0.471054,-0.087120,2.865000,106.592928
0.457610,-0.100960,2.990000,106.609235
0.469664,-0.065300,2.935000,106.625730
0.470924,-0.030530,3.010000,106.641979
