x,y,d,t
0.870654,0.732440,4.210000,89.606227
0.835531,0.817930,4.270000,89.622352
0.806287,0.847060,4.235000,89.638906
0.793822,0.910830,4.220000,89.655386
0.809262,0.805310,4.230000,89.671756
0.789063,0.967000,4.245000,89.688295
0.792185,0.951540,4.280000,89.704655
0.814713,0.727310,4.220000,89.720979
0.871548,0.838320,4.265000,89.737403
0.880453,0.801910,4.275000,89.753867
0.824214,0.894830,4.250000,89.770357
0.854915,0.813090,4.235000,89.786757
0.854915,0.813090,4.215000,89.803205
0.835638,0.808080,4.235000,89.819571
0.851343,0.819250,4.230000,89.836047
0.841572,0.862190,4.245000,89.852524
0.812064,0.895000,4.190000,89.868969
0.793743,1.017870,4.200000,89.885403
0.794227,1.018350,4.175000,89.901874
0.564468,0.269410,4.485000,89.918225
0.443626,0.095980,4.525000,89.934609
0.440802,0.030300,4.585000,89.951127
0.460068,-0.094000,4.470000,89.967456
0.506952,0.023470,4.500000,89.983826
0.507678,0.072470,4.505000,90.000327
0.461092,0.003810,4.535000,90.016821
0.466964,-0.034660,4.530000,90.033196
0.465997,-0.067130,4.450000,90.049656
0.507988,-0.026140,4.385000,90.066053
0.484396,-0.046650,4.325000,90.082417
0.484784,-0.032090,4.290000,90.098958
0.516324,0.009090,4.325000,90.115379
0.480571,0.065270,4.230000,90.131777
0.481381,0.096750,4.220000,90.148128
0.511132,0.125870,4.150000,90.164590
0.487079,0.084520,4.100000,90.181047
0.485774,0.037620,4.105000,90.197530
0.459461,0.114770,4.095000,90.213773
0.465761,0.022970,4.155000,90.230336
0.463809,-0.038340,4.130000,90.246767
0.429671,-0.156320,4.025000,90.263232
0.503493,-0.118550,3.975000,90.279583
0.504787,-0.047590,3.930000,90.296035
0.473191,0.086540,3.810000,90.312374
0.478113,0.091640,3.885000,90.328958
0.479879,0.155960,3.920000,90.345355
0.489459,0.081430,3.925000,90.361762
0.489042,0.098750,3.825000,90.378120
0.488452,0.072450,3.885000,90.394608
0.441635,0.130220,3.920000,90.411071
0.455506,0.258680,3.960000,90.427565
0.453605,0.215670,3.860000,90.443854
0.470981,-0.059490,3.785000,90.460279
0.458752,-0.268090,4.080000,90.476682
0.456710,-0.337530,4.020000,90.493175
0.522556,-0.400050,3.810000,90.509576
0.487918,-0.471250,3.920000,90.526132
0.489026,-0.417490,3.900000,90.542507
0.503212,-0.282660,3.825000,90.558898
0.483963,-0.264300,3.865000,90.575251
0.484132,-0.244710,3.855000,90.591746
0.508955,-0.426080,3.860000,90.608254
0.485909,-0.354110,3.860000,90.624729
0.485240,-0.410580,3.825000,90.641093
0.438412,-0.470080,3.870000,90.657563
0.452390,-0.352950,3.875000,90.673892
0.453526,-0.317360,3.855000,90.690363
0.470098,-0.384090,3.820000,90.706730
0.504972,-0.188620,3.865000,90.723122
0.504404,-0.204920,3.875000,90.739597
0.487164,-0.344940,3.760000,90.756030
0.475407,-0.314120,3.890000,90.772367
0.474907,-0.332790,3.905000,90.788857
0.178216,0.094550,3.670000,90.805196
0.135196,0.214460,3.570000,90.821754
0.140641,0.241800,3.775000,90.838100
0.084537,0.714920,3.645000,90.854547
0.121466,0.843030,3.735000,90.870992
0.127445,0.862360,3.725000,90.887400
0.144657,0.897930,3.730000,90.903835
0.110008,0.889060,3.735000,90.920363
0.116431,0.908520,3.775000,90.936700
0.097903,0.962640,3.830000,90.953218
0.148156,0.914110,3.810000,90.969610
0.148156,0.914110,3.860000,90.985947
0.114164,1.019720,3.855000,91.002437
0.075397,0.959430,3.945000,91.018835
0.064709,0.932210,3.905000,91.035320
0.091951,0.806100,3.895000,91.051812
0.139646,0.866230,3.930000,91.068238
0.128581,0.829480,3.985000,91.084593
0.037816,0.622060,3.875000,91.101017
0.095861,0.667510,3.905000,91.117532
0.104630,0.697960,3.940000,91.133909
0.102937,0.789160,3.935000,91.150244
0.111414,0.924710,3.960000,91.166805
0.114479,0.934230,3.955000,91.183173
0.115177,0.942730,3.870000,91.199567
0.080414,0.677160,3.870000,91.216140
0.067781,0.635110,3.875000,91.232428
0.066802,0.757720,3.815000,91.248956
0.116853,0.858530,3.905000,91.265322
0.105693,0.825300,3.830000,91.281712
0.034886,0.671250,3.865000,91.298255
0.023827,0.622100,3.880000,91.314629
0.020396,0.609430,3.815000,91.331062
0.015884,0.602760,3.790000,91.347484
0.043728,0.610000,3.795000,91.363827
0.060041,0.662370,3.690000,91.380334
0.104281,0.683700,3.700000,91.396684
0.107656,0.669260,3.695000,91.413097
0.107656,0.669260,3.700000,91.429662
0.056137,0.682750,3.730000,91.445926
0.089482,0.609180,3.665000,91.462438
0.089482,0.609180,3.740000,91.478969
0.054388,0.689190,3.585000,91.495334
0.111791,0.699850,3.685000,91.511837
0.111791,0.699850,3.695000,91.528131
0.080735,0.741890,3.575000,91.544562
0.054196,0.879660,3.635000,91.560958
0.054196,0.879660,3.670000,91.577531
0.068422,0.653370,3.610000,91.593924
0.037794,0.622740,3.545000,91.610315
0.037794,0.622740,3.620000,91.626878
0.109181,0.499650,3.660000,91.643254
0.050405,0.671210,3.590000,91.659607
0.050405,0.671210,3.625000,91.676043
0.062111,0.472060,3.540000,91.692464
0.040241,0.608580,3.620000,91.708860
0.040241,0.608580,3.580000,91.725301
0.099742,0.735560,3.525000,91.741800
0.064732,0.497750,3.620000,91.758242
0.064732,0.497750,3.570000,91.774604
0.019293,0.573190,3.580000,91.790997
0.043503,0.598290,3.620000,91.807542
0.043503,0.598290,3.650000,91.823893
0.041242,0.702270,3.580000,91.840256
0.063691,0.463390,3.605000,91.856858
0.063691,0.463390,3.555000,91.873183
0.026656,0.488730,3.645000,91.889619
0.028805,0.632680,3.605000,91.906052
0.039279,0.663380,3.620000,91.922391
0.085488,0.803590,3.615000,91.938878
0.042148,0.858390,3.745000,91.955329
0.056598,0.896960,3.705000,91.971739
0.124115,0.903540,3.745000,91.988207
0.109496,0.855140,3.655000,92.004690
0.099584,0.826400,3.675000,92.020972
0.106571,0.646720,3.695000,92.037486
0.062639,0.679140,3.715000,92.053794
0.049511,0.637200,3.795000,92.070214
