x,y,d,t
0.516824,0.074420,4.760000,89.733864
0.506041,0.030060,4.925000,89.750270
0.498088,-0.029630,4.480000,89.766793
0.498611,-0.075050,4.650000,89.783638
0.505918,-0.119630,4.600000,89.799619
0.493869,-0.121710,4.575000,89.815953
0.493964,-0.141760,4.415000,89.832376
0.510361,-0.131230,4.315000,89.848824
0.504950,-0.155260,4.425000,89.865192
0.504275,-0.109810,4.315000,89.881645
0.505029,-0.040030,4.420000,89.898118
0.513455,0.031050,4.415000,89.914584
0.513832,0.022440,4.285000,89.931152
0.501153,-0.038900,4.235000,89.947422
0.499331,-0.121390,4.315000,89.963938
0.499466,-0.141520,4.380000,89.980301
0.482861,-0.167670,4.680000,89.996732
0.493678,-0.158720,4.815000,90.013279
0.493587,-0.139210,4.640000,90.029621
0.507504,-0.158340,4.615000,90.046032
0.501097,-0.174870,4.640000,90.062523
0.501221,-0.191630,4.520000,90.078916
0.505659,-0.135510,4.550000,90.095215
0.507521,-0.148540,4.590000,90.111676
0.507521,-0.148540,4.605000,90.128166
0.502295,-0.151020,4.810000,90.144980
0.489290,-0.118380,4.730000,90.160994
0.489290,-0.118380,4.745000,90.177464
0.499128,-0.111870,4.655000,90.193852
0.480718,-0.167470,4.735000,90.210318
0.480312,-0.167300,4.715000,90.226731
0.511424,-0.159920,4.775000,90.243191
0.505333,-0.126400,4.895000,90.259501
0.504973,-0.087830,4.725000,90.275958
0.491450,-0.023190,4.610000,90.292379
0.447794,0.121710,4.740000,90.308856
0.448098,0.121740,4.085000,90.325350
0.192779,0.687200,3.670000,90.341722
0.145231,0.937920,4.005000,90.358268
0.144236,0.937190,4.090000,90.374588
0.163062,0.944910,4.075000,90.391027
0.154608,1.013630,4.115000,90.407735
0.160869,1.030040,4.060000,90.424213
0.134336,0.983360,3.945000,90.440648
0.138380,0.957210,4.080000,90.457277
0.134319,0.945460,4.000000,90.473488
0.137289,0.975620,3.950000,90.489910
0.139151,0.939870,4.050000,90.506189
0.137458,0.935960,3.955000,90.523078
0.141907,0.998030,3.965000,90.539096
0.140743,1.021640,3.975000,90.555714
0.143724,1.029000,3.985000,90.572056
0.227081,0.961250,3.800000,90.588690
0.292100,0.813970,3.080000,90.604926
0.291808,0.808820,3.535000,90.621059
0.714459,1.004750,3.455000,90.637716
0.716630,1.072740,3.565000,90.654396
0.716765,1.072190,3.945000,90.670761
0.828815,0.918500,4.055000,90.687249
0.823460,0.996910,3.990000,90.703630
0.825389,0.992220,4.000000,90.720153
0.843896,0.929880,3.945000,90.736308
0.836651,0.953530,3.870000,90.752470
0.842484,0.935060,3.885000,90.769371
0.854527,0.838620,3.885000,90.785617
0.856265,0.856490,3.915000,90.801699
0.862964,0.833940,3.860000,90.818186
0.858931,0.818570,3.865000,90.835032
0.871486,0.787560,4.050000,90.851031
0.871486,0.787560,4.040000,90.867358
0.858532,0.775770,3.940000,90.883844
0.850224,0.774670,3.885000,90.900301
0.843806,0.798500,3.890000,90.916762
0.826452,0.856660,3.865000,90.933136
0.808340,0.892820,3.855000,90.949650
0.811029,0.882940,3.785000,90.965965
0.853599,0.850260,3.815000,90.982395
0.810039,0.795910,3.840000,90.998839
0.808317,0.801480,2.945000,91.015638
0.506154,-0.075840,4.820000,91.278197
0.507622,-0.061960,4.830000,91.294640
0.507807,-0.081090,4.690000,91.310995
0.518174,-0.198480,4.735000,91.327434
0.514361,-0.245700,4.905000,91.343828
0.514361,-0.245700,4.975000,91.360250
0.499162,-0.182360,4.985000,91.376776
0.512420,-0.143810,4.930000,91.393096
0.512201,-0.124020,4.925000,91.409593
0.522972,-0.104700,4.655000,91.426068
0.528322,-0.146920,4.515000,91.442573
0.528322,-0.146920,4.785000,91.458905
0.522213,-0.114010,4.645000,91.475349
0.516223,-0.133030,4.605000,91.491722
0.516476,-0.152940,4.880000,91.508145
0.529003,-0.197010,4.740000,91.524548
0.524407,-0.176100,4.670000,91.540948
0.524722,-0.195780,4.835000,91.557412
0.529531,-0.209050,4.605000,91.573824
0.513168,-0.215400,4.790000,91.590278
0.513253,-0.205860,4.760000,91.606662
0.497204,-0.182480,4.485000,91.623076
0.506379,-0.092580,4.350000,91.639794
0.506182,-0.084170,4.510000,91.655976
0.492097,-0.063060,4.280000,91.672418
0.494364,-0.074400,4.335000,91.689006
0.494426,-0.063980,4.600000,91.705417
0.497581,-0.013800,4.320000,91.721753
0.503358,-0.027160,4.465000,91.738167
0.503662,-0.065120,4.470000,91.754608
0.524294,-0.155440,4.810000,91.771021
0.488756,-0.180740,4.290000,91.787758
0.488649,-0.189280,4.460000,91.803962
0.489926,-0.123890,4.400000,91.820697
0.504151,-0.133730,4.325000,91.837247
0.503808,-0.094810,4.300000,91.853521
0.513033,-0.109950,4.425000,91.870108
0.501395,-0.135480,4.365000,91.885983
0.501479,-0.109660,4.720000,91.902948
0.523642,-0.106390,4.550000,91.919409
0.526629,-0.118060,4.500000,91.935419
0.526983,-0.139300,4.590000,91.952199
0.517719,-0.160120,4.600000,91.968114
0.517938,-0.213530,4.650000,91.984590
0.518169,-0.230660,4.635000,92.000982
0.525312,-0.214450,4.620000,92.017984
0.510536,-0.220900,4.665000,92.034223
0.510536,-0.220900,4.560000,92.050295
0.506463,-0.235360,4.735000,92.066716
0.507717,-0.189340,4.545000,92.083095
0.507554,-0.172600,4.550000,92.099541
0.518028,-0.141060,4.780000,92.116012
0.525121,-0.106460,4.670000,92.132456
0.524739,-0.096230,4.920000,92.148787
0.510783,-0.103770,4.945000,92.165394
0.513022,-0.113990,4.355000,92.181939
0.513326,-0.120120,4.280000,92.198122
0.513792,-0.252000,4.785000,92.214676
0.507858,-0.324870,4.700000,92.231047
0.508522,-0.393770,4.525000,92.247395
0.502548,-0.437620,4.870000,92.263928
0.504286,-0.389160,4.680000,92.280275
0.504455,-0.409240,4.725000,92.296744
0.504404,-0.424990,4.840000,92.313475
0.511458,-0.462020,4.745000,92.329814
0.510918,-0.425690,4.890000,92.346018
0.488531,-0.385780,4.955000,92.362869
0.498959,-0.379390,5.050000,92.379088
0.499049,-0.367900,4.785000,92.395593
0.510581,-0.365900,4.710000,92.411802
0.504832,-0.418640,4.950000,92.428242
0.504916,-0.454990,5.260000,92.444605
0.496068,-0.433340,5.235000,92.461302
0.497019,-0.453400,5.000000,92.477451
0.497131,-0.441880,5.175000,92.493857
0.442361,-0.445550,4.375000,92.510278
0.460451,-0.414810,3.795000,92.526714
0.460484,-0.380880,4.900000,92.543134
0.458426,-0.439380,5.070000,92.559514
0.462881,-0.388630,4.725000,92.576131
0.462982,-0.365370,4.960000,92.592626
0.452722,-0.332460,4.875000,92.609102
0.451524,-0.315230,5.020000,92.625410
0.451513,-0.305970,5.090000,92.642051
0.450303,-0.249840,4.780000,92.658604
0.461283,-0.256500,5.045000,92.674535
0.461497,-0.246620,5.175000,92.691456
0.448869,-0.232730,5.020000,92.707920
0.453937,-0.313140,5.085000,92.723994
0.453785,-0.332550,4.925000,92.740420
0.496012,-0.219620,4.335000,92.757069
0.528328,-0.099540,4.085000,92.773362
0.527366,-0.054770,4.475000,92.790154
0.535168,-0.016910,4.430000,92.806405
0.528980,0.017130,4.435000,92.822991
0.529199,0.016140,4.425000,92.839382
0.521116,-0.056120,4.500000,92.855798
0.532833,-0.125490,4.490000,92.872034
0.533519,-0.171780,4.520000,92.888495
0.535876,-0.145080,4.430000,92.905131
0.538143,-0.124890,4.370000,92.921333
0.537418,-0.095010,4.425000,92.937979
0.531404,-0.009550,4.570000,92.954225
0.537851,-0.028430,4.415000,92.970385
0.537862,-0.019420,4.410000,92.986789
0.542328,-0.035920,4.480000,93.003064
0.544899,-0.041780,4.470000,93.019988
0.545321,-0.059700,4.420000,93.036537
0.521004,-0.051380,4.550000,93.052376
0.499753,-0.032340,4.580000,93.069324
0.499961,-0.026510,4.415000,93.085701
0.514366,-0.029890,4.415000,93.102023
0.503988,-0.062800,4.490000,93.118655
0.504022,-0.066990,4.495000,93.135077
0.505423,-0.075850,4.675000,93.151604
0.492524,-0.034770,4.650000,93.167764
0.492581,-0.050750,4.615000,93.184380
0.492789,-0.070140,4.495000,93.200636
