x,y,d,t
0.480723,0.334600,3.365000,109.742521
0.456091,0.237530,3.410000,109.758869
0.465581,0.113890,3.415000,109.775297
0.465581,0.113890,3.420000,109.791769
0.478467,0.065340,3.375000,109.808197
0.483828,0.150940,3.455000,109.824521
0.484261,0.137180,3.455000,109.841028
0.464428,0.094660,3.535000,109.857476
0.459916,0.070310,3.590000,109.873897
0.459731,0.083680,3.525000,109.890275
0.479559,0.019630,3.565000,109.906773
0.471802,0.196600,3.665000,109.923167
0.472651,0.208380,3.625000,109.939593
0.499409,0.099590,3.580000,109.955941
0.464641,0.162030,3.725000,109.972440
0.463404,0.112530,3.665000,109.988814
0.334344,0.312740,3.635000,110.005282
0.273881,0.381050,3.380000,110.021638
0.276755,0.389170,3.505000,110.038220
0.307473,0.382430,3.545000,110.054651
0.297157,0.415380,3.700000,110.070898
0.296532,0.413550,3.755000,110.087608
0.278493,0.340000,3.620000,110.103911
0.280917,0.311580,3.625000,110.120154
0.272283,0.284040,3.650000,110.136796
0.266653,0.284440,3.555000,110.153161
0.269594,0.373880,3.580000,110.169588
0.279275,0.401010,3.570000,110.186035
0.284765,0.481790,3.695000,110.202279
0.290317,0.423200,3.720000,110.218843
0.296077,0.439540,3.515000,110.235327
0.302399,0.440670,3.420000,110.251792
0.336954,0.383260,3.660000,110.268181
0.336954,0.383260,3.495000,110.284524
0.441326,0.182010,3.465000,110.301076
0.488019,0.123690,3.525000,110.317388
0.488300,0.082200,3.510000,110.333844
0.490303,0.026440,3.540000,110.350292
0.494330,-0.014850,3.520000,110.366703
0.492642,-0.040930,3.455000,110.383092
0.509163,-0.003360,3.430000,110.399600
0.500883,-0.000880,3.455000,110.416073
0.500883,-0.000880,3.440000,110.432477
0.455776,-0.131690,3.390000,110.448803
0.484796,-0.108570,3.480000,110.465350
0.484964,-0.159990,3.435000,110.481773
0.499589,-0.199610,3.555000,110.498150
0.467909,-0.237440,3.635000,110.514491
0.466869,-0.252490,3.450000,110.531003
0.479874,-0.284750,3.470000,110.547492
0.468494,-0.221860,3.645000,110.563738
0.469715,-0.154720,3.495000,110.580252
0.488339,-0.097860,3.530000,110.596707
0.452699,-0.159780,3.545000,110.613113
0.451822,-0.193580,3.610000,110.629591
0.456327,-0.109400,3.400000,110.645975
0.470024,-0.067950,3.455000,110.662509
0.470024,-0.067950,3.535000,110.678950
0.470964,-0.135910,3.450000,110.695356
0.458156,-0.062320,3.500000,110.711763
0.459168,-0.047300,3.540000,110.728203
0.470356,0.011190,3.540000,110.744604
0.482973,-0.097420,3.550000,110.761056
0.482973,-0.097420,3.505000,110.777454
0.482208,-0.014070,3.460000,110.793806
0.484970,-0.011310,3.505000,110.810307
0.484970,-0.011310,3.550000,110.826742
0.489869,-0.037600,3.505000,110.843158
0.481758,-0.136540,3.550000,110.859573
0.481758,-0.136540,3.525000,110.876011
0.468106,-0.099940,3.490000,110.892430
0.479098,-0.033120,3.540000,110.908789
0.479098,-0.033120,3.420000,110.925305
0.529256,-0.089670,3.470000,110.941752
0.512482,-0.001210,3.635000,110.958181
0.512482,-0.001210,3.520000,110.974647
0.503094,-0.011140,3.525000,110.991014
0.512268,-0.083060,3.440000,111.007503
0.512268,-0.083060,3.475000,111.023874
0.524266,0.025540,3.505000,111.040228
0.485859,-0.095890,3.540000,111.056740
0.485403,-0.081410,3.555000,111.073124
