x,y,d,t
0.173930,0.844360,3.145000,93.006537
0.140006,0.829910,3.160000,93.022926
0.138369,0.822100,3.095000,93.039596
0.147031,0.791070,3.120000,93.055878
0.157955,0.833020,3.085000,93.072203
0.158906,0.838290,3.130000,93.088695
0.166241,0.887110,3.215000,93.105291
0.154552,0.884500,3.175000,93.121680
0.154456,0.884210,3.210000,93.138421
0.164632,0.853330,3.155000,93.154546
0.140962,0.800260,3.125000,93.171263
0.140962,0.800260,3.090000,93.187591
0.160942,0.859200,3.205000,93.204238
0.168547,0.881700,3.740000,93.220395
0.172698,0.894670,2.980000,93.236591
0.396742,0.290550,3.440000,93.253242
0.431172,0.209060,3.000000,93.269844
0.430649,0.200380,3.645000,93.286378
0.448571,0.145960,3.220000,93.302537
0.446720,0.141810,3.785000,93.319116
0.446259,0.130580,3.865000,93.335483
0.445797,0.119360,3.865000,93.352102
0.444031,0.103590,3.810000,93.368335
0.443576,0.092350,3.775000,93.384543
0.442827,0.105570,3.715000,93.401235
0.450494,0.122330,3.710000,93.417786
0.448053,0.069750,3.860000,93.434219
0.710330,0.274800,2.805000,93.450198
0.784535,0.349610,2.935000,93.467096
0.785581,0.340380,3.085000,93.483249
0.816502,0.431030,3.075000,93.499806
0.821778,0.413590,3.095000,93.516208
0.821778,0.413590,2.985000,93.532704
0.810579,0.435220,2.960000,93.548959
0.806337,0.453160,2.985000,93.565549
0.806337,0.453160,2.990000,93.581700
0.801359,0.469230,2.960000,93.598435
0.796376,0.502470,2.940000,93.614745
0.799874,0.475010,3.190000,93.631279
0.901524,0.779730,3.280000,93.647107
0.891314,0.735620,3.270000,93.664123
0.881482,0.775050,3.300000,93.680555
0.882241,0.816240,3.290000,93.696635
0.861378,0.831470,3.345000,93.713413
0.859719,0.840440,3.480000,93.729782
0.872375,0.808930,3.365000,93.746279
0.875885,0.858610,3.445000,93.762364
0.873888,0.863750,3.460000,93.779125
0.880554,0.892400,3.305000,93.795406
0.852260,0.904710,3.415000,93.812052
0.857233,0.891540,3.355000,93.828227
0.869056,0.863100,3.435000,93.844870
0.898109,0.790690,3.465000,93.861191
0.903222,0.765570,3.850000,93.877757
0.877246,0.790690,3.320000,93.893985
0.862430,0.786630,3.400000,93.910118
0.860388,0.800840,3.755000,93.926546
0.858532,0.743860,3.340000,93.943201
0.874850,0.754740,3.375000,93.959643
0.876847,0.740560,3.385000,93.975841
0.638527,0.326150,3.655000,93.992399
0.585073,0.184310,4.030000,94.008853
0.585770,0.205190,3.930000,94.025048
0.569407,0.237540,4.070000,94.041830
0.572197,0.236270,4.060000,94.058436
0.572197,0.236270,4.055000,94.074355
0.572281,0.228780,4.000000,94.090855
0.584004,0.252070,4.015000,94.107271
0.584437,0.263400,4.050000,94.123689
0.591181,0.236900,4.085000,94.140089
0.592340,0.258280,4.070000,94.156565
0.589353,0.292460,4.395000,94.173075
0.504432,0.016100,4.380000,94.189436
0.501907,-0.006400,3.870000,94.205865
0.501074,-0.036370,4.400000,94.222228
0.479204,-0.136150,3.925000,94.238988
0.482242,-0.097370,4.335000,94.255005
0.482844,-0.073570,4.450000,94.271765
0.485066,-0.047970,4.235000,94.288408
0.496074,-0.055100,4.275000,94.304611
0.496012,-0.067510,3.180000,94.321132
0.504393,-0.007500,4.260000,94.337704
0.507453,0.013240,4.445000,94.353999
0.506637,-0.020460,3.865000,94.370578
0.503555,-0.021070,4.155000,94.386870
0.497728,-0.065340,4.330000,94.403235
0.498189,-0.042790,4.160000,94.419786
0.502812,-0.009350,4.215000,94.435995
0.495624,0.015600,4.270000,94.452665
0.496147,0.048680,4.375000,94.468978
0.488007,0.037330,4.295000,94.485643
0.487338,0.072390,4.285000,94.501832
0.487147,0.058130,4.260000,94.518377
0.487962,0.051840,4.085000,94.534638
0.492631,-0.008070,4.030000,94.551207
0.491714,-0.040570,4.090000,94.567550
0.491180,0.011790,3.725000,94.584138
0.498672,-0.066560,4.290000,94.600435
0.499938,-0.003450,3.180000,94.617029
0.496816,0.051710,3.035000,94.633336
0.497373,0.108110,3.065000,94.649813
0.497384,0.085910,3.070000,94.666203
0.495269,-0.026180,3.000000,94.682688
0.493334,-0.089850,3.045000,94.699074
0.491472,-0.163560,3.025000,94.715253
0.488913,-0.156970,2.965000,94.731985
0.486612,-0.135810,2.995000,94.747854
0.487766,-0.078940,2.975000,94.764784
0.505805,-0.051470,3.050000,94.781139
0.518838,-0.004240,3.055000,94.797695
0.519637,0.017080,2.985000,94.813973
0.502976,0.013630,2.995000,94.830526
0.480020,-0.027560,3.040000,94.846849
0.478946,-0.057980,2.980000,94.863448
0.507386,-0.056990,2.935000,94.879625
0.508010,-0.099060,2.980000,94.896278
0.508033,-0.111830,3.000000,94.912565
0.509906,-0.129380,2.955000,94.928776
0.504230,-0.192310,2.940000,94.945497
0.503814,-0.193590,2.930000,94.961833
0.510558,-0.136350,2.920000,94.978285
0.497064,-0.074500,2.965000,94.994868
0.497907,-0.040940,2.995000,95.011262
0.483907,-0.045800,3.000000,95.027353
0.495072,-0.038800,2.995000,95.044101
0.494617,-0.070140,2.930000,95.060178
0.485015,-0.128450,2.890000,95.076857
0.491096,-0.099870,2.985000,95.093264
0.491107,-0.099340,3.030000,95.109632
0.487687,-0.118270,2.905000,95.126152
0.492294,-0.130850,2.955000,95.142498
0.492294,-0.130850,2.960000,95.158625
0.479413,-0.114430,2.945000,95.175587
0.487040,-0.113280,3.560000,95.520405
0.476139,-0.065740,3.685000,95.536850
0.476308,-0.053540,3.700000,95.553413
0.476887,-0.042700,3.675000,95.569415
0.493908,-0.050800,3.860000,95.585934
0.493897,-0.051320,4.295000,95.602430
0.487766,-0.089640,4.290000,95.618881
0.488148,-0.062830,4.265000,95.635551
0.488204,-0.052590,4.345000,95.651796
0.498599,0.000860,4.430000,95.668377
0.489155,0.030460,4.255000,95.684645
0.490229,0.073290,4.430000,95.701234
0.484722,0.104610,4.275000,95.717548
0.484908,0.115840,4.370000,95.734129
0.484886,0.106100,4.350000,95.750416
0.484413,0.055150,3.790000,95.766974
0.490798,0.060230,4.170000,95.783283
0.490331,0.041320,4.150000,95.799827
0.501924,-0.015570,4.055000,95.816161
0.504123,-0.066880,4.405000,95.832651
0.504123,-0.066880,3.115000,95.848934
0.498374,-0.065000,3.610000,95.864999
0.504449,-0.031210,4.145000,95.881910
0.503999,-0.067600,3.515000,95.897936
0.490989,-0.102640,3.015000,95.914799
0.498391,-0.151150,3.655000,95.930876
0.497446,-0.185820,3.040000,95.947657
0.488379,-0.190410,3.030000,95.963936
0.487355,-0.145280,3.010000,95.980477
0.488514,-0.088070,3.480000,95.996796
0.490286,-0.083440,3.020000,96.013454
0.496957,-0.031870,3.615000,96.029689
0.497896,0.012350,3.645000,96.046283
0.511154,-0.018800,2.960000,96.062587
0.512538,0.023150,3.050000,96.079099
0.512870,0.043500,3.490000,96.095413
0.494853,0.069840,2.910000,96.111894
0.493329,0.096350,3.060000,96.128281
0.493318,0.085950,3.020000,96.144845
0.481758,0.057200,2.995000,96.161199
0.499814,0.028250,2.965000,96.177526
0.498954,-0.000880,2.940000,96.194143
0.495297,-0.011140,2.920000,96.210152
0.495432,0.028900,2.940000,96.227002
0.495309,0.001890,2.935000,96.243063
0.494892,-0.074250,2.960000,96.259740
0.493576,-0.146870,2.945000,96.275956
0.492153,-0.191090,2.925000,96.292508
