x,y,d,t
0.394436,0.953640,3.650000,72.735946
0.392585,0.941170,3.595000,72.752620
0.401169,0.984500,3.625000,72.768989
0.401169,0.984500,3.620000,72.785391
0.389413,0.987540,3.595000,72.801867
0.378916,0.946840,3.640000,72.818304
0.378551,0.947200,3.605000,72.834643
0.409713,0.991880,3.630000,72.851176
0.393828,0.986900,3.625000,72.867609
0.395606,0.995100,3.630000,72.883886
0.399065,1.012610,3.550000,72.900481
0.375524,0.898390,3.625000,72.917021
0.373921,0.889790,3.605000,72.933335
0.400280,0.310780,4.085000,72.949942
0.428861,-0.031690,4.520000,72.966438
0.431392,0.016700,4.360000,72.982848
0.447536,-0.020050,4.215000,72.999428
0.471138,-0.018970,4.200000,73.015489
0.470621,-0.036740,4.220000,73.031730
0.442034,-0.053190,4.195000,73.048445
0.445494,-0.099970,4.140000,73.065110
0.445494,-0.099970,4.215000,73.081331
0.452969,-0.062440,4.020000,73.097990
0.461013,-0.072570,4.075000,73.114211
0.460811,-0.083780,4.065000,73.130849
0.459584,-0.136690,3.620000,73.147165
0.332814,0.091180,3.040000,73.163725
0.329844,0.064580,3.690000,73.180018
0.093954,0.720060,2.745000,73.196673
0.106149,0.768460,3.320000,73.212748
0.108382,0.773410,3.555000,73.229456
0.119604,0.738710,3.660000,73.245770
0.100856,0.690440,3.505000,73.262295
0.098656,0.685000,3.465000,73.278737
0.102065,0.728700,3.440000,73.294738
0.119975,0.716460,3.505000,73.311641
0.123884,0.728880,3.535000,73.327669
0.112331,0.793890,3.460000,73.344483
0.124278,0.776260,3.545000,73.360582
0.122478,0.769580,3.500000,73.377077
0.113523,0.759630,3.460000,73.393466
0.122276,0.813830,3.325000,73.410156
0.118417,0.802460,3.470000,73.426415
0.117185,0.737450,3.390000,73.442794
0.110058,0.746440,3.365000,73.459226
0.110058,0.746440,3.360000,73.475860
0.103055,0.843960,3.390000,73.492004
0.091130,0.841450,3.410000,73.508743
0.092997,0.847670,3.360000,73.525084
0.110373,0.857470,3.285000,73.541472
0.121949,0.862570,3.460000,73.557961
0.124076,0.867350,3.430000,73.574302
0.135624,0.804620,3.370000,73.590974
0.145147,0.803460,3.355000,73.607105
0.146744,0.809730,3.390000,73.623572
0.226541,0.801760,3.075000,73.639947
0.431915,0.733280,3.155000,73.656588
0.433586,0.751160,2.690000,73.672602
0.821182,0.930780,2.665000,73.689397
0.868516,0.939420,3.245000,73.705680
0.875086,0.919140,3.425000,73.722356
0.894178,0.884830,3.480000,73.738508
0.886927,0.921960,3.550000,73.755109
0.885031,0.927020,3.640000,73.771471
0.851939,0.904850,3.425000,73.787642
0.863656,0.948280,3.485000,73.804314
0.862256,0.953470,3.550000,73.820487
0.900455,0.954850,3.445000,73.837162
0.860326,0.990250,3.475000,73.853188
0.870209,0.960580,3.510000,73.869568
0.907559,0.820650,3.470000,73.886554
0.926302,0.712190,3.500000,73.902612
0.926302,0.712190,3.565000,73.919195
0.886933,0.817730,3.425000,73.935408
0.890369,0.802230,3.530000,73.951783
0.886533,0.814940,3.515000,73.968235
0.896568,0.770480,3.610000,73.984582
0.911570,0.804040,3.590000,74.001156
0.909545,0.809410,3.600000,74.017707
0.914360,0.751740,3.670000,74.034066
0.869894,0.834380,3.620000,74.050412
0.868460,0.839810,3.755000,74.066885
0.866727,0.809960,3.510000,74.083308
0.875525,0.823180,3.525000,74.099940
0.878754,0.812220,3.605000,74.116184
0.873883,0.804100,3.535000,74.132903
0.872510,0.781190,3.515000,74.149066
0.870671,0.786810,3.635000,74.165817
0.657084,0.802420,2.890000,74.182145
0.442614,0.818570,2.910000,74.198742
0.443463,0.829860,3.255000,74.214800
0.147701,0.929930,3.390000,74.231106
0.132446,0.917210,3.385000,74.247355
0.134594,0.921990,3.475000,74.263903
0.159209,0.948730,3.440000,74.280345
0.171787,0.976480,3.525000,74.296661
0.168266,0.966470,3.510000,74.313161
0.143836,0.968580,3.450000,74.329675
0.170707,0.915920,3.485000,74.346066
0.167343,0.905770,3.525000,74.362559
0.132204,0.925970,3.515000,74.379022
0.157167,0.893310,3.475000,74.395383
0.157167,0.893310,3.540000,74.411882
0.165099,0.891900,3.465000,74.428313
0.139246,0.839380,3.595000,74.444661
0.142857,0.850180,3.710000,74.461060
0.178728,0.870250,3.365000,74.477507
0.151430,0.931950,3.515000,74.493931
0.151430,0.931950,3.635000,74.510345
0.153421,0.933430,3.430000,74.526790
0.094184,0.905170,3.615000,74.543236
0.094184,0.905170,3.585000,74.559591
0.144899,0.956070,3.540000,74.576114
0.124357,0.931840,3.645000,74.592535
0.126084,0.937430,3.730000,74.608913
0.130274,0.961070,3.595000,74.625673
0.114614,0.911710,3.645000,74.642173
0.112921,0.905600,3.545000,74.658601
0.130797,0.861870,3.715000,74.674944
0.125493,0.877820,3.600000,74.691515
0.121646,0.867070,3.575000,74.707807
0.112061,0.830320,3.625000,74.724543
0.102538,0.849240,3.595000,74.740858
0.106486,0.859980,3.555000,74.757017
0.120161,0.837890,3.510000,74.773816
0.115942,0.853530,3.530000,74.789944
