x,y,d,t
0.485594,-0.070550,4.735000,121.385632
0.485223,-0.081630,4.675000,121.401871
0.469130,0.006280,4.775000,121.418544
0.456221,0.008300,4.810000,121.434910
0.456097,-0.002930,4.765000,121.451350
0.494971,-0.047450,4.700000,121.467663
0.485701,-0.122030,4.675000,121.484164
0.485701,-0.136950,4.735000,121.500581
0.496304,-0.066760,4.770000,121.517062
0.485369,-0.113610,4.845000,121.533376
0.484942,-0.126630,4.840000,121.549959
0.473022,-0.136800,4.795000,121.566296
0.480954,0.038030,4.650000,121.582684
0.480639,0.028810,4.655000,121.599182
0.703018,0.648460,4.600000,121.615627
0.811788,0.817070,4.690000,121.631873
0.806022,0.843220,4.645000,121.648372
0.836184,0.866680,4.655000,121.664791
0.806202,0.959190,4.640000,121.681309
0.802591,0.973940,4.660000,121.697716
0.800870,0.966610,4.650000,121.714159
0.809015,0.933230,4.635000,121.730398
0.809015,0.933230,4.685000,121.747081
0.834226,0.940870,4.625000,121.763414
0.819084,0.916150,4.630000,121.779825
0.820867,0.909590,4.575000,121.796180
0.815866,0.889230,4.530000,121.812779
0.831903,0.834970,4.535000,121.829169
0.835149,0.821420,4.600000,121.845398
0.842523,0.834950,4.475000,121.861941
0.851186,0.810480,4.510000,121.878317
0.845960,0.830740,4.520000,121.894869
0.883158,0.908760,4.530000,121.911268
0.870198,0.953800,4.475000,121.927742
0.872268,0.947600,4.490000,121.944097
0.871531,0.900590,4.385000,121.960543
0.879603,0.820820,4.445000,121.976968
0.883344,0.807090,4.335000,121.993444
0.474958,0.890340,4.210000,122.009924
0.247634,0.863600,4.220000,122.026289
0.248743,0.870640,4.240000,122.042661
0.142273,0.852760,4.325000,122.059224
0.127546,0.893480,4.355000,122.075561
0.129239,0.899820,4.370000,122.092065
0.149996,0.885110,4.340000,122.108495
0.153849,0.960940,4.325000,122.124886
0.155756,0.965720,4.325000,122.141246
0.143178,0.892030,4.275000,122.157717
0.149231,0.888890,4.350000,122.174184
0.145822,0.877850,4.340000,122.190610
0.140084,0.892340,4.275000,122.206935
0.157781,0.902810,4.315000,122.223413
0.159856,0.908400,4.265000,122.239833
0.115543,0.985430,4.300000,122.256290
0.116077,1.003320,4.270000,122.272660
0.113658,0.995170,4.240000,122.289145
0.099281,0.942160,4.175000,122.305615
0.080414,0.957080,4.240000,122.322006
0.077405,0.950990,4.185000,122.338485
0.159406,0.594710,4.165000,122.354883
0.319927,0.129600,4.385000,122.371335
0.322391,0.154540,4.380000,122.387684
0.494561,-0.166100,4.610000,122.404161
0.496822,-0.187800,4.830000,122.420582
0.496574,-0.199090,4.800000,122.436991
0.489734,-0.170620,4.840000,122.453364
0.481117,-0.137440,4.775000,122.469817
0.481387,-0.140910,4.705000,122.486317
0.479615,-0.199370,4.770000,122.502677
0.491787,-0.208450,4.715000,122.519132
0.491405,-0.211030,4.730000,122.535447
0.502188,-0.181920,4.865000,122.551909
0.517820,-0.085390,4.665000,122.568360
0.517876,-0.055990,4.700000,122.584794
0.488862,-0.080330,4.850000,122.601151
0.484014,-0.053700,4.710000,122.617704
0.483969,-0.065950,4.870000,122.634171
0.500551,-0.133210,4.685000,122.650598
0.492176,-0.214310,4.695000,122.666995
0.491956,-0.226670,4.750000,122.683454
0.510423,-0.228010,4.750000,122.699833
0.510721,-0.155660,4.655000,122.716248
0.510918,-0.143270,4.690000,122.732662
0.513095,-0.133580,4.700000,122.749095
0.414292,0.078330,4.535000,122.765547
0.414258,0.077680,4.285000,122.781916
0.188802,0.717940,4.165000,122.798350
0.109721,0.931590,4.100000,122.814910
0.109721,0.931590,3.955000,122.831247
0.115149,0.972580,4.020000,122.847645
0.088796,0.990140,4.100000,122.864165
0.081989,0.971370,4.080000,122.880623
0.099230,0.918270,4.070000,122.897019
0.062364,0.885330,4.160000,122.913490
0.059191,0.879080,4.075000,122.929864
0.084121,0.897990,3.965000,122.946244
0.083699,0.932180,4.040000,122.962737
0.093521,0.958230,4.145000,122.979107
0.099101,1.022520,4.135000,122.995475
0.125476,1.024180,4.125000,123.011965
0.123114,1.019610,4.075000,123.028432
0.126230,0.969210,4.020000,123.044893
0.117551,0.999480,4.105000,123.061309
0.115931,0.993590,4.055000,123.077733
0.084116,0.907390,4.125000,123.094181
0.079745,0.874770,4.175000,123.110583
0.075161,0.862130,4.115000,123.126964
0.071847,0.869880,4.065000,123.143463
0.079087,0.869620,4.070000,123.159832
0.085364,0.888160,4.135000,123.176346
0.099995,0.937710,4.190000,123.192714
0.099421,0.948730,4.240000,123.209163
0.102054,0.954600,4.235000,123.225562
0.118051,0.943070,4.320000,123.242059
0.107521,0.872140,4.285000,123.258479
0.098977,0.846980,4.190000,123.274762
0.105524,0.873480,4.180000,123.291253
0.107392,0.818110,4.260000,123.307731
0.107392,0.818110,4.320000,123.324184
0.110941,0.889990,4.310000,123.340573
0.098825,0.860910,4.360000,123.356939
0.098825,0.860910,4.235000,123.373442
0.109102,0.906350,4.155000,123.389829
0.084892,0.858430,4.230000,123.406216
0.086962,0.862520,4.220000,123.422583
0.076499,0.853570,4.225000,123.439206
0.101542,0.877300,4.240000,123.455565
0.100479,0.876820,4.235000,123.471921
0.106306,0.869170,4.115000,123.488385
0.105794,0.878240,4.155000,123.504857
0.113411,0.899250,4.220000,123.521332
0.120335,0.901820,4.170000,123.537703
0.113568,1.000870,4.185000,123.554185
0.113433,1.000510,4.205000,123.570593
0.103601,0.874690,4.265000,123.586982
0.119294,0.907960,4.295000,123.603382
0.121061,0.914870,4.160000,123.619750
0.107600,0.933180,4.190000,123.636283
0.153461,0.928380,4.220000,123.652715
0.153579,0.928760,4.205000,123.669208
0.124154,0.896810,4.045000,123.685587
0.144776,0.960430,4.205000,123.701901
0.139061,0.942150,4.175000,123.718294
0.126669,0.903350,4.170000,123.734879
0.127631,0.921420,4.215000,123.751288
0.127512,0.921060,4.225000,123.767731
0.121212,0.942780,4.135000,123.784204
0.143021,0.903520,4.200000,123.800579
0.143021,0.903520,4.290000,123.817050
0.458133,1.627250,3.660000,123.833405
0.089757,0.882870,4.205000,124.145566
0.091704,0.889640,4.190000,124.161978
0.082467,0.898030,4.180000,124.178383
0.090269,0.934200,4.320000,124.194885
0.097289,0.951680,4.305000,124.211331
