x,y,d,t
0.499989,0.030170,4.795000,84.723609
0.499263,0.013170,4.655000,84.739858
0.499370,-0.003170,4.595000,84.756442
0.486174,0.002880,4.865000,84.772870
0.488266,-0.045530,4.565000,84.789468
0.488317,-0.061820,4.535000,84.805620
0.480611,-0.067960,4.835000,84.822382
0.497407,-0.080730,4.750000,84.838601
0.497801,-0.110190,4.570000,84.854685
0.503420,-0.101260,4.470000,84.871290
0.494144,-0.133860,4.670000,84.887447
0.494246,-0.153960,4.775000,84.903856
0.501356,-0.158470,4.715000,84.920323
0.496524,-0.181680,4.795000,84.936693
0.496147,-0.152320,4.670000,84.953330
0.493526,-0.103690,4.775000,84.969601
0.508066,-0.078510,4.905000,84.986142
0.508049,-0.077050,4.945000,85.002458
0.507228,-0.081860,4.895000,85.019339
0.504753,-0.076660,4.800000,85.035429
0.505079,-0.086810,4.715000,85.052185
0.519626,-0.100410,4.590000,85.068741
0.506649,-0.103740,4.570000,85.084601
0.506514,-0.089050,4.545000,85.101056
0.486652,-0.151290,4.640000,85.117493
0.473568,-0.140600,4.645000,85.133860
0.473416,-0.130200,4.600000,85.150338
0.496034,-0.101500,4.605000,85.166745
0.494549,-0.106290,4.810000,85.183184
0.494746,-0.112450,4.595000,85.199778
0.502599,-0.110720,4.695000,85.216390
0.574548,0.079070,4.415000,85.232817
0.575932,0.042660,4.095000,85.249419
0.833107,0.720960,3.460000,85.265613
0.848384,0.822090,3.615000,85.282339
0.848384,0.822090,3.600000,85.298326
0.859151,0.848350,3.620000,85.315006
0.847777,0.859980,3.625000,85.331326
0.847777,0.859980,3.610000,85.347912
0.856012,0.854440,3.690000,85.364330
0.848767,0.849970,3.710000,85.380839
0.848767,0.849970,3.755000,85.397067
0.863887,0.818380,3.690000,85.413415
0.830221,0.800980,3.715000,85.430054
0.825671,0.816520,4.155000,85.446601
0.846252,0.943970,4.085000,85.462545
0.861181,0.944820,4.125000,85.479016
0.862329,0.939790,4.130000,85.495669
0.865518,0.924450,4.000000,85.511848
0.748248,0.916470,3.855000,85.528227
0.752253,0.901900,3.780000,85.544793
0.400359,0.729000,3.845000,85.561500
0.282391,0.825510,3.490000,85.577555
0.283466,0.829870,3.940000,85.593848
0.126129,0.815320,4.090000,85.610418
0.125842,0.825130,4.080000,85.626788
0.135826,0.855090,4.260000,85.643131
0.153365,0.865970,4.015000,85.659713
0.138082,0.895680,4.130000,85.676134
0.138082,0.895680,4.170000,85.692733
0.109833,0.816810,4.065000,85.709044
0.115559,0.827890,4.130000,85.725685
0.114080,0.822500,4.040000,85.741893
0.110891,0.864690,4.130000,85.758572
0.147324,0.755490,4.130000,85.774835
0.141401,0.734970,4.105000,85.791013
0.124379,0.745990,4.080000,85.807388
0.117612,0.818110,4.045000,85.824522
0.118912,0.823240,4.130000,85.840616
0.118625,0.726620,4.125000,85.856943
0.103066,0.748030,4.230000,85.873770
0.109794,0.768620,4.075000,85.889938
0.113248,0.789900,4.100000,85.906601
0.129684,0.800100,3.985000,85.922836
0.126568,0.790350,4.080000,85.939468
0.106014,0.741460,4.120000,85.955764
0.109563,0.776420,4.110000,85.972298
0.106379,0.766780,4.115000,85.988564
0.104776,0.792470,4.050000,86.004707
0.186215,0.596010,4.030000,86.021345
0.187588,0.600880,3.890000,86.037980
0.476887,-0.069010,4.140000,86.054216
0.494954,-0.021450,4.175000,86.070333
0.494870,-0.031500,4.780000,86.087241
0.493768,-0.127700,4.510000,86.103752
0.515536,-0.095230,4.370000,86.119611
0.515907,-0.103640,4.365000,86.136279
0.525318,-0.130830,4.355000,86.153012
0.526955,-0.161200,4.425000,86.169183
0.527281,-0.181520,4.320000,86.185840
0.520610,-0.203650,4.360000,86.202132
0.521960,-0.188870,4.375000,86.218189
0.521302,-0.170340,4.635000,86.234899
0.639708,0.168290,3.415000,86.251102
0.691891,0.373460,3.010000,86.267843
0.690232,0.387170,4.045000,86.284459
0.873832,0.919240,4.060000,86.300389
0.849785,0.839760,4.110000,86.317228
0.852069,0.827630,4.070000,86.333600
0.868933,0.927180,4.100000,86.350151
0.824613,0.929970,4.020000,86.366426
0.817576,0.954720,3.905000,86.382949
0.844987,0.978840,3.985000,86.399518
0.839829,0.919660,3.990000,86.415708
0.841612,0.915870,4.000000,86.431815
0.850449,0.902340,3.970000,86.448171
0.853948,0.937120,3.975000,86.464865
0.855230,0.931300,3.905000,86.481190
0.842557,0.890890,3.900000,86.498082
0.849104,0.884680,3.965000,86.514238
0.850859,0.880750,3.990000,86.530867
0.860411,0.900580,4.065000,86.547091
0.856169,0.884290,4.060000,86.563737
0.860501,0.868250,4.010000,86.580018
0.819961,0.753500,4.015000,86.596271
0.688224,0.370410,4.080000,86.612856
0.687779,0.378940,3.555000,86.628837
0.486624,-0.118400,4.390000,86.645760
0.473045,-0.172290,4.415000,86.662196
0.472769,-0.204570,4.715000,86.678180
0.480802,-0.260580,4.475000,86.694682
0.482529,-0.267000,4.565000,86.711384
0.482512,-0.246210,4.460000,86.727563
0.469794,-0.154310,4.505000,86.743951
0.469496,-0.141680,4.540000,86.760282
0.469726,-0.084690,4.675000,86.776722
0.502661,-0.084110,4.505000,86.793147
0.489937,-0.000100,4.625000,86.809590
0.489881,0.018630,4.745000,86.826123
0.477314,-0.006800,4.540000,86.842453
0.496563,-0.054710,4.600000,86.858847
0.496962,-0.081240,4.635000,86.875375
0.472106,-0.060660,4.735000,86.891689
0.474018,-0.105770,4.645000,86.908186
0.473956,-0.126120,4.610000,86.924670
0.490578,-0.104340,4.720000,86.941000
0.467994,-0.098320,4.825000,86.957445
0.467814,-0.088180,4.485000,86.974016
0.479581,-0.085320,4.670000,86.990406
0.476876,-0.057420,4.535000,87.006799
0.477089,-0.047510,4.485000,87.023328
0.477674,-0.066480,4.425000,87.039642
0.476904,-0.069510,4.425000,87.056043
0.476645,-0.097920,4.630000,87.072479
0.377532,0.045230,4.655000,87.088889
0.314392,0.258260,3.270000,87.105336
0.315753,0.273850,3.960000,87.121837
0.169858,0.642140,4.155000,87.138183
0.175353,0.654210,4.045000,87.154640
0.176844,0.659060,4.090000,87.171074
0.166640,0.664350,4.310000,87.187433
0.159592,0.700410,4.205000,87.203907
0.153939,0.678760,4.105000,87.220370
0.162950,0.657760,4.195000,87.236780
0.142593,0.650680,4.240000,87.253209
0.143802,0.656580,4.280000,87.269637
0.142588,0.677740,4.340000,87.286095
0.138605,0.746540,4.085000,87.302481
0.148454,0.780830,4.255000,87.318998
0.152684,0.805330,4.265000,87.335217
0.153236,0.812480,4.295000,87.351739
0.154861,0.816960,4.175000,87.368165
0.155457,0.800030,4.285000,87.384570
0.161038,0.774330,4.190000,87.401160
0.159468,0.770060,4.095000,87.417440
0.144573,0.807520,4.130000,87.433849
0.154884,0.816160,4.175000,87.450264
0.160357,0.834450,4.140000,87.466723
0.144748,0.826260,4.385000,87.483132
0.169391,0.842120,4.280000,87.499572
0.166809,0.833380,4.115000,87.515999
0.424591,0.239030,3.975000,87.532506
0.468877,0.170840,3.885000,87.548891
0.468708,0.153310,4.215000,87.565226
0.453830,0.101790,4.465000,87.581621
0.461789,0.084740,4.390000,87.598143
0.461666,0.074880,4.295000,87.614477
0.454156,0.136960,4.385000,87.630964
0.462183,0.092790,4.105000,87.647531
0.462307,0.102480,4.310000,87.663954
0.464112,0.117380,4.255000,87.680256
0.459410,0.096050,4.300000,87.696662
0.459224,0.057260,4.780000,87.713158
0.505158,-0.124230,4.655000,87.729577
0.500630,-0.163850,4.730000,87.746146
0.500889,-0.202530,4.510000,87.762549
0.524818,-0.177610,4.525000,87.778861
0.515373,-0.135050,4.480000,87.795323
0.515131,-0.116210,4.540000,87.811721
0.487704,-0.131680,4.680000,87.828252
0.482281,-0.178720,4.705000,87.844571
0.482073,-0.187500,4.625000,87.861021
0.524024,-0.168490,4.565000,87.877376
0.514299,-0.157420,4.595000,87.893993
0.514417,-0.147180,4.625000,87.910309
0.492676,-0.170800,4.650000,87.926697
0.493239,-0.152200,4.720000,87.943119
0.493239,-0.153680,4.755000,87.959644
0.484869,-0.177050,4.625000,87.975988
0.484537,-0.142820,4.755000,87.992626
0.484537,-0.142820,4.950000,88.009036
0.488671,-0.042310,4.620000,88.025317
0.485656,-0.044240,4.440000,88.042000
