x,y,d,t
0.588965,0.982370,4.940000,60.248816
0.604096,0.968350,4.895000,60.265255
0.579155,1.015040,4.895000,60.281714
0.579178,1.021120,4.905000,60.298312
0.578632,0.982540,4.945000,60.314684
0.573822,1.013540,5.035000,60.331407
0.573811,1.013970,5.020000,60.347684
0.580792,0.993280,4.960000,60.364279
0.596081,0.961250,5.050000,60.380535
0.595647,0.971420,5.030000,60.397149
0.592346,1.055030,5.020000,60.413484
0.571477,1.049770,5.045000,60.430007
0.570886,1.048190,5.010000,60.446031
0.494437,0.296670,5.005000,60.462934
0.472640,0.200840,5.035000,60.479104
0.473208,0.202750,5.120000,60.495475
0.474884,0.146060,5.090000,60.511642
0.490679,0.175900,5.185000,60.528232
0.489459,0.147030,5.075000,60.545029
0.470936,0.135730,5.030000,60.561252
0.490145,0.115510,5.070000,60.577382
0.490066,0.104200,5.065000,60.593879
0.483305,-0.058690,4.965000,60.610312
0.452446,-0.162830,4.960000,60.626897
0.452491,-0.161900,4.980000,60.643325
0.471886,-0.095550,4.825000,60.659642
0.483406,-0.082330,4.755000,60.676036
0.484278,-0.046110,4.730000,60.692426
0.453149,0.012170,4.575000,60.708786
0.484531,-0.028920,4.565000,60.725274
0.485263,-0.016750,4.520000,60.741867
0.493801,0.049020,4.480000,60.758144
0.473844,-0.061540,4.455000,60.774348
0.473068,-0.074310,4.460000,60.790942
0.474423,-0.040900,4.370000,60.807409
0.493452,-0.004820,4.345000,60.823823
0.493430,-0.005730,4.430000,60.840303
0.500456,-0.064080,4.250000,60.856669
0.511503,-0.154230,4.210000,60.873220
0.511728,-0.166220,4.250000,60.889800
0.513697,-0.098860,4.235000,60.906137
0.505079,-0.138210,4.275000,60.922411
0.505102,-0.137260,4.195000,60.939124
0.509602,-0.127610,4.170000,60.955282
0.509861,-0.135480,4.285000,60.972152
0.509293,-0.149490,4.255000,60.988228
0.512420,-0.180610,4.100000,61.004651
0.496833,-0.185550,4.155000,61.021093
0.497418,-0.160520,4.140000,61.037881
0.499437,-0.086780,4.240000,61.054104
0.518298,-0.081010,4.250000,61.070685
0.518298,-0.081010,4.225000,61.086990
0.299632,0.434990,3.935000,61.103510
0.174273,0.668870,4.090000,61.119870
0.169880,0.652760,3.920000,61.136376
0.143668,0.609010,4.035000,61.152726
0.137581,0.702540,4.035000,61.169380
0.142362,0.718050,4.040000,61.185400
0.163366,0.669190,4.055000,61.202136
0.169779,0.681750,4.045000,61.218573
0.174357,0.698100,4.050000,61.235060
0.156673,0.712170,4.130000,61.251301
0.202854,0.724710,4.065000,61.267477
0.198624,0.708720,4.075000,61.284258
0.167349,0.685450,4.165000,61.300547
0.144511,0.630520,4.190000,61.317192
0.144511,0.630520,4.215000,61.333379
0.172749,0.739120,4.170000,61.350027
0.177823,0.745120,4.235000,61.366168
0.182311,0.760670,4.265000,61.382710
0.191862,0.748980,4.235000,61.399086
0.201324,0.746670,4.220000,61.415626
0.204867,0.759770,4.265000,61.431944
0.212495,0.782380,4.335000,61.448372
0.191885,0.797400,4.385000,61.464845
0.195654,0.810360,4.440000,61.481495
0.199822,0.796110,4.405000,61.497773
0.181929,0.800820,4.420000,61.514270
0.178008,0.787740,4.485000,61.530625
0.184162,0.881860,4.420000,61.546970
0.179960,0.818250,4.410000,61.563450
0.174262,0.798690,4.460000,61.579827
0.159929,0.767470,4.470000,61.596292
0.150732,0.788370,4.500000,61.612392
0.148122,0.780750,4.510000,61.628656
0.176804,0.796650,4.495000,61.645078
0.174526,0.814320,4.550000,61.661634
0.177012,0.821950,4.560000,61.677988
0.154664,0.808410,4.545000,61.694413
0.156251,0.821340,4.600000,61.710732
0.153686,0.814360,4.560000,61.727374
0.168434,0.823670,4.645000,61.744133
0.180089,0.810530,4.610000,61.760684
0.181434,0.815870,4.605000,61.777003
0.166702,0.847100,4.610000,61.793518
0.145496,0.854780,4.625000,61.809425
0.142880,0.846720,4.625000,61.826215
0.159350,0.822740,4.655000,61.842657
0.163974,0.792840,4.655000,61.858900
0.164879,0.795740,4.685000,61.875497
0.172406,0.802040,4.650000,61.891757
0.172467,0.878500,4.695000,61.908141
0.177041,0.892350,4.705000,61.924555
0.165926,0.873060,4.650000,61.940895
0.170724,0.871140,4.750000,61.957357
0.170724,0.871140,4.715000,61.973816
0.175803,0.854680,4.705000,61.990340
0.182874,0.854900,4.730000,62.006788
0.182874,0.854900,4.725000,62.023205
0.184286,0.880120,4.690000,62.039767
0.174746,0.834950,4.735000,62.056029
0.174746,0.834950,4.730000,62.072688
0.168249,0.830510,4.720000,62.089214
0.193229,0.849150,4.695000,62.105335
0.193229,0.849150,4.725000,62.121858
0.193078,0.880640,4.690000,62.138697
0.188848,0.877750,4.720000,62.154870
0.182621,0.857210,4.720000,62.171436
0.142340,0.829490,4.730000,62.187764
0.143054,0.765430,4.720000,62.204244
0.140540,0.757910,4.735000,62.220406
0.145541,0.806450,4.725000,62.237078
0.141209,0.803370,4.725000,62.253638
0.150738,0.831930,4.735000,62.269936
0.170870,0.819660,4.680000,62.286224
0.193111,0.878610,4.740000,62.302993
0.186980,0.857970,4.740000,62.319197
0.153449,0.768550,4.725000,62.335413
0.151239,0.736120,4.730000,62.351864
0.145957,0.719940,4.740000,62.368228
0.154704,0.737290,4.730000,62.384914
0.141131,0.778160,4.735000,62.401185
0.152763,0.812990,4.735000,62.417784
0.156453,0.833660,4.750000,62.434220
0.164750,0.799880,4.750000,62.450674
0.163692,0.795770,4.765000,62.466906
0.175848,0.815400,4.805000,62.483628
0.163023,0.806950,4.780000,62.500043
0.160576,0.799870,4.780000,62.516189
0.141935,0.803640,4.740000,62.532666
0.156588,0.852800,4.765000,62.549235
0.161144,0.866370,4.765000,62.565580
0.176067,0.864550,4.770000,62.581938
0.180956,0.857940,4.815000,62.598336
0.184724,0.869850,4.830000,62.614819
0.174498,0.880160,4.845000,62.631359
0.175196,0.884960,4.840000,62.647700
0.176720,0.890650,4.875000,62.664247
0.181181,0.886830,4.875000,62.680398
0.189303,0.874010,4.875000,62.697208
0.183037,0.853210,4.895000,62.713543
0.183476,0.846340,4.910000,62.729719
0.162545,0.813030,4.945000,62.746446
0.155660,0.792450,4.940000,62.762739
0.165976,0.807150,4.910000,62.779233
0.163552,0.820510,4.945000,62.795460
0.170336,0.840880,4.935000,62.812076
0.178672,0.833440,4.905000,62.828556
0.183054,0.865640,4.890000,62.844803
0.183942,0.868460,4.885000,62.861390
0.161538,0.925640,4.885000,62.877898
0.178998,0.852770,4.915000,62.893903
0.172552,0.831960,4.920000,62.910521
0.157842,0.832610,4.905000,62.926950
0.152060,0.793980,4.875000,62.943261
0.149563,0.786750,4.890000,62.959571
0.146986,0.782680,4.860000,62.975857
0.150778,0.833710,4.870000,62.992697
0.158090,0.854900,4.850000,63.009234
0.145282,0.848070,4.830000,63.025113
0.161516,0.880820,4.845000,63.041649
0.159041,0.873970,4.845000,63.058094
0.154192,0.818970,4.875000,63.074412
0.174881,0.827560,4.840000,63.090966
0.172827,0.820030,4.835000,63.107316
0.164564,0.768770,4.825000,63.123685
0.147830,0.710590,4.885000,63.140278
0.146722,0.708670,4.885000,63.156678
0.151818,0.870140,4.875000,63.173103
0.172108,0.823420,4.870000,63.189746
0.176703,0.837020,4.870000,63.206250
0.161234,0.843470,4.875000,63.222689
0.156847,0.766940,4.875000,63.238923
0.148809,0.740980,4.865000,63.255774
0.138993,0.759200,4.875000,63.271703
0.154321,0.756090,4.925000,63.288536
0.160678,0.777650,4.930000,63.304800
0.172102,0.808470,4.860000,63.321422
0.175044,0.785640,4.885000,63.337627
0.180866,0.805610,4.870000,63.354195
0.177012,0.852930,4.900000,63.370435
0.180478,0.865280,4.855000,63.387204
0.176017,0.849860,4.860000,63.403025
0.159389,0.847340,4.875000,63.419606
0.147037,0.786790,4.875000,63.436180
0.134122,0.746800,4.875000,63.452922
0.130100,0.699360,4.875000,63.469137
0.120633,0.698600,4.880000,63.485639
0.129037,0.725980,4.885000,63.502094
0.164379,0.789200,4.855000,63.518563
0.157319,0.860970,4.845000,63.534873
0.168946,0.894740,4.870000,63.551135
0.218857,1.060700,4.705000,63.567469
0.229027,0.959870,4.270000,63.781387
0.229027,0.959870,4.265000,63.797722
0.233977,0.963240,4.245000,63.814212
