x,y,d,t
0.496428,0.105260,3.420000,86.590811
0.507656,-0.140050,3.475000,86.607259
0.480661,-0.069630,3.520000,86.623672
0.480582,-0.084050,3.630000,86.640090
0.489464,-0.015910,3.595000,86.656528
0.506497,-0.121130,3.805000,86.672913
0.504978,-0.161950,3.645000,86.689338
0.506564,-0.234600,3.625000,86.705764
0.497176,-0.181630,3.920000,86.722285
0.497227,-0.179850,3.720000,86.738660
0.495624,-0.144820,3.710000,86.755105
0.484132,-0.166110,3.785000,86.771467
0.485066,-0.139730,3.740000,86.787985
0.468095,-0.145500,3.685000,86.804491
0.463421,-0.093100,3.590000,86.820839
0.463421,-0.093100,3.565000,86.837267
0.416435,0.123390,3.665000,86.853518
0.274876,0.330200,3.445000,86.870115
0.276001,0.339070,3.255000,86.886549
0.178357,0.503050,3.200000,86.902924
0.173739,0.541190,3.260000,86.919314
0.181242,0.568110,3.395000,86.935758
0.156093,0.599830,3.310000,86.952229
0.183639,0.652960,3.220000,86.968707
0.172484,0.611500,3.210000,86.985103
0.178464,0.483290,3.225000,87.001616
0.179319,0.418440,3.285000,87.018082
0.176506,0.407860,3.180000,87.034331
0.088278,0.805070,3.490000,87.050689
0.114755,0.837140,3.605000,87.067181
0.130831,0.877270,3.450000,87.083739
0.134814,0.921050,3.380000,87.100150
0.152313,1.023620,3.275000,87.116558
0.152313,1.023620,3.390000,87.132824
0.153899,0.948360,3.260000,87.149311
0.168491,1.028880,3.280000,87.165761
0.166533,1.023900,3.365000,87.182164
0.169689,0.931650,3.205000,87.198558
0.254300,0.560190,3.225000,87.215152
0.247679,0.532190,3.335000,87.231451
0.482017,0.083020,3.145000,87.247931
0.473703,0.057660,3.070000,87.264289
0.472893,0.039920,3.590000,87.280798
0.484126,0.006670,3.675000,87.297254
0.500343,0.073920,3.690000,87.313732
0.500343,0.073920,3.735000,87.330010
0.476476,-0.044160,3.595000,87.346464
0.499010,0.023820,3.640000,87.362982
0.499769,0.047770,3.575000,87.379362
0.491473,0.037490,3.395000,87.395668
0.490679,0.084170,3.405000,87.412114
0.490679,0.084170,3.385000,87.428731
0.498470,0.015500,3.635000,87.445140
0.470446,-0.102630,3.675000,87.461440
0.470666,-0.091750,3.675000,87.477881
