x,y,d,t
0.504253,-0.044630,3.685000,82.804824
0.495185,-0.013500,4.130000,82.821474
0.495174,-0.014030,4.180000,82.837888
0.489498,-0.044980,3.710000,82.853982
0.491968,-0.058470,3.680000,82.870312
0.491968,-0.058470,3.065000,82.886703
0.496777,-0.063160,3.790000,82.903660
0.498076,-0.033120,3.685000,82.919500
0.498076,-0.033120,4.395000,82.936428
0.499156,-0.045200,3.680000,82.952824
0.491861,-0.076970,3.795000,82.969049
0.491861,-0.076970,3.880000,82.985679
0.494336,-0.055780,3.855000,83.002166
0.493301,-0.037500,3.840000,83.018304
0.493846,-0.013540,3.840000,83.035096
0.478338,-0.011520,3.865000,83.051380
0.502886,-0.011720,3.800000,83.067878
0.502886,-0.011720,3.670000,83.084291
0.497047,-0.007800,3.645000,83.100419
0.486281,0.016720,3.670000,83.117205
0.485679,-0.006720,3.680000,83.133666
0.491270,-0.040970,3.720000,83.149723
0.493486,-0.053070,3.820000,83.166443
0.493486,-0.053070,3.805000,83.182770
0.499409,-0.048040,3.640000,83.199202
0.504410,0.034080,3.745000,83.215711
0.504911,0.045660,4.355000,83.231986
0.489003,-0.060350,3.695000,83.248444
0.514237,-0.095880,3.735000,83.264876
0.514181,-0.099350,3.740000,83.281335
0.492271,-0.095520,4.175000,83.297784
0.488953,-0.052700,4.325000,83.314357
0.488452,-0.054700,4.275000,83.330468
0.498712,-0.035310,4.075000,83.347131
0.470902,0.032620,3.720000,83.363560
0.471414,0.032900,3.960000,83.379988
0.261354,0.587150,3.170000,83.396362
0.193713,0.743440,2.950000,83.412532
0.195417,0.750790,3.800000,83.429143
0.157696,0.856950,3.465000,83.445625
0.148617,0.891170,3.860000,83.462330
0.151228,0.896570,3.875000,83.478448
0.156954,0.922410,3.885000,83.494687
0.171809,0.885390,3.820000,83.511245
0.169363,0.880130,3.870000,83.527632
0.146266,0.880930,3.870000,83.544176
0.149669,0.877560,3.875000,83.560536
0.153905,0.890190,3.975000,83.576966
