x,y,d,t
0.108236,0.713050,4.365000,118.313219
0.096749,0.757460,4.330000,118.329486
0.092609,0.693860,4.395000,118.345933
0.088807,0.684120,4.375000,118.362603
0.109962,0.762770,4.320000,118.379155
0.101396,0.812200,4.355000,118.395459
0.113208,0.853900,4.360000,118.412032
0.131416,0.810490,4.365000,118.428376
0.134758,0.815530,4.380000,118.445046
0.143246,0.845740,4.365000,118.461192
0.157719,0.914960,4.335000,118.477776
0.166736,0.899400,4.355000,118.494035
0.170696,0.913720,4.360000,118.510628
0.161488,0.844950,4.325000,118.526824
0.168502,0.978470,4.345000,118.543561
0.168502,0.978470,4.340000,118.559715
0.176343,0.894960,4.330000,118.576346
0.177553,0.913350,4.385000,118.592619
0.173666,0.899020,4.400000,118.609270
0.143994,0.922070,4.345000,118.625569
0.149062,0.941360,4.320000,118.641977
0.143836,0.921080,4.320000,118.658548
0.135860,0.901930,4.305000,118.674932
0.162511,0.849980,4.345000,118.691426
0.163214,0.855980,4.320000,118.707618
0.469833,0.028450,4.455000,118.724289
0.509962,0.013230,4.565000,118.740518
0.510969,0.026800,4.520000,118.757147
0.496586,-0.116240,4.475000,118.773390
0.497868,-0.175710,4.555000,118.789849
0.497666,-0.203060,4.580000,118.805960
0.492401,-0.123310,4.500000,118.822352
0.491675,-0.082630,4.515000,118.839154
0.491675,-0.082630,4.545000,118.855556
0.488688,-0.155330,4.495000,118.871815
0.490066,-0.064780,4.540000,118.888473
0.489335,-0.052160,4.525000,118.904870
0.489537,-0.016790,4.525000,118.921392
0.491270,-0.007370,4.555000,118.937699
0.491984,-0.023550,4.525000,118.954158
0.498695,-0.064940,4.520000,118.970631
0.508843,-0.187630,4.490000,118.986719
0.507791,-0.225530,4.570000,119.003432
0.508010,-0.237310,4.515000,119.019688
0.478490,-0.184780,4.560000,119.036201
0.479997,-0.139980,4.565000,119.052602
0.474125,-0.189150,4.530000,119.069490
0.491883,-0.200010,4.545000,119.085612
0.491602,-0.227350,4.530000,119.101951
0.499066,-0.152500,4.540000,119.118399
0.534543,-0.142990,4.540000,119.134687
0.534543,-0.142990,4.525000,119.150846
0.526218,-0.102570,4.555000,119.167439
0.533339,-0.180650,4.505000,119.183749
0.533165,-0.155910,4.520000,119.200110
0.531202,-0.195210,4.530000,119.216590
0.527551,-0.176160,4.485000,119.233065
0.528648,-0.166910,4.470000,119.249751
0.515221,-0.139820,4.440000,119.265955
0.509180,-0.148950,4.405000,119.282486
0.508010,-0.165080,4.440000,119.298928
0.517426,-0.191730,4.370000,119.315453
0.521864,-0.227930,4.360000,119.331990
0.522939,-0.210370,4.345000,119.348604
0.544325,-0.230110,4.290000,119.364707
0.536832,-0.260200,4.285000,119.381429
0.537086,-0.294070,4.290000,119.397647
0.470688,-0.299840,4.345000,119.414132
0.480667,-0.254030,4.425000,119.430524
0.480312,-0.279310,4.375000,119.447152
0.499252,-0.480960,4.340000,119.463404
0.501367,-0.491590,4.325000,119.479832
0.500276,-0.501370,4.335000,119.496329
0.505400,-0.411080,4.345000,119.512766
0.510361,-0.376350,4.400000,119.529171
0.510429,-0.341770,4.410000,119.545722
0.475413,-0.336090,4.260000,119.562048
0.489560,-0.295080,4.330000,119.578197
0.489560,-0.295080,4.305000,119.594930
0.496580,-0.364450,4.265000,119.610797
0.477792,-0.391160,4.270000,119.627270
0.477792,-0.391160,4.270000,119.643691
0.476279,-0.367180,4.265000,119.660266
0.472893,-0.351570,4.370000,119.676514
0.472893,-0.351570,4.320000,119.692968
0.490826,-0.304090,4.255000,119.709460
0.493182,-0.297720,4.240000,119.725879
0.493402,-0.271650,4.205000,119.742294
0.501237,-0.222960,4.225000,119.758790
0.493813,-0.185180,4.250000,119.775212
0.495016,-0.175700,4.230000,119.792030
0.512167,-0.279390,4.250000,119.808388
0.501569,-0.324360,4.305000,119.825036
0.500349,-0.368880,4.380000,119.841373
0.490640,-0.425750,4.355000,119.857547
0.470531,-0.439410,4.345000,119.874162
0.470013,-0.416630,4.360000,119.890309
0.483277,-0.331700,4.360000,119.907140
