x,y,d,t
0.531314,-0.291980,4.305000,114.708720
0.531022,-0.238020,4.300000,114.725145
0.541552,-0.228360,4.345000,114.741493
0.532951,-0.212530,4.380000,114.758033
0.533345,-0.250990,4.425000,114.774458
0.509793,-0.304740,4.470000,114.790894
0.520976,-0.354350,4.450000,114.807215
0.520734,-0.380630,4.450000,114.823702
0.525549,-0.361570,4.395000,114.840131
0.524705,-0.248970,4.300000,114.856535
0.524559,-0.198400,4.315000,114.872928
0.532254,-0.240560,4.540000,114.889328
0.528159,-0.218770,4.350000,114.905690
0.528159,-0.218770,4.385000,114.922174
0.532788,-0.210000,4.355000,114.938622
0.526027,-0.138690,4.350000,114.955005
0.526044,-0.126460,4.270000,114.971608
0.531528,-0.164260,4.345000,114.988006
0.542199,-0.173660,4.295000,115.004238
0.542576,-0.186710,4.225000,115.020861
0.618271,0.038010,4.205000,115.037182
0.733286,0.334140,3.905000,115.053695
0.736357,0.306270,3.700000,115.070171
0.850944,0.857660,3.695000,115.086522
0.856901,0.866630,3.680000,115.102987
0.852935,0.880200,3.610000,115.119458
0.850353,0.832140,3.660000,115.135821
0.844925,0.851740,3.675000,115.152253
0.842928,0.857600,3.650000,115.168616
0.839007,0.878550,3.710000,115.185036
0.842281,0.849290,3.720000,115.201482
0.844374,0.843030,3.615000,115.218014
0.854893,0.852280,3.615000,115.234421
0.856698,0.824390,3.580000,115.250804
0.856580,0.824810,3.700000,115.267250
0.864719,0.890550,3.735000,115.283618
0.845015,0.862290,3.595000,115.300335
0.845015,0.862290,3.540000,115.316565
0.875154,0.896170,3.595000,115.333016
0.894976,0.879690,3.625000,115.349375
0.894976,0.879690,3.540000,115.365773
0.883878,0.886380,3.520000,115.382344
0.865079,0.915690,3.700000,115.398677
0.865079,0.915690,3.755000,115.414956
0.811484,0.877120,3.585000,115.431567
0.641013,0.730470,3.565000,115.448026
0.641424,0.723410,3.140000,115.464436
0.345717,0.743360,3.305000,115.480849
0.191413,0.705170,3.360000,115.497285
0.193190,0.711910,3.505000,115.513697
0.169492,0.798410,3.660000,115.530160
0.175027,0.745310,3.655000,115.546471
0.171596,0.732380,3.615000,115.562902
0.173497,0.721030,3.685000,115.579411
0.161285,0.726930,3.605000,115.595734
0.161285,0.726930,3.650000,115.612150
0.149652,0.788730,3.580000,115.628679
0.116139,0.790510,3.580000,115.645028
0.114142,0.783090,3.555000,115.661435
0.087614,0.729350,3.570000,115.677924
0.077006,0.720950,3.590000,115.694377
0.074328,0.713180,3.580000,115.710824
0.114783,0.685740,3.725000,115.727192
0.089004,0.749090,3.655000,115.743700
0.100102,0.783430,3.565000,115.760099
0.085972,0.905500,3.500000,115.776527
0.099151,0.952970,3.480000,115.792971
0.096159,0.944590,3.385000,115.809429
0.085843,0.896850,3.465000,115.825802
0.082794,0.802940,3.410000,115.842304
0.076016,0.784230,3.315000,115.858719
0.066464,0.827150,3.315000,115.875067
0.087867,0.855470,3.350000,115.891509
0.097509,0.881820,3.360000,115.908071
0.102554,0.881200,3.320000,115.924473
0.094274,0.880740,3.345000,115.940738
0.092351,0.874980,3.385000,115.957217
0.091394,0.878770,3.475000,115.973595
0.086169,0.842810,3.395000,115.990025
0.083744,0.836760,3.330000,116.006450
0.081641,0.822880,3.355000,116.022916
0.084701,0.860480,3.480000,116.039388
0.087142,0.866570,3.475000,116.055887
0.091198,0.866880,3.485000,116.072215
0.102279,0.880780,3.500000,116.088767
0.098105,0.869270,3.560000,116.105088
0.101013,0.887390,3.475000,116.121487
0.084712,0.854970,3.265000,116.138083
0.079408,0.840550,3.300000,116.154410
