x,y,d,t
-0.039212,0.385000,3.785000,120.223807
-0.030190,0.411000,3.665000,120.240190
-0.030871,0.423770,3.730000,120.256599
-0.033751,0.414250,3.745000,120.273141
-0.042194,0.390370,3.785000,120.289585
-0.038611,0.365450,3.630000,120.305805
-0.006430,0.285200,3.685000,120.322369
-0.011532,0.265910,3.630000,120.338815
0.027359,0.216350,3.510000,120.453705
0.028963,0.175030,3.615000,120.470261
0.028963,0.175030,3.645000,120.486639
0.072973,0.217050,3.370000,120.503105
0.134797,0.133440,3.335000,120.552337
0.147093,0.143380,3.380000,120.568824
0.147093,0.143380,3.340000,120.585214
0.136828,0.130910,3.310000,120.601713
0.162663,0.160750,3.240000,120.618032
0.162663,0.160750,3.240000,120.634573
0.147650,0.085000,3.250000,120.650890
0.167281,0.189440,3.225000,120.667341
0.167281,0.189440,3.205000,120.683808
0.131101,0.114790,3.365000,120.700164
0.084104,0.216590,3.325000,120.716739
0.085606,0.226850,3.305000,120.733134
-0.025082,0.364430,3.175000,120.749541
-0.018934,0.319910,3.170000,120.765948
-0.013388,0.338880,3.250000,120.782406
-0.013259,0.481520,3.250000,120.798869
-0.036237,0.467090,3.270000,120.815213
-0.036237,0.467090,3.280000,120.831699
-0.037559,0.474430,3.190000,120.848083
-0.039826,0.493400,3.210000,120.864507
-0.039826,0.493400,3.255000,120.880959
-0.046412,0.500860,3.220000,120.897388
-0.038397,0.469410,3.300000,120.913708
-0.041541,0.461370,3.185000,120.930202
-0.042182,0.456790,3.095000,120.946623
-0.045659,0.383350,3.125000,120.963060
-0.051683,0.366370,3.175000,120.979454
-0.075257,0.469980,3.140000,120.995953
-0.080326,0.477990,3.240000,121.012410
-0.077007,0.485160,3.280000,121.028795
-0.055733,0.431960,3.260000,121.045128
-0.034409,0.412910,3.290000,121.061560
-0.031439,0.421310,3.170000,121.078133
-0.065217,0.519420,3.295000,121.094455
-0.050282,0.504040,3.250000,121.110968
-0.053382,0.496880,3.220000,121.127384
-0.065926,0.385480,3.310000,121.143837
-0.050372,0.467580,3.235000,121.160207
-0.044022,0.483100,3.230000,121.176628
-0.045169,0.485710,3.215000,121.193093
-0.037772,0.498000,3.230000,121.209410
-0.037772,0.498000,3.230000,121.225952
-0.037081,0.539420,3.290000,121.242361
-0.045344,0.553170,3.180000,121.258726
-0.045344,0.553170,3.325000,121.275329
-0.037542,0.530630,3.235000,121.291659
-0.048589,0.562160,3.265000,121.308075
-0.051886,0.555230,3.325000,121.324478
-0.040546,0.507060,3.365000,121.340949
-0.060739,0.575800,3.270000,121.357374
-0.063985,0.569440,3.230000,121.373839
-0.071247,0.580220,3.180000,121.390200
-0.061471,0.667600,3.175000,121.406614
-0.054737,0.678590,3.205000,121.423145
-0.062719,0.576130,3.175000,121.439485
-0.037750,0.642160,3.150000,121.455942
-0.037750,0.642160,3.150000,121.472354
-0.073142,0.600320,3.160000,121.488763
-0.045282,0.641090,3.440000,121.505271
-0.045282,0.641090,3.430000,121.521544
-0.062236,0.687540,3.050000,121.538026
-0.058534,0.629060,3.175000,121.554574
-0.058534,0.629060,2.980000,121.570791
-0.040979,0.656560,3.115000,121.587337
-0.041243,0.670850,3.240000,121.603816
-0.044483,0.665190,3.205000,121.620236
-0.069874,0.613290,3.160000,121.636752
-0.073868,0.576520,3.080000,121.653064
-0.077266,0.570180,3.125000,121.669460
-0.067844,0.633680,3.245000,121.685943
-0.070099,0.644370,3.230000,121.702329
