x,y,d,t
0.877404,0.949900,3.350000,81.514477
0.888502,0.998740,3.215000,81.530880
0.892400,0.889770,3.120000,81.547370
0.896568,0.876140,3.135000,81.563677
0.921729,0.846550,3.315000,81.580145
0.887484,0.936010,3.235000,81.596580
0.890257,0.929800,3.320000,81.612866
0.897845,0.872110,3.230000,81.629420
0.901271,0.897210,3.335000,81.645745
0.898633,0.902660,3.305000,81.662165
0.903583,0.849760,3.210000,81.678692
0.883428,0.927690,3.310000,81.695072
0.879170,0.941390,3.300000,81.711528
0.885425,0.921080,3.200000,81.727939
0.893750,0.874830,3.200000,81.744545
0.903121,0.843680,3.255000,81.760783
0.934790,0.815320,3.190000,81.777233
0.946220,0.794180,3.185000,81.793649
0.946220,0.794180,3.345000,81.810070
0.645462,0.134060,3.185000,81.826500
0.514619,-0.096330,3.785000,81.842982
0.515964,-0.037670,3.870000,81.859381
0.503122,-0.140450,3.695000,81.875850
0.486073,-0.103610,3.730000,81.892276
0.486073,-0.103610,3.595000,81.908733
0.494240,-0.071140,3.590000,81.925228
0.485381,-0.018610,3.695000,81.941601
0.485381,-0.018610,3.690000,81.958017
0.514203,-0.083810,3.640000,81.974362
0.493728,-0.153040,3.825000,81.990873
0.493728,-0.153040,3.720000,82.007290
0.492142,-0.066570,3.750000,82.023723
0.502154,-0.102420,3.700000,82.040081
0.501485,-0.142730,3.725000,82.056495
0.518608,-0.237250,3.745000,82.072976
0.517319,-0.240160,3.800000,82.089429
0.517190,-0.246830,3.940000,82.105794
0.468314,-0.247490,3.735000,82.122235
0.461379,-0.145710,3.705000,82.138747
0.461609,-0.131550,3.755000,82.154990
0.457408,-0.157730,3.675000,82.171647
0.473225,-0.211300,3.670000,82.187998
0.472449,-0.231560,3.670000,82.204404
0.469918,-0.181520,3.580000,82.220862
0.479711,-0.185800,3.625000,82.237240
0.479671,-0.199720,3.455000,82.253674
0.250655,0.304430,3.460000,82.270184
0.158911,0.694250,3.815000,82.286516
0.158596,0.693240,3.320000,82.302915
0.128818,0.788980,3.240000,82.319394
0.117629,0.770380,3.365000,82.335782
0.125291,0.791960,3.415000,82.352306
0.151565,0.804820,3.300000,82.368676
0.144849,0.695900,3.275000,82.385049
0.150423,0.712920,3.290000,82.401554
0.158624,0.801000,3.410000,82.417941
0.167726,0.837830,3.375000,82.434315
0.167726,0.837830,3.300000,82.450792
0.132946,1.039870,3.420000,82.467316
0.113276,0.993390,3.350000,82.483589
0.110424,0.986490,3.340000,82.500106
0.127220,0.913250,3.230000,82.516509
0.136788,0.962080,3.245000,82.532907
