x,y,d,t
0.512938,0.026590,3.820000,97.507969
0.512229,-0.006670,4.345000,97.524373
0.500720,-0.034650,3.860000,97.540878
0.498521,-0.062180,4.385000,97.557242
0.498436,-0.066630,4.460000,97.573649
0.490589,-0.030810,3.905000,97.590077
0.494398,-0.021510,3.050000,97.606428
0.494386,-0.031450,3.030000,97.622988
0.487872,-0.079210,4.430000,97.639395
0.493048,-0.090700,4.525000,97.655893
0.492659,-0.100030,3.675000,97.672426
0.494099,-0.092160,3.035000,97.688765
0.493582,-0.083290,3.885000,97.705262
0.494409,-0.061700,3.990000,97.721906
0.490184,-0.072990,2.975000,97.738454
0.493070,-0.066570,3.095000,97.754716
0.493098,-0.065600,3.720000,97.771284
0.473276,-0.049740,2.945000,97.787559
0.491928,-0.093450,3.380000,97.803636
0.491928,-0.093450,2.860000,97.819879
0.487383,-0.127240,2.880000,97.836974
0.481865,-0.180030,2.940000,97.853304
0.481522,-0.187940,2.970000,97.869469
0.477719,-0.136350,2.905000,97.886300
0.486281,-0.095490,2.895000,97.902404
0.486860,-0.071670,2.920000,97.919101
0.488536,-0.066100,2.850000,97.935374
0.483997,-0.064090,2.900000,97.951818
0.483384,-0.088490,2.880000,97.968229
0.488615,-0.106160,2.910000,97.984804
0.464394,-0.065520,2.685000,98.000905
0.464894,-0.056240,2.600000,98.017652
0.388507,0.109430,2.360000,98.033805
0.348417,0.212040,2.450000,98.050474
0.350324,0.219810,3.120000,98.066850
0.329411,0.304910,2.540000,98.083393
0.318824,0.307550,2.535000,98.099745
0.318824,0.307550,2.630000,98.116323
0.312586,0.334180,2.535000,98.132521
0.308261,0.346070,2.580000,98.148596
0.310342,0.351240,2.580000,98.165483
0.213159,0.724190,3.045000,98.181858
0.190642,0.785540,3.345000,98.197808
0.187363,0.773440,3.150000,98.214629
0.161476,0.857830,3.235000,98.231122
0.172451,0.831730,3.340000,98.247431
0.172451,0.831730,3.305000,98.264032
0.160121,0.874560,3.360000,98.280281
0.161302,0.886660,3.210000,98.296899
0.159721,0.879260,3.205000,98.313184
0.152139,0.844820,3.115000,98.329787
0.151087,0.827770,3.180000,98.346084
0.145063,0.811700,3.245000,98.362616
0.102076,1.041410,3.250000,98.379044
0.115042,1.035850,3.315000,98.395456
0.123513,1.054970,3.290000,98.411849
0.117033,1.007170,3.270000,98.428370
0.110081,0.987750,3.530000,98.444580
0.114221,0.997660,3.310000,98.460826
0.135928,1.020670,3.275000,98.477628
0.142098,1.029630,3.365000,98.493854
0.142098,1.029630,3.725000,98.510472
0.335733,0.952810,3.460000,98.526637
0.572388,0.823300,3.510000,98.543122
0.572388,0.823300,3.440000,98.559640
0.802372,0.797860,3.535000,98.575984
0.794339,0.853010,3.465000,98.592280
0.794339,0.853010,3.615000,98.608909
0.810427,0.835790,3.210000,98.624947
0.799756,0.874330,3.185000,98.641673
0.801708,0.868320,3.755000,98.657785
0.804521,0.807390,3.260000,98.674431
0.838963,0.762620,3.135000,98.690786
0.845774,0.727870,3.175000,98.707199
0.886218,0.736530,3.145000,98.723517
0.854257,0.779540,3.260000,98.740017
0.855882,0.775610,3.275000,98.756361
0.889233,0.758870,3.210000,98.772966
0.874889,0.770200,3.260000,98.789452
0.874158,0.767620,3.205000,98.805823
0.870536,0.724880,3.235000,98.822527
0.897418,0.862870,3.305000,98.838896
0.892766,0.880920,3.365000,98.855173
0.861519,0.945430,3.250000,98.871774
0.862329,0.947100,3.260000,98.888333
0.863229,0.941740,3.195000,98.904408
0.857289,0.919950,3.175000,98.921204
0.873236,0.907750,3.215000,98.937270
0.873894,0.905460,3.235000,98.953650
0.781272,0.754220,3.780000,98.969954
0.700666,0.551090,3.625000,98.986992
0.700666,0.551090,3.545000,99.003041
0.645198,0.447160,4.100000,99.019760
0.659019,0.408570,3.990000,99.035711
0.659019,0.408570,4.075000,99.052651
0.654867,0.452060,3.925000,99.068899
0.644304,0.459610,3.935000,99.084900
0.644866,0.470310,3.940000,99.101725
0.653231,0.446510,4.060000,99.118348
0.651706,0.461960,4.000000,99.134677
0.645350,0.499610,4.085000,99.150952
0.496316,0.195840,4.080000,99.167532
0.501496,0.192060,4.115000,99.184152
0.501536,0.182960,3.860000,99.200506
0.471909,0.019700,3.080000,99.216619
0.470334,0.005490,3.195000,99.233339
0.469715,-0.014090,3.165000,99.249593
0.479097,-0.028090,3.030000,99.266288
0.482349,-0.042130,3.150000,99.282346
0.481556,-0.078580,3.100000,99.298989
0.462701,-0.078130,2.995000,99.315386
0.476707,-0.253440,3.755000,99.332017
0.475419,-0.303000,3.115000,99.348165
0.486635,-0.351460,3.135000,99.364757
0.483164,-0.266010,3.150000,99.381051
0.483164,-0.266010,3.135000,99.397589
0.492344,-0.310440,3.105000,99.413875
0.492839,-0.305990,3.105000,99.430475
0.493334,-0.281110,3.165000,99.446801
0.470789,-0.286540,3.095000,99.462750
0.468657,-0.263880,3.100000,99.479703
0.469524,-0.225680,3.090000,99.496181
0.485465,-0.188560,3.075000,99.512599
0.513027,-0.166780,3.040000,99.528844
0.513388,-0.142040,3.065000,99.545454
0.498605,-0.128170,3.010000,99.561734
0.503684,-0.135150,3.070000,99.578280
0.503223,-0.160490,3.070000,99.594547
