x,y,d,t
0.577619,-0.020230,2.570000,170.466881
0.577619,-0.020230,2.565000,170.483571
0.548836,-0.057160,2.555000,170.500249
0.549590,-0.030900,2.600000,170.516579
0.549590,-0.030900,2.520000,170.533071
0.556773,-0.023720,2.510000,170.549470
0.560131,-0.013280,2.545000,170.565993
0.559884,-0.003130,2.535000,170.582254
0.569750,0.018960,2.535000,170.598948
0.564710,0.020470,2.560000,170.615167
0.564474,0.040340,2.590000,170.631808
0.566240,0.004980,2.460000,170.647971
0.558129,-0.018370,2.455000,170.664040
0.558326,-0.028930,2.510000,170.680559
0.556700,-0.057150,2.500000,170.697371
0.557369,-0.116280,2.555000,170.713597
0.557533,-0.137260,2.545000,170.730094
0.555440,-0.099760,2.530000,170.746757
0.516644,-0.070740,2.540000,170.762782
0.516644,-0.070740,2.480000,170.779045
0.515086,-0.046930,2.500000,170.795527
0.536827,-0.085950,2.550000,170.812472
0.536827,-0.085950,2.530000,170.828625
0.496929,-0.085020,2.510000,170.845073
0.494634,-0.080690,2.570000,170.861580
0.494634,-0.080690,2.570000,170.878157
0.507138,-0.070630,2.535000,170.894499
0.502768,-0.059920,2.525000,170.910681
0.502768,-0.059920,2.530000,170.927376
0.520250,-0.061330,2.520000,170.943435
0.516954,-0.049820,3.315000,170.960195
0.516954,-0.049820,2.595000,170.976316
0.518816,-0.021530,2.495000,170.993167
0.517983,-0.019270,2.565000,171.009381
0.517983,-0.019270,2.560000,171.025972
0.502543,-0.010970,2.535000,171.042257
0.489537,-0.012390,2.525000,171.058893
0.489206,-0.024280,2.620000,171.075115
0.486039,-0.068970,2.520000,171.091821
0.488362,-0.085280,2.520000,171.108004
0.488643,-0.075820,2.495000,171.124517
0.491090,-0.077270,2.495000,171.140868
0.478063,-0.078800,2.500000,171.157340
0.478119,-0.076040,2.580000,171.173839
0.488688,-0.083260,2.530000,171.190276
0.466419,-0.057130,2.510000,171.206645
0.466419,-0.057130,2.515000,171.223143
0.468438,-0.046180,2.475000,171.239578
0.479654,-0.054250,2.580000,171.255800
0.479654,-0.054250,2.530000,171.272331
0.486326,-0.072130,2.465000,171.288667
0.487012,-0.024090,2.435000,171.305288
0.487074,-0.013440,2.450000,171.321606
0.476904,0.002460,2.445000,171.338226
0.476246,-0.014030,2.535000,171.354306
0.476836,0.002510,2.515000,171.370438
0.482979,-0.033270,2.410000,171.386916
0.487282,-0.060790,2.455000,171.403845
0.486562,-0.092160,2.495000,171.419954
0.485212,-0.151500,2.460000,171.436493
0.487079,-0.119800,2.435000,171.452829
0.487496,-0.095660,2.435000,171.469039
0.491523,-0.052410,2.430000,171.485675
0.494420,-0.020120,2.425000,171.502095
0.494420,-0.020120,2.420000,171.518389
0.490837,-0.030260,2.435000,171.534976
0.496484,-0.054110,2.480000,171.551366
