x,y,d,t
0.220100,0.751300,2.840000,107.964772
0.317936,0.636480,2.850000,107.981277
0.312541,0.646860,2.830000,107.997790
0.312181,0.638330,2.820000,108.014159
0.299846,0.587610,2.920000,108.030499
0.296577,0.621010,2.855000,108.047024
0.297207,0.631970,2.855000,108.063525
0.305409,0.778470,2.830000,108.079825
0.293861,0.729560,2.935000,108.096363
0.293861,0.729560,2.935000,108.112753
0.473889,0.273710,2.815000,108.129199
0.479075,0.276620,2.790000,108.145691
0.479075,0.276620,2.785000,108.162131
0.484109,0.199610,2.775000,108.178484
0.464900,-0.045410,3.185000,108.194922
0.464900,-0.045410,3.195000,108.211363
0.480599,-0.107670,3.435000,108.227851
0.509000,-0.145620,3.565000,108.244123
0.509028,-0.133640,3.400000,108.260551
0.480093,-0.028020,3.325000,108.277136
0.484638,-0.084560,3.395000,108.293421
0.485887,-0.050670,3.365000,108.309926
0.482652,0.023940,3.285000,108.326343
0.492339,0.005040,3.405000,108.342749
0.491720,-0.017960,3.430000,108.359264
0.488801,-0.064210,3.295000,108.375594
0.486927,-0.016080,3.480000,108.392005
0.486511,-0.025820,3.470000,108.408452
0.480166,0.027350,3.430000,108.424858
0.498931,0.006670,3.395000,108.441264
0.499409,0.017600,3.375000,108.457732
0.497232,-0.030970,3.320000,108.474112
0.491202,-0.083210,3.340000,108.490494
0.490595,-0.106500,3.265000,108.506957
0.487293,-0.096620,3.370000,108.523458
0.480718,-0.103450,3.345000,108.539840
0.481207,-0.095330,3.390000,108.556336
0.497637,-0.111700,3.380000,108.572682
0.485229,-0.091920,3.310000,108.589109
0.484655,-0.105360,3.365000,108.605625
0.483305,-0.114850,3.490000,108.621993
0.500951,-0.113080,3.430000,108.638531
0.501086,-0.106650,3.345000,108.654836
0.502003,-0.119060,3.495000,108.671297
0.487850,-0.150080,3.425000,108.687799
0.487850,-0.150080,3.425000,108.704279
0.485459,-0.121280,3.580000,108.720551
0.499342,-0.080020,3.455000,108.737135
0.499837,-0.058500,3.470000,108.753541
0.497317,0.042390,3.400000,108.769940
0.497458,0.015830,3.420000,108.786314
0.497823,0.023210,3.425000,108.802774
0.485611,0.040930,3.310000,108.819155
