x,y,d,t
0.850994,1.002910,3.320000,150.342077
0.857435,1.030860,3.325000,150.358516
0.860293,1.020860,3.295000,150.374963
0.851349,0.985570,2.640000,150.391822
0.845257,0.963370,3.190000,150.408049
0.848306,0.951440,3.220000,150.424630
0.876808,0.946730,3.255000,150.441014
0.866621,0.744930,3.340000,150.457064
0.866621,0.744930,2.885000,150.473750
0.859308,0.672170,2.915000,150.490235
0.854077,0.703380,2.965000,150.506654
0.849498,0.724430,2.965000,150.523250
0.841083,0.692130,2.850000,150.539546
0.818949,0.766560,2.830000,150.556125
0.816485,0.779330,2.850000,150.572536
0.831177,0.720140,2.910000,150.588750
0.742100,0.694510,3.195000,150.605396
0.743259,0.688000,2.850000,150.621570
0.506660,0.264120,3.420000,150.638074
0.491669,0.208310,3.435000,150.654521
0.491653,0.207630,3.775000,150.670920
0.515497,0.206390,3.610000,150.687233
0.490201,0.204710,3.550000,150.704116
0.490201,0.204710,3.640000,150.720214
0.504613,0.251880,3.905000,150.736345
0.495196,0.214320,3.965000,150.752932
0.494909,0.197520,3.890000,150.769396
0.504579,0.160200,3.775000,150.785557
0.478653,0.155540,3.880000,150.802131
0.479069,0.172720,3.765000,150.818442
0.485943,0.212670,3.855000,150.834787
0.480273,0.219270,3.600000,150.851295
0.479778,0.199100,3.715000,150.867884
0.494651,0.199270,3.940000,150.884207
0.472269,0.191440,3.925000,150.900596
0.471836,0.175060,3.870000,150.917216
0.483800,0.111480,3.670000,150.933804
0.483873,0.003930,3.955000,150.950123
0.484267,0.013690,2.640000,150.966609
0.483946,-0.060220,2.675000,150.983317
0.476780,-0.095580,2.665000,150.999457
0.476285,-0.118890,2.665000,151.016080
0.478749,-0.116660,2.695000,151.032501
0.497092,-0.179500,2.700000,151.048753
0.497103,-0.166720,2.690000,151.065248
0.492367,-0.171370,2.655000,151.081883
0.488705,-0.120480,2.685000,151.098158
0.489099,-0.096580,2.690000,151.114567
0.465389,-0.106210,2.650000,151.131063
0.453290,-0.107340,2.625000,151.147526
0.453290,-0.107340,2.650000,151.163796
0.456221,-0.013270,2.625000,151.180505
0.464270,-0.067270,2.645000,151.196737
0.464270,-0.067270,2.660000,151.213277
0.465693,-0.049340,2.580000,151.229610
0.463623,-0.061230,2.645000,151.246134
0.463792,-0.050850,2.640000,151.262238
0.467330,-0.037110,2.585000,151.278604
0.465063,-0.004390,2.645000,151.295357
0.464827,-0.017440,3.490000,151.311540
0.213074,0.585140,2.790000,151.328195
0.112899,0.863810,3.430000,151.344381
0.110885,0.859550,3.425000,151.361129
0.123597,0.857170,3.480000,151.377304
0.133891,0.833930,3.345000,151.393959
0.139798,0.851150,2.810000,151.410253
0.110756,0.971510,3.315000,151.426806
0.113287,0.893720,3.315000,151.443051
0.109574,0.883260,3.380000,151.459801
0.122197,0.910890,3.215000,151.475928
0.119401,0.906380,3.480000,151.492598
0.119401,0.906380,3.375000,151.508847
0.117072,0.905780,3.360000,151.525389
0.129189,0.875430,2.890000,151.541494
0.127428,0.868490,3.360000,151.558233
0.106104,0.916810,3.360000,151.574472
0.102768,0.889910,3.445000,151.590581
0.100366,0.884700,3.335000,151.607125
0.127445,0.861960,2.770000,151.623435
0.124441,0.831310,2.820000,151.640321
