x,y,d,t
0.085342,0.761310,2.625000,104.739859
0.081444,0.754890,2.770000,104.756480
0.161144,0.794050,2.555000,104.772756
0.125617,0.887880,2.510000,104.789232
0.136873,0.919490,2.715000,104.805641
0.142779,0.952070,2.595000,104.822196
0.093037,0.989110,2.605000,104.838523
0.093037,0.989110,2.665000,104.855055
0.147948,0.979080,2.670000,104.871363
0.134836,0.889560,2.700000,104.887961
0.134836,0.889560,2.700000,104.904329
0.165898,0.863940,2.285000,104.920356
0.172445,0.874710,2.685000,105.101083
0.405253,0.465450,2.785000,105.117608
0.432793,0.424560,2.785000,105.133855
0.432793,0.424560,2.815000,105.150379
0.456547,0.448700,2.845000,105.166674
0.426926,0.495010,2.875000,105.183154
0.427364,0.484250,2.865000,105.199593
0.426391,0.465590,2.725000,105.216065
0.415754,0.416360,2.845000,105.232545
0.416019,0.405030,2.790000,105.248901
0.423236,0.387920,2.945000,105.265368
0.417155,0.469050,2.835000,105.282098
0.416879,0.479570,2.835000,105.298138
0.485398,0.500400,2.660000,105.314952
0.527478,0.444110,2.145000,105.331239
0.525521,0.455600,2.685000,105.347679
0.532316,0.950610,2.260000,105.363920
0.588043,0.778740,2.670000,105.380732
0.588043,0.778740,2.625000,105.397026
0.462858,1.414640,2.045000,106.398846
