x,y,d,t
0.107729,0.874200,4.640000,111.019309
0.105170,0.968690,4.670000,111.035669
0.111178,0.986570,4.670000,111.051988
0.150418,0.974790,4.690000,111.068440
0.137075,0.985200,4.680000,111.084940
0.139477,0.991000,4.680000,111.101387
0.171635,0.991180,4.685000,111.117809
0.171933,0.976560,4.695000,111.134215
0.168136,0.964460,4.685000,111.150646
0.165082,1.316650,4.500000,111.167087
0.379355,0.291050,4.445000,111.413562
0.370648,0.356790,4.555000,111.429927
0.367829,0.326730,4.540000,111.446329
0.374591,0.263360,4.455000,111.462866
0.367329,0.182780,4.440000,111.479235
0.368218,0.192440,4.465000,111.495643
0.220398,0.591800,4.630000,111.512041
0.104388,0.770860,4.725000,111.528500
0.109377,0.786730,4.630000,111.544905
0.130145,0.790830,4.570000,111.561415
0.132839,0.752380,4.640000,111.577749
0.134549,0.759840,4.665000,111.594254
0.151514,0.797200,4.680000,111.610613
0.125049,0.803780,4.695000,111.627106
0.127473,0.810480,4.700000,111.643475
0.270680,0.857150,4.685000,111.659929
0.437613,0.791050,4.765000,111.676294
0.435819,0.762950,4.735000,111.692763
0.778589,0.910810,4.715000,111.709154
0.838417,0.925100,4.765000,111.725710
0.839699,0.919480,4.775000,111.742062
0.846972,0.902240,4.725000,111.758492
0.832297,0.958860,4.755000,111.774881
0.829029,0.971080,4.755000,111.791300
0.826464,0.936240,4.720000,111.807573
0.840020,0.984950,4.760000,111.824119
0.842000,0.978600,4.750000,111.840666
0.847541,0.892150,4.710000,111.857088
0.862886,0.927370,4.735000,111.873508
0.861035,0.933380,4.720000,111.889957
0.825356,0.921160,4.745000,111.906322
0.839131,0.976320,4.755000,111.922796
0.832331,1.000760,4.725000,111.939278
0.824793,0.963770,4.725000,111.955639
0.814527,0.976550,4.675000,111.972035
0.814527,0.976550,4.685000,111.988440
0.867661,0.982220,4.675000,112.004932
0.841747,0.987180,4.605000,112.021308
0.851428,0.953780,4.630000,112.037796
0.607584,-0.084730,4.695000,112.054178
0.526550,-0.227000,4.845000,112.070677
0.526617,-0.274200,4.895000,112.087016
0.519046,-0.202290,4.870000,112.103431
0.503043,-0.207310,4.885000,112.119862
0.503268,-0.179680,4.860000,112.136292
0.513658,-0.271610,4.820000,112.152752
0.536579,-0.237910,4.850000,112.169119
0.536579,-0.237910,4.820000,112.185612
0.525127,-0.214800,4.665000,112.202091
0.529919,-0.198650,4.760000,112.218465
0.529919,-0.198650,4.835000,112.234987
0.502897,-0.168470,4.640000,112.251370
0.507363,-0.189450,4.720000,112.267779
0.507211,-0.177390,4.725000,112.284196
0.521662,-0.130150,4.765000,112.300610
0.518923,-0.130870,4.740000,112.317088
0.518951,-0.107020,4.735000,112.333510
0.508376,-0.107880,4.720000,112.349929
0.537395,-0.115320,4.750000,112.366297
0.537395,-0.115320,4.585000,112.382807
0.443244,-0.178880,4.730000,112.399224
0.459005,-0.119390,4.725000,112.415686
0.459444,-0.108630,4.860000,112.432132
0.445668,-0.093640,4.665000,112.448527
0.448768,-0.136380,4.765000,112.464919
0.448171,-0.148190,4.795000,112.481357
0.449223,-0.160200,4.645000,112.497742
0.468050,-0.168810,4.805000,112.514140
0.468067,-0.168080,4.735000,112.530765
0.455748,-0.138980,4.635000,112.546940
0.468095,-0.147350,4.570000,112.563462
0.468590,-0.150920,4.660000,112.579936
0.461576,-0.216870,4.585000,112.596367
0.441005,-0.275500,4.590000,112.612877
0.439784,-0.302220,4.665000,112.629184
0.470806,-0.219170,4.630000,112.645518
0.525622,-0.188150,4.555000,112.662014
0.525582,-0.158230,4.545000,112.678443
0.525785,-0.068330,4.590000,112.694986
0.518990,-0.081590,4.530000,112.711390
0.519125,-0.093850,4.605000,112.727697
0.515379,-0.078610,4.550000,112.744189
0.515722,-0.134780,4.600000,112.760567
0.515637,-0.123360,4.680000,112.777077
0.539347,-0.145410,4.580000,112.793508
0.527883,-0.101980,4.635000,112.809915
0.527984,-0.090160,4.650000,112.826348
0.528429,-0.089750,4.585000,112.842705
0.536596,-0.104770,4.565000,112.859249
0.536557,-0.139140,4.675000,112.875625
0.525026,-0.201140,4.485000,112.892092
0.495129,-0.210390,4.670000,112.908458
0.495489,-0.198260,4.560000,112.924860
0.451259,-0.288910,4.620000,112.941313
0.442439,-0.302200,4.625000,112.957798
0.442636,-0.290230,4.540000,112.974157
0.442451,-0.243270,4.620000,112.990559
0.438164,-0.207580,4.660000,113.007046
0.439042,-0.182200,4.615000,113.023425
0.439632,-0.184560,4.555000,113.039877
0.449184,-0.165070,4.635000,113.056362
0.448188,-0.202150,4.650000,113.072790
0.469704,0.040780,3.925000,113.089229
0.438164,-0.368660,4.615000,113.384916
0.444554,-0.318510,4.540000,113.401316
0.444774,-0.305640,4.500000,113.417616
0.459798,-0.340420,4.550000,113.434199
0.460344,-0.260270,4.660000,113.450635
0.460974,-0.235080,4.695000,113.467101
0.465086,-0.220680,4.615000,113.483505
0.475571,-0.283290,4.795000,113.499954
0.475498,-0.296720,4.620000,113.516432
0.477821,-0.271320,4.630000,113.532756
0.479255,-0.334080,4.700000,113.549218
0.479238,-0.334850,4.640000,113.565669
0.466548,-0.331590,4.760000,113.581948
0.464084,-0.240510,4.795000,113.598524
0.464658,-0.216160,4.780000,113.614933
0.452109,-0.227950,4.885000,113.631255
0.460327,-0.306390,4.935000,113.647726
0.459843,-0.318400,4.795000,113.664082
0.470789,-0.240230,4.765000,113.680616
0.473383,-0.316800,4.730000,113.697057
0.473394,-0.316030,4.795000,113.713369
0.456676,-0.268570,4.810000,113.729873
0.446422,-0.253000,4.795000,113.746218
0.446231,-0.266030,4.655000,113.762798
0.456907,-0.297940,4.700000,113.779259
0.447288,-0.283070,4.665000,113.795551
0.446697,-0.295380,4.720000,113.812008
0.454016,-0.311850,4.610000,113.828513
0.448222,-0.291760,4.765000,113.844923
0.447839,-0.309250,4.555000,113.861388
0.460664,-0.330470,4.585000,113.877816
0.444762,-0.361270,4.740000,113.894035
0.444172,-0.373810,4.735000,113.910550
0.452649,-0.313320,4.675000,113.927119
0.461390,-0.251070,4.735000,113.943499
0.462841,-0.200320,4.750000,113.959823
0.444931,-0.186180,4.680000,113.976418
0.466408,-0.238680,4.620000,113.992710
0.465283,-0.277380,4.675000,114.009158
0.434728,-0.316850,4.720000,114.025593
0.435881,-0.298390,4.710000,114.042041
0.435099,-0.321460,4.685000,114.058490
0.444875,-0.414700,4.690000,114.074915
0.444307,-0.444220,4.450000,114.091365
0.444307,-0.444220,4.620000,114.107792
