x,y,d,t
0.509939,0.005580,3.640000,96.530037
0.510643,0.031900,3.535000,96.546484
0.506936,-0.128050,3.800000,96.562919
0.512431,-0.126390,3.685000,96.579329
0.512431,-0.126390,3.740000,96.595765
0.490522,-0.116300,3.630000,96.612164
0.487529,-0.037520,3.475000,96.628562
0.487462,-0.050780,3.700000,96.645092
0.506098,-0.143700,3.680000,96.661451
0.520357,-0.094580,3.460000,96.677903
0.519519,-0.108300,3.775000,96.694348
0.479840,-0.134610,3.690000,96.710796
0.504821,-0.130120,3.590000,96.727028
0.506294,-0.075520,3.785000,96.743594
0.515311,-0.034510,3.645000,96.760067
0.493976,-0.068910,3.630000,96.776337
0.492918,-0.109460,3.640000,96.792871
0.503763,-0.128350,3.380000,96.809362
0.343586,0.027820,3.265000,96.825700
0.338394,-0.020660,3.370000,96.842159
0.078699,0.793410,3.560000,96.858687
0.083508,0.693140,3.405000,96.875043
0.083508,0.693140,3.635000,96.891455
0.108416,0.709950,3.425000,96.907877
0.078474,0.767030,3.505000,96.924312
0.086501,0.788110,3.480000,96.940747
0.112606,0.795950,3.385000,96.957216
0.104647,0.777740,3.395000,96.973576
0.116375,0.808080,3.425000,96.990044
0.125302,0.869820,3.345000,97.006428
0.131337,0.934010,3.530000,97.022808
0.131337,0.934010,3.445000,97.039233
0.160126,1.081580,3.290000,97.055712
0.153359,1.058300,3.330000,97.072132
0.157719,1.067640,3.400000,97.088606
0.151379,1.024170,3.220000,97.105042
0.166589,1.119850,3.305000,97.121363
0.166589,1.119850,3.385000,97.137854
0.146705,1.084250,3.325000,97.154305
0.163158,1.106540,3.410000,97.170704
0.156813,1.092760,3.390000,97.187166
0.187492,1.371600,3.305000,97.203589
0.248366,1.021600,3.330000,97.318587
0.248366,1.021600,3.190000,97.335098
0.259661,1.122650,3.230000,97.351479
0.225348,0.990250,3.155000,97.367908
0.222834,0.982960,3.155000,97.384227
0.264577,1.120000,3.095000,97.400724
0.244586,1.129300,3.160000,97.417198
0.244586,1.129300,3.095000,97.433601
0.146058,1.112870,3.400000,97.449947
0.126607,0.917630,3.445000,97.466432
0.124250,0.911280,3.235000,97.482896
0.118496,0.967450,3.380000,97.499229
0.122011,1.065500,3.550000,97.515724
0.118569,1.058840,3.380000,97.532169
0.101761,1.047090,3.260000,97.548717
0.148460,0.969240,3.250000,97.565019
0.159125,0.994350,3.345000,97.581376
0.211224,0.818170,3.210000,97.597885
0.360905,0.332480,3.760000,97.614215
0.358379,0.311360,3.415000,97.630629
0.494634,-0.080390,3.780000,97.647118
0.467459,-0.108260,3.920000,97.663598
0.466323,-0.134250,3.585000,97.679995
0.490505,-0.203740,3.705000,97.696498
0.472848,-0.112840,3.800000,97.712916
0.472848,-0.112840,3.690000,97.729390
0.515778,-0.188610,3.615000,97.745725
0.481201,-0.136040,3.655000,97.762204
0.481061,-0.149760,3.640000,97.778615
0.496338,-0.100200,3.615000,97.795085
0.491011,-0.192150,3.685000,97.811477
0.490077,-0.207240,3.545000,97.827919
0.500124,-0.256810,3.610000,97.844200
0.470688,-0.165530,3.550000,97.860707
0.472865,-0.112120,3.615000,97.877205
0.484812,-0.055990,3.725000,97.893576
0.504736,-0.116890,3.755000,97.909919
0.505287,-0.079110,3.650000,97.926454
0.525954,-0.013280,3.810000,97.942835
0.528839,-0.022410,3.830000,97.959324
0.529239,0.000870,3.825000,97.975690
0.533907,-0.045940,3.825000,97.992170
0.535246,0.033320,3.815000,98.008637
0.534864,0.006980,3.860000,98.024881
0.537316,0.019470,3.690000,98.041420
0.495275,-0.119450,3.680000,98.057835
0.495331,-0.131240,4.015000,98.074287
0.537569,-0.177250,3.810000,98.090800
0.535257,-0.134720,3.840000,98.107163
0.535336,-0.173230,3.815000,98.123519
0.522303,-0.200340,3.690000,98.140037
0.518855,-0.237740,3.955000,98.156403
0.518208,-0.251900,3.765000,98.172818
0.517263,-0.360880,4.020000,98.189282
0.511655,-0.284430,3.955000,98.205696
0.512392,-0.268530,3.900000,98.222229
0.503358,-0.234980,3.790000,98.238727
0.513956,-0.291400,3.790000,98.255079
0.512769,-0.348040,3.805000,98.271557
0.531854,-0.361230,3.830000,98.287786
0.476094,-0.253760,4.000000,98.304314
0.477112,-0.214220,3.760000,98.320773
0.498667,-0.188800,3.775000,98.337126
0.493194,-0.071180,3.845000,98.353570
0.495652,0.013430,3.975000,98.370048
0.488660,0.059340,3.890000,98.386486
0.502166,0.001180,3.815000,98.402976
0.501986,-0.013870,3.860000,98.419395
0.494285,-0.059700,3.785000,98.435770
0.485330,-0.134010,3.840000,98.452222
0.482692,-0.195590,3.765000,98.468613
0.467819,-0.158340,3.830000,98.485003
0.482743,-0.132460,3.750000,98.501344
0.484531,-0.093720,3.735000,98.517731
0.476690,-0.038000,3.670000,98.534169
0.509366,0.000350,3.850000,98.550747
0.509444,-0.009500,3.405000,98.567098
0.190490,0.531980,3.370000,98.583596
0.153641,1.024570,3.585000,98.600077
0.148156,1.012340,3.385000,98.616464
0.109119,0.926570,3.335000,98.632968
0.118051,0.967010,3.490000,98.649326
0.114901,0.960970,3.250000,98.665665
0.114980,0.942570,3.260000,98.682168
0.128907,0.967070,3.305000,98.698535
0.134533,0.979750,3.465000,98.714963
0.137098,0.953130,3.310000,98.731464
0.147532,1.023940,3.290000,98.747881
0.152859,1.035670,3.285000,98.764289
0.158332,1.074920,3.265000,98.780709
0.137936,0.820920,3.355000,98.797093
0.132451,0.806270,3.320000,98.813469
0.147459,0.770910,3.265000,98.829934
0.135331,0.803140,3.265000,98.846474
0.130049,0.788840,3.225000,98.862908
0.129554,0.739730,3.210000,98.879379
0.279646,0.415390,3.190000,98.895703
0.283021,0.434360,3.375000,98.912293
0.479244,-0.067910,3.320000,98.928699
0.484188,-0.095310,3.380000,98.944995
0.485251,-0.081860,3.685000,98.961467
0.467139,-0.099400,3.595000,98.977918
0.489723,-0.073770,3.610000,98.994370
