stim,calib_loop.thisRepN,calib_loop.thisTrialN,calib_loop.thisN,calib_loop.thisIndex,stimulus_loop.thisRepN,stimulus_loop.thisTrialN,stimulus_loop.thisN,stimulus_loop.thisIndex,calib_instr_text.started,calib_instr_text.stopped,calib_text.started,calib_text.stopped,calib_resp.keys,calib_resp.rt,calib_resp.started,calib_resp.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,layout.started,layout.stopped,closing_text.started,closing_text.stopped,closing_key_resp.keys,closing_key_resp.rt,closing_key_resp.started,closing_key_resp.stopped,participant,task,date,expName,psychopyVersion,frameRate,
,0,0,0,0,,,,,15.284226899995701,None,33.06919899999775,None,['y'],[8.344813499999873],33.06919899999775,None,,,,,,,,,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
,1,0,1,0,,,,,,,54.437108599995554,None,['n'],[2.0887432000017725],54.437108599995554,None,,,,,,,,,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
,,,,,,,,,,,,,,,,,56.55200429999968,None,space,12.877395200004685,56.55200429999968,None,,,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout1.png,,,,,0,0,0,0,,,,,,,,,,,,,,,69.66965340000024,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout9.jpg,,,,,0,1,1,8,,,,,,,,,,,,,,,74.60269789999438,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout4.png,,,,,0,2,2,3,,,,,,,,,,,,,,,79.56953639999847,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout2.png,,,,,0,3,3,1,,,,,,,,,,,,,,,84.58661609999399,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout11.jpg,,,,,0,4,4,10,,,,,,,,,,,,,,,89.61980369999947,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout8.jpg,,,,,0,5,5,7,,,,,,,,,,,,,,,94.60329479999928,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout3.png,,,,,0,6,6,2,,,,,,,,,,,,,,,99.62011679999705,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout5.jpg,,,,,0,7,7,4,,,,,,,,,,,,,,,104.60389929999656,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout10.jpg,,,,,0,8,8,9,,,,,,,,,,,,,,,109.57039749999967,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout6.jpg,,,,,0,9,9,5,,,,,,,,,,,,,,,115.58729939999466,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout12.jpg,,,,,0,10,10,11,,,,,,,,,,,,,,,119.58735239999805,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
./stimuli/layout7.jpg,,,,,0,11,11,6,,,,,,,,,,,,,,,124.58782029999566,None,,,,,,,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
,,,,,,,,,,,,,,,,,,,,,,,,,130.4543776999999,None,space,13.05500320000283,130.4543776999999,None,12,Experiment,2022_Nov_20_1529,PackagingExperiment,2021.2.3,59.9796548997565,
