stim,calib_loop.thisRepN,calib_loop.thisTrialN,calib_loop.thisN,calib_loop.thisIndex,stimulus_loop.thisRepN,stimulus_loop.thisTrialN,stimulus_loop.thisN,stimulus_loop.thisIndex,calib_instr_text.started,calib_instr_text.stopped,calib_text.started,calib_text.stopped,calib_resp.keys,calib_resp.rt,calib_resp.started,calib_resp.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,layout.started,layout.stopped,closing_text.started,closing_text.stopped,closing_key_resp.keys,closing_key_resp.rt,closing_key_resp.started,closing_key_resp.stopped,participant,task,date,expName,psychopyVersion,frameRate,
,0,0,0,0,,,,,15.58471770000142,None,37.27115100000083,None,['n'],[6.436621899998499],37.27115100000083,None,,,,,,,,,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
,,,,,,,,,,,,,,,,,43.73540250000042,None,space,7.476336899997477,43.73540250000042,None,,,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout8.jpg,,,,,0,0,0,7,,,,,,,,,,,,,,,51.58623179999995,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout1.png,,,,,0,1,1,0,,,,,,,,,,,,,,,56.48580600000059,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout6.jpg,,,,,0,2,2,5,,,,,,,,,,,,,,,62.51930309999989,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout2.png,,,,,0,3,3,1,,,,,,,,,,,,,,,66.40273010000055,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout5.jpg,,,,,0,4,4,4,,,,,,,,,,,,,,,71.46955960000014,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout9.jpg,,,,,0,5,5,8,,,,,,,,,,,,,,,77.51973550000002,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout7.jpg,,,,,0,6,6,6,,,,,,,,,,,,,,,81.51982250000037,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout4.png,,,,,0,7,7,3,,,,,,,,,,,,,,,86.58668200000102,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout11.jpg,,,,,0,8,8,10,,,,,,,,,,,,,,,91.53677160000007,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout10.jpg,,,,,0,9,9,9,,,,,,,,,,,,,,,96.5368870000002,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout12.jpg,,,,,0,10,10,11,,,,,,,,,,,,,,,101.43703749999986,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
./stimuli/layout3.png,,,,,0,11,11,2,,,,,,,,,,,,,,,106.47053610000148,None,,,,,,,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
,,,,,,,,,,,,,,,,,,,,,,,,,111.2372876999998,None,space,2.414277599998968,111.2372876999998,None,005,Experiment,2022_Nov_15_2010,PackagingExperiment,2021.2.3,59.99476845607833,
