stim,calib_loop.thisRepN,calib_loop.thisTrialN,calib_loop.thisN,calib_loop.thisIndex,stimulus_loop.thisRepN,stimulus_loop.thisTrialN,stimulus_loop.thisN,stimulus_loop.thisIndex,calib_instr_text.started,calib_instr_text.stopped,calib_text.started,calib_text.stopped,calib_resp.keys,calib_resp.rt,calib_resp.started,calib_resp.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,layout.started,layout.stopped,closing_text.started,closing_text.stopped,closing_key_resp.keys,closing_key_resp.rt,closing_key_resp.started,closing_key_resp.stopped,participant,task,date,expName,psychopyVersion,frameRate,
,0,0,0,0,,,,,20.44038890000229,None,45.42139820000011,None,['y'],[4.143116199993528],45.42139820000011,None,,,,,,,,,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
,1,0,1,0,,,,,,,63.22499140000582,None,['n'],[4.043756499995652],63.22499140000582,None,,,,,,,,,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
,,,,,,,,,,,,,,,,,67.29173820000142,None,space,11.287397899992357,67.29173820000142,None,,,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout6.jpg,,,,,0,0,0,5,,,,,,,,,,,,,,,78.92447630000242,83.92567520000011,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout5.jpg,,,,,0,1,1,4,,,,,,,,,,,,,,,86.28951349999988,None,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout3.png,,,,,0,2,2,2,,,,,,,,,,,,,,,90.89228140000341,95.89254780000192,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout11.jpg,,,,,0,3,3,10,,,,,,,,,,,,,,,98.63359190000483,None,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout7.jpg,,,,,0,4,4,6,,,,,,,,,,,,,,,103.04456880000362,108.05962960000033,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout12.jpg,,,,,0,5,5,11,,,,,,,,,,,,,,,108.79361390000122,113.79322640000464,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout4.png,,,,,0,6,6,3,,,,,,,,,,,,,,,115.1086576000016,120.10983880000276,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout10.jpg,,,,,0,7,7,9,,,,,,,,,,,,,,,121.0886989999999,127.08235770000465,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout1.png,,,,,0,8,8,0,,,,,,,,,,,,,,,127.27182340000581,132.2767318000042,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout2.png,,,,,0,9,9,1,,,,,,,,,,,,,,,132.85355980000168,137.86002340000414,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout8.jpg,,,,,0,10,10,7,,,,,,,,,,,,,,,138.80997610000486,144.79934140000114,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
./stimuli/layout9.jpg,,,,,0,11,11,8,,,,,,,,,,,,,,,145.05026080000243,150.06049910000002,,,,,,,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
,,,,,,,,,,,,,,,,,,,,,,,,,150.61059000000387,None,space,6.369202799993218,150.61059000000387,None,016,Experiment,2022_Nov_21_1803,PackagingExperiment,2021.2.3,60.01550800658019,
