stim,calib_loop.thisRepN,calib_loop.thisTrialN,calib_loop.thisN,calib_loop.thisIndex,stimulus_loop.thisRepN,stimulus_loop.thisTrialN,stimulus_loop.thisN,stimulus_loop.thisIndex,calib_instr_text.started,calib_instr_text.stopped,calib_text.started,calib_text.stopped,calib_resp.keys,calib_resp.rt,calib_resp.started,calib_resp.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,layout.started,layout.stopped,closing_text.started,closing_text.stopped,closing_key_resp.keys,closing_key_resp.rt,closing_key_resp.started,closing_key_resp.stopped,participant,task,date,expName,psychopyVersion,frameRate,
,0,0,0,0,,,,,20.874016299996583,None,47.20071359999565,None,['n'],[5.441447700002755],47.20071359999565,None,,,,,,,,,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
,,,,,,,,,,,,,,,,,52.65831259999686,None,space,7.775495300003968,52.65831259999686,None,,,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout10.jpg,,,,,0,0,0,9,,,,,,,,,,,,,,,60.927798099997744,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout2.png,,,,,0,1,1,1,,,,,,,,,,,,,,,66.67113860000245,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout6.jpg,,,,,0,2,2,5,,,,,,,,,,,,,,,70.76014469999791,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout12.jpg,,,,,0,3,3,11,,,,,,,,,,,,,,,75.68567240000266,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout4.png,,,,,0,4,4,3,,,,,,,,,,,,,,,82.16691690000152,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout1.png,,,,,0,5,5,0,,,,,,,,,,,,,,,85.70601259999967,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout7.jpg,,,,,0,6,6,6,,,,,,,,,,,,,,,91.68993190000037,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout9.jpg,,,,,0,7,7,8,,,,,,,,,,,,,,,95.68110129999695,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout3.png,,,,,0,8,8,2,,,,,,,,,,,,,,,100.68455910000193,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout5.jpg,,,,,0,9,9,4,,,,,,,,,,,,,,,106.21563729999616,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout11.jpg,,,,,0,10,10,10,,,,,,,,,,,,,,,111.6376115000021,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
./stimuli/layout8.jpg,,,,,0,11,11,7,,,,,,,,,,,,,,,115.67866030000005,None,,,,,,,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
,,,,,,,,,,,,,,,,,,,,,,,,,121.4523887999967,None,space,48.700782400002936,121.4523887999967,None,006,Experiment,2022_Nov_16_1407,PackagingExperiment,2021.2.3,60.01194237751953,
