stim,calib_loop.thisRepN,calib_loop.thisTrialN,calib_loop.thisN,calib_loop.thisIndex,stimulus_loop.thisRepN,stimulus_loop.thisTrialN,stimulus_loop.thisN,stimulus_loop.thisIndex,calib_instr_text.started,calib_instr_text.stopped,calib_text.started,calib_text.stopped,calib_resp.keys,calib_resp.rt,calib_resp.started,calib_resp.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,layout.started,layout.stopped,closing_text.started,closing_text.stopped,closing_key_resp.keys,closing_key_resp.rt,closing_key_resp.started,closing_key_resp.stopped,participant,task,date,expName,psychopyVersion,frameRate,
,0,0,0,0,,,,,24.93224370000098,None,53.75461240000004,None,['n'],[8.687520300001779],53.75461240000004,None,,,,,,,,,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
,,,,,,,,,,,,,,,,,62.46653539999534,None,space,9.560226800000237,62.46653539999534,None,,,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout1.png,,,,,0,0,0,0,,,,,,,,,,,,,,,72.74957089999953,77.75039129999641,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout3.png,,,,,0,1,1,2,,,,,,,,,,,,,,,78.61180980000063,83.6169544000004,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout12.jpg,,,,,0,2,2,11,,,,,,,,,,,,,,,84.51117779999913,89.51732269999775,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout2.png,,,,,0,3,3,1,,,,,,,,,,,,,,,90.58352549999836,95.58394989999942,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout8.jpg,,,,,0,4,4,7,,,,,,,,,,,,,,,96.54191390000051,101.55090070000006,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout4.png,,,,,0,5,5,3,,,,,,,,,,,,,,,102.3364786999955,107.35097479999968,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout10.jpg,,,,,0,6,6,9,,,,,,,,,,,,,,,108.73393639999995,113.73440019999543,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout6.jpg,,,,,0,7,7,5,,,,,,,,,,,,,,,114.64636439999595,119.65115520000109,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout9.jpg,,,,,0,8,8,8,,,,,,,,,,,,,,,120.50530499999877,125.51816709999548,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout7.jpg,,,,,0,9,9,6,,,,,,,,,,,,,,,126.82187010000052,131.83450240000093,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout11.jpg,,,,,0,10,10,10,,,,,,,,,,,,,,,132.42299649999768,137.43497589999606,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
./stimuli/layout5.jpg,,,,,0,11,11,4,,,,,,,,,,,,,,,138.44196219999867,143.4518520999991,,,,,,,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
,,,,,,,,,,,,,,,,,,,,,,,,,144.05193399999553,None,space,7.262160300000687,144.05193399999553,None,018,Experiment,2022_Nov_22_1407,PackagingExperiment,2021.2.3,60.0036962261447,
