stim,calib_loop.thisRepN,calib_loop.thisTrialN,calib_loop.thisN,calib_loop.thisIndex,stimulus_loop.thisRepN,stimulus_loop.thisTrialN,stimulus_loop.thisN,stimulus_loop.thisIndex,calib_instr_text.started,calib_instr_text.stopped,calib_text.started,calib_text.stopped,calib_resp.keys,calib_resp.rt,calib_resp.started,calib_resp.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,layout.started,layout.stopped,closing_text.started,closing_text.stopped,closing_key_resp.keys,closing_key_resp.rt,closing_key_resp.started,closing_key_resp.stopped,participant,task,date,expName,psychopyVersion,frameRate,
,0,0,0,0,,,,,16.721686199998658,None,44.43729629999871,None,['n'],[3.5469306000013603],44.43729629999871,None,,,,,,,,,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
,,,,,,,,,,,,,,,,,48.005990999998176,None,space,11.95432680000522,48.005990999998176,None,,,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout12.jpg,,,,,0,0,0,11,,,,,,,,,,,,,,,60.2545054000002,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout6.jpg,,,,,0,1,1,5,,,,,,,,,,,,,,,65.16473359999509,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout11.jpg,,,,,0,2,2,10,,,,,,,,,,,,,,,70.1890379999968,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout2.png,,,,,0,3,3,1,,,,,,,,,,,,,,,75.27722709999944,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout1.png,,,,,0,4,4,0,,,,,,,,,,,,,,,80.30963049999991,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout4.png,,,,,0,5,5,3,,,,,,,,,,,,,,,85.17938290000166,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout10.jpg,,,,,0,6,6,9,,,,,,,,,,,,,,,90.29844859999866,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout3.png,,,,,0,7,7,2,,,,,,,,,,,,,,,95.24720299999899,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout9.jpg,,,,,0,8,8,8,,,,,,,,,,,,,,,100.28254000000015,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout8.jpg,,,,,0,9,9,7,,,,,,,,,,,,,,,105.13538469999912,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout5.jpg,,,,,0,10,10,4,,,,,,,,,,,,,,,110.14753119999659,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
./stimuli/layout7.jpg,,,,,0,11,11,6,,,,,,,,,,,,,,,115.13257739999972,None,,,,,,,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
,,,,,,,,,,,,,,,,,,,,,,,,,119.99111080000148,None,space,8.857918400004564,119.99111080000148,None,008,Experiment,2022_Nov_16_1514,PackagingExperiment,2021.2.3,60.04531019181784,
