stim,calib_loop.thisRepN,calib_loop.thisTrialN,calib_loop.thisN,calib_loop.thisIndex,stimulus_loop.thisRepN,stimulus_loop.thisTrialN,stimulus_loop.thisN,stimulus_loop.thisIndex,calib_instr_text.started,calib_instr_text.stopped,calib_text.started,calib_text.stopped,calib_resp.keys,calib_resp.rt,calib_resp.started,calib_resp.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,layout.started,layout.stopped,closing_text.started,closing_text.stopped,closing_key_resp.keys,closing_key_resp.rt,closing_key_resp.started,closing_key_resp.stopped,participant,task,date,expName,psychopyVersion,frameRate,
,0,0,0,0,,,,,15.695806599999969,None,59.412644800000066,None,['n'],[5.016189799999893],59.412644800000066,None,,,,,,,,,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
,,,,,,,,,,,,,,,,,64.44734519999997,None,space,29.01231610000002,64.44734519999997,None,,,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout10.jpg,,,,,0,0,0,9,,,,,,,,,,,,,,,93.73515959999997,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout8.jpg,,,,,0,1,1,7,,,,,,,,,,,,,,,98.65359250000006,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout2.png,,,,,0,2,2,1,,,,,,,,,,,,,,,104.64575320000006,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout6.jpg,,,,,0,3,3,5,,,,,,,,,,,,,,,108.660526,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout5.jpg,,,,,0,4,4,4,,,,,,,,,,,,,,,113.67085659999998,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout7.jpg,,,,,0,5,5,6,,,,,,,,,,,,,,,118.63620290000006,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout9.jpg,,,,,0,6,6,8,,,,,,,,,,,,,,,123.63820480000004,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout11.jpg,,,,,0,7,7,10,,,,,,,,,,,,,,,128.63144850000003,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout1.png,,,,,0,8,8,0,,,,,,,,,,,,,,,133.63194599999997,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout12.jpg,,,,,0,9,9,11,,,,,,,,,,,,,,,138.61658580000005,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout3.png,,,,,0,10,10,2,,,,,,,,,,,,,,,144.61984210000003,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
./stimuli/layout4.png,,,,,0,11,11,3,,,,,,,,,,,,,,,148.60878960000002,None,,,,,,,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
,,,,,,,,,,,,,,,,,,,,,,,,,153.48331070000006,None,space,17.27201609999986,153.48331070000006,None,002,Experiment,2022_Nov_15_1607,PackagingExperiment,2021.2.3,59.95699884045567,
